@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
7.3, 0.34, 0.39, 5.2, 0.04, 45.0, 163.0, 0.9925, 3.3, 0.47, 12.4, 6
7.8, 0.23, 0.28, 4.75, 0.042, 45.0, 166.0, 0.9928, 2.96, 0.4, 11.5, 5
7.9, 0.14, 0.45, 1.8, 0.05, 17.0, 114.0, 0.9948, 3.33, 0.49, 10.7, 7
6.8, 0.24, 0.4, 1.8, 0.047, 34.0, 105.0, 0.99, 3.13, 0.49, 12.8, 8
8.4, 0.19, 0.43, 2.1, 0.052, 20.0, 104.0, 0.994, 2.85, 0.46, 9.5, 5
8.4, 0.58, 0.27, 12.15, 0.033, 37.0, 116.0, 0.9959, 2.99, 0.39, 10.8, 6
8.2, 0.35, 0.4, 6.3, 0.039, 35.0, 162.0, 0.9936, 3.15, 0.34, 11.9, 7
7.8, 0.29, 0.36, 7.0, 0.042, 38.0, 161.0, 0.9941, 3.26, 0.37, 11.2, 8
5.7, 0.21, 0.24, 2.3, 0.047, 60.0, 189.0, 0.995, 3.65, 0.72, 10.1, 6
7.3, 0.22, 0.41, 15.4, 0.05, 55.0, 191.0, 1.0, 3.32, 0.59, 8.9, 6
6.3, 0.29, 0.4, 6.5, 0.039, 43.0, 167.0, 0.9953, 3.15, 0.44, 9.3, 6
6.7, 0.13, 0.28, 1.2, 0.046, 35.0, 140.0, 0.9927, 3.33, 0.33, 10.1, 7
5.6, 0.49, 0.13, 4.5, 0.039, 17.0, 116.0, 0.9907, 3.42, 0.9, 13.7, 7
6.6, 0.42, 0.33, 2.8, 0.034, 15.0, 85.0, 0.99, 3.28, 0.51, 13.4, 6
6.6, 0.42, 0.33, 2.8, 0.034, 15.0, 85.0, 0.99, 3.28, 0.51, 13.4, 6
6.9, 0.19, 0.33, 1.6, 0.039, 27.0, 98.0, 0.9898, 3.09, 0.46, 12.3, 7
7.1, 0.26, 0.31, 2.2, 0.044, 29.0, 128.0, 0.9937, 3.34, 0.64, 10.9, 8
6.3, 0.27, 0.49, 1.2, 0.063, 35.0, 92.0, 0.9911, 3.38, 0.42, 12.2, 6
7.8, 0.43, 0.49, 13.0, 0.033, 37.0, 158.0, 0.9955, 3.14, 0.35, 11.3, 6
6.9, 0.25, 0.24, 3.6, 0.057, 13.0, 85.0, 0.9942, 2.99, 0.48, 9.5, 4
6.6, 0.25, 0.24, 1.7, 0.048, 26.0, 124.0, 0.9942, 3.37, 0.6, 10.1, 6
7.5, 0.2, 0.49, 1.3, 0.031, 8.0, 97.0, 0.9918, 3.06, 0.62, 11.1, 5
6.7, 0.62, 0.24, 1.1, 0.039, 6.0, 62.0, 0.9934, 3.41, 0.32, 10.4, 5
7.8, 0.26, 0.74, 7.5, 0.044, 59.0, 160.0, 0.996, 3.22, 0.64, 10.0, 6
7.3, 0.22, 0.49, 9.4, 0.034, 29.0, 134.0, 0.9939, 2.99, 0.32, 11.0, 7
7.3, 0.22, 0.49, 9.9, 0.031, 48.0, 161.0, 0.9937, 3.01, 0.28, 11.2, 6
7.2, 0.27, 0.74, 12.5, 0.037, 47.0, 156.0, 0.9981, 3.04, 0.44, 8.7, 5
14.2, 0.27, 0.49, 1.1, 0.037, 33.0, 156.0, 0.992, 3.15, 0.54, 11.1, 6
7.2, 0.16, 0.49, 1.3, 0.037, 27.0, 104.0, 0.9924, 3.23, 0.57, 10.6, 6
7.3, 0.21, 0.49, 1.8, 0.038, 44.0, 152.0, 0.9912, 3.32, 0.44, 12.6, 7
6.9, 0.24, 0.49, 1.3, 0.032, 35.0, 148.0, 0.9932, 3.45, 0.57, 10.7, 7
8.5, 0.19, 0.49, 3.5, 0.044, 29.0, 117.0, 0.9938, 3.14, 0.51, 10.1, 6
7.6, 0.18, 0.49, 18.05, 0.046, 36.0, 158.0, 0.9996, 3.06, 0.41, 9.2, 5
6.2, 0.27, 0.49, 1.4, 0.05, 20.0, 74.0, 0.9931, 3.32, 0.44, 9.8, 6
6.4, 0.18, 0.74, 11.9, 0.046, 54.0, 168.0, 0.9978, 3.58, 0.68, 10.1, 5
6.4, 0.27, 0.49, 7.3, 0.046, 53.0, 206.0, 0.9956, 3.24, 0.43, 9.2, 6
7.1, 0.26, 0.49, 2.2, 0.032, 31.0, 113.0, 0.9903, 3.37, 0.42, 12.9, 9
6.4, 0.26, 0.49, 6.4, 0.037, 37.0, 161.0, 0.9954, 3.38, 0.53, 9.7, 6
8.2, 0.2, 0.49, 3.5, 0.057, 14.0, 108.0, 0.9928, 3.19, 0.35, 11.5, 6
7.1, 0.28, 0.49, 6.5, 0.041, 28.0, 111.0, 0.9926, 3.41, 0.58, 12.2, 8
7.5, 0.14, 0.74, 1.6, 0.035, 21.0, 126.0, 0.9933, 3.26, 0.45, 10.2, 6
6.7, 0.26, 0.49, 8.3, 0.047, 54.0, 191.0, 0.9954, 3.23, 0.4, 10.3, 6
7.8, 0.24, 0.18, 6.7, 0.046, 33.0, 160.0, 0.9963, 3.2, 0.56, 9.8, 6
7.3, 0.23, 0.37, 1.8, 0.032, 60.0, 156.0, 0.992, 3.11, 0.35, 11.1, 6
7.3, 0.26, 0.33, 17.85, 0.049, 41.5, 195.0, 1.0, 3.06, 0.44, 9.1, 7
6.4, 0.24, 0.22, 1.5, 0.038, 38.0, 157.0, 0.9934, 3.41, 0.55, 9.9, 6
6.8, 0.3, 0.24, 6.6, 0.123, 35.0, 116.0, 0.9953, 3.07, 0.48, 9.4, 5
6.5, 0.18, 0.34, 1.6, 0.04, 43.0, 148.0, 0.9912, 3.32, 0.59, 11.5, 8
9.3, 0.2, 0.33, 1.7, 0.05, 28.0, 178.0, 0.9954, 3.16, 0.43, 9.0, 4
8.7, 0.34, 0.46, 13.8, 0.055, 68.0, 198.0, 0.9988, 3.36, 0.37, 9.5, 6
6.1, 0.22, 0.23, 3.1, 0.052, 15.0, 104.0, 0.9948, 3.14, 0.42, 8.7, 5
7.4, 0.23, 0.25, 1.4, 0.049, 43.0, 141.0, 0.9934, 3.42, 0.54, 10.2, 7
6.4, 0.16, 0.28, 2.2, 0.042, 33.0, 93.0, 0.9914, 3.31, 0.43, 11.1, 6
6.9, 0.29, 0.23, 8.6, 0.056, 56.0, 215.0, 0.9967, 3.17, 0.44, 8.8, 5
6.4, 0.28, 0.19, 5.4, 0.042, 67.0, 181.0, 0.99435, 3.31, 0.35, 10.2, 6
6.6, 0.32, 0.26, 7.7, 0.054, 56.0, 209.0, 0.9961, 3.17, 0.45, 8.8, 5
6.5, 0.18, 0.26, 1.4, 0.041, 40.0, 141.0, 0.9941, 3.34, 0.72, 9.5, 6
7.8, 0.4, 0.26, 9.5, 0.059, 32.0, 178.0, 0.9955, 3.04, 0.43, 10.9, 6
7.7, 0.49, 1.0, 19.6, 0.03, 28.0, 135.0, 0.9973, 3.24, 0.4, 12.0, 6
8.4, 0.17, 0.31, 5.4, 0.052, 47.0, 150.0, 0.9953, 3.24, 0.38, 9.8, 5
6.1, 0.32, 0.37, 1.8, 0.051, 13.0, 200.0, 0.9945, 3.49, 0.44, 10.5, 4
7.4, 0.33, 0.26, 2.6, 0.04, 29.0, 115.0, 0.9913, 3.07, 0.52, 11.8, 7
6.4, 0.33, 0.24, 1.6, 0.054, 25.0, 117.0, 0.9943, 3.36, 0.5, 9.3, 5
6.6, 0.37, 0.24, 2.0, 0.064, 23.0, 120.0, 0.9946, 3.32, 0.54, 9.4, 5
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, 5
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, 5
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, 5
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, 7
7.3, 0.19, 0.24, 6.3, 0.054, 34.0, 231.0, 0.9964, 3.36, 0.54, 10.0, 6
7.4, 0.49, 0.24, 15.1, 0.03, 34.0, 153.0, 0.9953, 3.13, 0.51, 12.0, 7
8.0, 0.55, 0.42, 12.6, 0.211, 37.0, 213.0, 0.9988, 2.99, 0.56, 9.3, 5
6.6, 0.28, 0.3, 7.8, 0.049, 57.0, 202.0, 0.9958, 3.24, 0.39, 9.5, 5
6.3, 0.19, 0.21, 1.8, 0.049, 35.0, 163.0, 0.9924, 3.31, 0.5, 10.3, 6
7.2, 0.24, 0.4, 17.85, 0.049, 50.0, 185.0, 1.0, 3.34, 0.42, 9.6, 5
7.5, 0.29, 0.67, 8.1, 0.037, 53.0, 166.0, 0.9966, 2.9, 0.41, 8.9, 6
10.0, 0.23, 0.27, 14.1, 0.033, 45.0, 166.0, 0.9988, 2.72, 0.43, 9.7, 6
5.7, 0.45, 0.42, 1.1, 0.051, 61.0, 197.0, 0.9932, 3.02, 0.4, 9.0, 5
7.2, 0.19, 0.31, 1.4, 0.046, 37.0, 135.0, 0.9939, 3.34, 0.57, 10.2, 7
8.1, 0.31, 0.36, 8.2, 0.028, 29.0, 142.0, 0.9925, 3.01, 0.34, 13.0, 7
8.5, 0.17, 0.31, 1.0, 0.024, 13.0, 91.0, 0.993, 2.79, 0.37, 10.1, 5
6.3, 0.41, 0.3, 3.2, 0.03, 49.0, 164.0, 0.9927, 3.53, 0.79, 11.7, 7
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, 5
6.8, 0.27, 0.35, 7.8, 0.048, 76.0, 197.0, 0.9959, 3.24, 0.43, 9.5, 6
8.4, 0.2, 0.27, 6.3, 0.048, 30.0, 143.0, 0.9966, 3.25, 0.5, 9.1, 6
7.9, 0.33, 0.26, 1.2, 0.044, 23.0, 103.0, 0.9932, 3.19, 0.54, 10.5, 6
6.7, 0.31, 0.08, 1.3, 0.038, 58.0, 147.0, 0.9922, 3.18, 0.46, 10.0, 5
8.4, 0.2, 0.38, 11.8, 0.055, 51.0, 170.0, 1.0004, 3.34, 0.82, 8.9, 6
6.3, 0.41, 0.33, 4.7, 0.023, 28.0, 110.0, 0.991, 3.3, 0.38, 12.5, 7
6.7, 0.3, 0.45, 10.6, 0.032, 56.0, 212.0, 0.997, 3.22, 0.59, 9.5, 6
6.3, 0.28, 0.24, 8.45, 0.031, 32.0, 172.0, 0.9958, 3.39, 0.57, 9.7, 7
7.3, 0.29, 0.29, 4.6, 0.029, 27.0, 155.0, 0.9931, 3.07, 0.26, 10.6, 6
6.7, 0.31, 0.31, 4.9, 0.031, 20.0, 151.0, 0.9926, 3.36, 0.82, 12.0, 7
9.4, 0.3, 0.32, 10.7, 0.029, 14.0, 111.0, 0.9958, 2.85, 0.42, 10.6, 5
6.6, 0.22, 0.53, 15.1, 0.052, 22.0, 136.0, 0.9986, 2.94, 0.35, 9.4, 5
8.4, 0.28, 0.4, 8.9, 0.048, 33.0, 146.0, 0.9988, 3.4, 0.46, 9.3, 5
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, 5
8.3, 0.24, 0.27, 2.1, 0.03, 22.0, 162.0, 0.9914, 2.99, 0.68, 11.9, 6
6.8, 0.24, 0.34, 5.1, 0.038, 31.0, 99.0, 0.9921, 3.24, 0.46, 11.8, 6
7.4, 0.18, 0.27, 1.3, 0.048, 26.0, 105.0, 0.994, 3.52, 0.66, 10.6, 6
7.1, 0.18, 0.32, 12.2, 0.048, 36.0, 125.0, 0.9967, 2.92, 0.54, 9.4, 6
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, 5
8.9, 0.24, 0.33, 15.75, 0.035, 16.0, 132.0, 0.996, 3.0, 0.37, 12.1, 6
7.7, 0.27, 0.61, 12.0, 0.046, 64.0, 179.0, 0.9982, 3.07, 0.46, 8.9, 5
7.6, 0.48, 0.28, 10.4, 0.049, 57.0, 205.0, 0.99748, 3.24, 0.45, 9.3, 5
6.5, 0.36, 0.31, 4.1, 0.061, 20.0, 134.0, 0.99475, 3.18, 0.45, 9.0, 6
6.9, 0.3, 0.21, 15.7, 0.056, 49.0, 159.0, 0.99827, 3.11, 0.48, 9.0, 5
7.5, 0.29, 0.26, 14.95, 0.067, 47.0, 178.0, 0.99838, 3.04, 0.49, 9.2, 4
7.4, 0.14, 0.3, 1.3, 0.033, 25.0, 91.0, 0.99268, 3.53, 0.39, 10.6, 6
6.9, 0.28, 0.31, 7.2, 0.04, 47.0, 168.0, 0.9946, 3.29, 0.57, 10.6, 7
7.0, 0.22, 0.26, 2.8, 0.036, 44.0, 132.0, 0.99078, 3.34, 0.41, 12.0, 7
7.4, 0.2, 0.31, 1.6, 0.038, 34.0, 116.0, 0.9912, 3.25, 0.39, 12.0, 7
6.9, 0.35, 0.55, 11.95, 0.038, 22.0, 111.0, 0.99687, 3.11, 0.29, 9.7, 5
7.5, 0.38, 0.29, 12.7, 0.05, 25.0, 209.0, 0.9986, 3.25, 0.59, 9.3, 6
8.3, 0.27, 0.34, 10.2, 0.048, 50.0, 118.0, 0.99716, 3.18, 0.51, 10.3, 5
7.0, 0.23, 0.26, 7.2, 0.041, 21.0, 90.0, 0.99509, 3.22, 0.55, 9.5, 6
6.5, 0.18, 0.29, 1.7, 0.035, 39.0, 144.0, 0.9927, 3.49, 0.5, 10.5, 6
7.0, 0.23, 0.42, 5.1, 0.042, 37.0, 144.0, 0.99518, 3.5, 0.59, 10.2, 6
