@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
6.4, 0.17, 0.32, 2.4, 0.048, 41.0, 200.0, 0.9938, 3.5, 0.5, 9.7, 6
7.1, 0.24, 0.41, 17.8, 0.046, 39.0, 145.0, 0.9998, 3.32, 0.39, 8.7, 5
7.2, 0.23, 0.38, 14.3, 0.058, 55.0, 194.0, 0.9979, 3.09, 0.44, 9.0, 6
7.1, 0.21, 0.37, 2.4, 0.026, 23.0, 100.0, 0.9903, 3.15, 0.38, 11.4, 7
6.3, 0.35, 0.3, 5.7, 0.035, 8.0, 97.0, 0.9927, 3.27, 0.41, 11.0, 7
6.9, 0.29, 0.4, 19.45, 0.043, 36.0, 156.0, 0.9996, 2.93, 0.47, 8.9, 5
7.4, 0.28, 0.42, 19.8, 0.066, 53.0, 195.0, 1.0, 2.96, 0.44, 9.1, 5
7.3, 0.4, 0.24, 6.7, 0.058, 41.0, 166.0, 0.995, 3.2, 0.41, 9.9, 6
6.2, 0.31, 0.26, 4.8, 0.037, 36.0, 148.0, 0.9928, 3.21, 0.41, 10.4, 6
5.8, 0.34, 0.21, 6.6, 0.04, 50.0, 167.0, 0.9941, 3.29, 0.62, 10.0, 5
6.6, 0.24, 0.35, 7.7, 0.031, 36.0, 135.0, 0.9938, 3.19, 0.37, 10.5, 5
6.8, 0.25, 0.34, 4.7, 0.031, 34.0, 134.0, 0.9927, 3.21, 0.38, 10.6, 6
5.6, 0.26, 0.26, 5.7, 0.031, 12.0, 80.0, 0.9923, 3.25, 0.38, 10.8, 5
6.3, 0.23, 0.3, 1.8, 0.033, 16.0, 91.0, 0.9906, 3.28, 0.4, 11.8, 6
8.0, 0.24, 0.36, 1.5, 0.047, 17.0, 129.0, 0.9948, 3.2, 0.54, 10.0, 6
7.3, 0.22, 0.37, 14.3, 0.063, 48.0, 191.0, 0.9978, 2.89, 0.38, 9.0, 6
6.9, 0.24, 0.34, 4.7, 0.04, 43.0, 161.0, 0.9935, 3.2, 0.59, 10.6, 6
7.3, 0.2, 0.44, 1.4, 0.045, 21.0, 98.0, 0.9924, 3.15, 0.46, 10.0, 7
7.0, 0.3, 0.38, 14.9, 0.032, 60.0, 181.0, 0.9983, 3.18, 0.61, 9.3, 7
6.3, 0.2, 0.4, 1.5, 0.037, 35.0, 107.0, 0.9917, 3.46, 0.5, 11.4, 6
7.2, 0.25, 0.39, 18.95, 0.038, 42.0, 155.0, 0.9999, 2.97, 0.47, 9.0, 6
7.8, 0.21, 0.27, 1.2, 0.051, 20.0, 89.0, 0.9936, 3.06, 0.46, 9.1, 5
6.1, 0.28, 0.32, 2.5, 0.042, 23.0, 218.5, 0.9935, 3.27, 0.6, 9.8, 5
5.8, 0.28, 0.27, 2.6, 0.054, 30.0, 156.0, 0.9914, 3.53, 0.42, 12.4, 5
6.5, 0.41, 0.24, 14.0, 0.048, 24.0, 113.0, 0.9982, 3.44, 0.53, 9.8, 6
7.2, 0.6, 0.2, 9.9, 0.07, 21.0, 174.0, 0.9971, 3.03, 0.54, 9.1, 5
7.2, 0.39, 0.62, 11.0, 0.047, 66.0, 178.0, 0.9976, 3.16, 0.5, 8.7, 5
5.9, 0.36, 0.41, 1.3, 0.047, 45.0, 104.0, 0.9917, 3.33, 0.51, 10.6, 6
6.3, 0.19, 0.28, 1.8, 0.022, 28.0, 158.0, 0.9907, 3.2, 0.64, 11.4, 6
7.2, 0.4, 0.62, 10.8, 0.041, 70.0, 189.0, 0.9976, 3.08, 0.49, 8.6, 4
7.3, 0.26, 0.36, 5.2, 0.04, 31.0, 141.0, 0.9931, 3.16, 0.59, 11.0, 6
6.8, 0.25, 0.24, 4.55, 0.053, 41.0, 211.0, 0.9955, 3.37, 0.67, 9.5, 6
6.7, 0.24, 0.41, 8.7, 0.036, 29.0, 148.0, 0.9952, 3.22, 0.62, 9.9, 6
7.7, 0.22, 0.42, 1.9, 0.052, 10.0, 87.0, 0.9922, 3.3, 0.49, 11.8, 6
6.5, 0.28, 0.27, 5.2, 0.04, 44.0, 179.0, 0.9948, 3.19, 0.69, 9.4, 6
7.3, 0.3, 0.22, 6.4, 0.056, 44.0, 168.0, 0.9947, 3.13, 0.35, 10.1, 6
7.1, 0.31, 0.5, 14.5, 0.059, 6.0, 148.0, 0.9983, 2.94, 0.44, 9.1, 5
6.4, 0.475, 0.06, 1.0, 0.03, 9.0, 131.0, 0.9904, 2.97, 0.29, 10.8, 5
6.7, 0.3, 0.35, 1.4, 0.18, 36.0, 160.0, 0.9937, 3.11, 0.54, 9.4, 6
7.4, 0.24, 0.4, 4.3, 0.032, 9.0, 95.0, 0.992, 3.09, 0.39, 11.1, 6
6.2, 0.24, 0.29, 13.3, 0.039, 49.0, 130.0, 0.9952, 3.33, 0.46, 11.0, 8
7.0, 0.23, 0.42, 18.05, 0.05, 35.0, 144.0, 0.9999, 3.22, 0.42, 8.8, 5
7.3, 0.34, 0.21, 3.2, 0.05, 14.0, 136.0, 0.9936, 3.25, 0.44, 10.2, 5
7.1, 0.28, 0.26, 1.9, 0.049, 12.0, 86.0, 0.9934, 3.15, 0.38, 9.4, 5
7.1, 0.17, 0.38, 7.4, 0.052, 49.0, 182.0, 0.9958, 3.35, 0.52, 9.6, 6
6.4, 0.24, 0.5, 11.6, 0.047, 60.0, 211.0, 0.9966, 3.18, 0.57, 9.3, 5
5.8, 0.32, 0.38, 4.75, 0.033, 23.0, 94.0, 0.991, 3.42, 0.42, 11.8, 7
6.7, 0.28, 0.14, 1.4, 0.043, 64.0, 159.0, 0.992, 3.17, 0.39, 10.0, 5
6.8, 0.34, 0.69, 1.3, 0.058, 12.0, 171.0, 0.9931, 3.06, 0.47, 9.7, 5
6.7, 0.17, 0.37, 2.0, 0.039, 34.0, 125.0, 0.9922, 3.26, 0.6, 10.8, 7
6.0, 0.36, 0.16, 6.3, 0.036, 36.0, 191.0, 0.9942, 3.17, 0.62, 9.8, 5
6.4, 0.25, 0.3, 5.5, 0.038, 15.0, 129.0, 0.9948, 3.14, 0.49, 9.6, 6
7.0, 0.21, 0.34, 8.5, 0.033, 31.0, 253.0, 0.9953, 3.22, 0.56, 10.5, 6
7.0, 0.21, 0.34, 8.5, 0.033, 31.0, 253.0, 0.9953, 3.22, 0.56, 10.5, 6
7.1, 0.14, 0.4, 1.2, 0.051, 55.0, 136.0, 0.9932, 3.3, 0.96, 9.8, 7
7.8, 0.27, 0.58, 11.2, 0.036, 44.0, 161.0, 0.9977, 3.06, 0.41, 8.9, 6
6.2, 0.3, 0.26, 13.4, 0.046, 57.0, 206.0, 0.99775, 3.17, 0.43, 9.5, 6
6.4, 0.35, 0.28, 1.1, 0.055, 9.0, 160.0, 0.99405, 3.42, 0.5, 9.1, 7
6.2, 0.3, 0.17, 2.8, 0.04, 24.0, 125.0, 0.9939, 3.01, 0.46, 9.0, 5
7.0, 0.21, 0.37, 7.2, 0.042, 36.0, 167.0, 0.9958, 3.26, 0.56, 9.8, 6
7.5, 0.42, 0.34, 4.3, 0.04, 34.0, 108.0, 0.99155, 3.14, 0.45, 12.8, 8
9.2, 0.34, 0.27, 1.2, 0.026, 17.0, 73.0, 0.9921, 3.08, 0.39, 10.8, 5
6.0, 0.2, 0.24, 1.8, 0.03, 30.0, 105.0, 0.9909, 3.31, 0.47, 11.5, 6
7.7, 0.34, 0.58, 11.1, 0.039, 41.0, 151.0, 0.9978, 3.06, 0.49, 8.6, 5
7.4, 0.26, 0.43, 6.0, 0.022, 22.0, 125.0, 0.9928, 3.13, 0.55, 11.5, 6
6.8, 0.23, 0.29, 12.2, 0.035, 38.0, 236.0, 0.9976, 3.35, 0.52, 9.8, 6
6.6, 0.2, 0.38, 7.9, 0.052, 30.0, 145.0, 0.9947, 3.32, 0.56, 11.0, 7
6.9, 0.21, 0.28, 2.4, 0.056, 49.0, 159.0, 0.9944, 3.02, 0.47, 8.8, 8
7.6, 0.345, 0.26, 1.9, 0.043, 15.0, 134.0, 0.9936, 3.08, 0.38, 9.5, 5
8.0, 0.42, 0.36, 5.0, 0.037, 34.0, 101.0, 0.992, 3.13, 0.57, 12.3, 7
6.6, 0.13, 0.3, 4.9, 0.058, 47.0, 131.0, 0.9946, 3.51, 0.45, 10.3, 6
6.0, 0.41, 0.21, 1.9, 0.05, 29.0, 122.0, 0.9928, 3.42, 0.52, 10.5, 6
7.4, 0.3, 0.3, 5.2, 0.053, 45.0, 163.0, 0.9941, 3.12, 0.45, 10.3, 6
8.2, 0.26, 0.44, 1.3, 0.046, 7.0, 69.0, 0.9944, 3.14, 0.62, 10.2, 4
6.4, 0.28, 0.41, 6.8, 0.045, 61.0, 216.0, 0.9952, 3.09, 0.46, 9.4, 5
6.4, 0.28, 0.43, 7.1, 0.045, 60.0, 221.0, 0.9952, 3.09, 0.45, 9.4, 6
5.8, 0.36, 0.26, 3.3, 0.038, 40.0, 153.0, 0.9911, 3.34, 0.55, 11.3, 6
7.7, 0.16, 0.41, 1.7, 0.048, 60.0, 173.0, 0.9932, 3.24, 0.66, 11.2, 7
6.2, 0.25, 0.47, 11.6, 0.048, 62.0, 210.0, 0.9968, 3.19, 0.5, 9.5, 5
7.6, 0.39, 0.22, 2.8, 0.036, 19.0, 113.0, 0.9926, 3.03, 0.29, 10.2, 5
7.0, 0.24, 0.35, 1.5, 0.052, 51.0, 128.0, 0.9941, 3.41, 0.59, 10.4, 7
7.1, 0.2, 0.41, 2.1, 0.054, 24.0, 166.0, 0.9948, 3.48, 0.62, 10.5, 6
7.1, 0.15, 0.34, 5.3, 0.034, 33.0, 104.0, 0.9953, 3.37, 0.52, 9.3, 7
7.7, 0.275, 0.3, 1.0, 0.039, 19.0, 75.0, 0.992, 3.01, 0.56, 10.7, 5
7.2, 0.21, 0.37, 1.6, 0.049, 23.0, 94.0, 0.9924, 3.16, 0.48, 10.9, 7
7.0, 0.24, 0.32, 1.3, 0.037, 39.0, 123.0, 0.992, 3.17, 0.42, 11.2, 8
7.3, 0.31, 0.69, 10.2, 0.041, 58.0, 160.0, 0.9977, 3.06, 0.45, 8.6, 5
7.2, 0.37, 0.15, 2.0, 0.029, 27.0, 87.0, 0.9903, 3.3, 0.59, 12.6, 7
5.8, 0.415, 0.13, 1.4, 0.04, 11.0, 64.0, 0.9922, 3.29, 0.52, 10.5, 5
6.4, 0.125, 0.29, 5.85, 0.042, 24.0, 99.0, 0.992, 3.23, 0.32, 12.0, 7
6.8, 0.39, 0.31, 14.35, 0.043, 28.0, 162.0, 0.9988, 3.17, 0.54, 9.1, 5
7.6, 0.33, 0.36, 2.1, 0.034, 26.0, 172.0, 0.9944, 3.42, 0.48, 10.5, 4
5.7, 0.26, 0.27, 4.1, 0.201, 73.5, 189.5, 0.9942, 3.27, 0.38, 9.4, 6
8.2, 0.23, 0.49, 0.9, 0.057, 15.0, 73.0, 0.9928, 3.07, 0.38, 10.4, 6
6.4, 0.26, 0.3, 2.2, 0.025, 33.0, 134.0, 0.992, 3.21, 0.47, 10.6, 6
6.2, 0.37, 0.22, 8.3, 0.025, 36.0, 216.0, 0.9964, 3.33, 0.6, 9.6, 6
7.4, 0.25, 0.37, 6.9, 0.02, 14.0, 93.0, 0.9939, 3.0, 0.48, 10.7, 7
9.2, 0.28, 0.41, 1.0, 0.042, 14.0, 59.0, 0.9922, 2.96, 0.25, 10.5, 6
7.6, 0.32, 0.36, 1.6, 0.04, 32.0, 155.0, 0.993, 3.23, 0.52, 11.3, 6
8.2, 0.37, 0.36, 1.0, 0.034, 17.0, 93.0, 0.9906, 3.04, 0.32, 11.7, 8
7.2, 0.26, 0.44, 7.1, 0.027, 25.0, 126.0, 0.993, 3.02, 0.34, 11.1, 8
7.9, 0.41, 0.37, 4.5, 0.03, 40.0, 114.0, 0.992, 3.17, 0.54, 12.4, 7
7.7, 0.26, 0.31, 1.3, 0.043, 47.0, 155.0, 0.9937, 3.42, 0.5, 10.1, 6
7.4, 0.18, 0.42, 2.1, 0.036, 33.0, 187.0, 0.9938, 3.4, 0.41, 10.6, 7
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, 7
6.4, 0.26, 0.22, 5.1, 0.037, 23.0, 131.0, 0.9944, 3.29, 0.32, 10.1, 5
7.3, 0.18, 0.65, 1.4, 0.046, 28.0, 157.0, 0.9946, 3.33, 0.62, 9.4, 6
6.9, 0.31, 0.34, 7.4, 0.059, 36.0, 174.0, 0.9963, 3.46, 0.62, 11.1, 7
8.4, 0.35, 0.56, 13.8, 0.048, 55.0, 190.0, 0.9993, 3.07, 0.58, 9.4, 6
8.3, 0.21, 0.4, 1.6, 0.032, 35.0, 110.0, 0.9907, 3.02, 0.6, 12.9, 7
6.9, 0.39, 0.22, 4.3, 0.03, 10.0, 102.0, 0.993, 3.0, 0.87, 11.6, 4
6.9, 0.41, 0.22, 4.2, 0.031, 10.0, 102.0, 0.993, 3.0, 0.86, 11.6, 4
9.0, 0.245, 0.38, 5.9, 0.045, 52.0, 159.0, 0.995, 2.93, 0.35, 10.2, 6
6.4, 0.25, 0.53, 6.6, 0.038, 59.0, 234.0, 0.9955, 3.03, 0.42, 8.8, 5
6.9, 0.16, 0.35, 1.3, 0.043, 21.0, 182.0, 0.9927, 3.25, 0.62, 10.8, 6
7.6, 0.19, 0.41, 1.1, 0.04, 38.0, 143.0, 0.9907, 2.92, 0.42, 11.4, 5
7.4, 0.64, 0.47, 14.15, 0.168, 42.0, 185.0, 0.9984, 2.9, 0.49, 9.3, 5
10.7, 0.22, 0.56, 8.2, 0.044, 37.0, 181.0, 0.998, 2.87, 0.68, 9.5, 6
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, 7
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, 7
7.4, 0.4, 0.29, 5.4, 0.044, 31.0, 122.0, 0.994, 3.3, 0.5, 11.1, 8
5.9, 0.415, 0.02, 0.8, 0.038, 22.0, 63.0, 0.9932, 3.36, 0.36, 9.3, 5
6.6, 0.23, 0.26, 1.3, 0.045, 16.0, 128.0, 0.9934, 3.36, 0.6, 10.0, 6
6.9, 0.35, 0.74, 1.0, 0.044, 18.0, 132.0, 0.992, 3.13, 0.55, 10.2, 5
8.2, 0.18, 0.49, 1.1, 0.033, 28.0, 81.0, 0.9923, 3.0, 0.68, 10.4, 7
6.5, 0.36, 0.49, 2.9, 0.03, 16.0, 94.0, 0.9902, 3.1, 0.49, 12.1, 7
7.2, 0.31, 0.24, 1.4, 0.057, 17.0, 117.0, 0.9928, 3.16, 0.35, 10.5, 5
7.2, 0.4, 0.49, 1.1, 0.048, 11.0, 138.0, 0.9929, 3.01, 0.42, 9.3, 5
6.9, 0.25, 0.24, 3.6, 0.057, 13.0, 85.0, 0.9942, 2.99, 0.48, 9.5, 4
6.8, 0.27, 0.49, 1.2, 0.044, 35.0, 126.0, 0.99, 3.13, 0.48, 12.1, 7
8.4, 0.23, 0.49, 7.8, 0.035, 22.0, 95.0, 0.9935, 3.04, 0.34, 12.0, 6
7.3, 0.26, 0.49, 5.0, 0.028, 32.0, 107.0, 0.9936, 3.24, 0.54, 10.8, 6
7.1, 0.18, 0.74, 15.6, 0.044, 44.0, 176.0, 0.9996, 3.38, 0.67, 9.0, 6
7.3, 0.14, 0.49, 1.1, 0.038, 28.0, 99.0, 0.9928, 3.2, 0.72, 10.6, 6
7.5, 0.19, 0.49, 1.8, 0.055, 19.0, 110.0, 0.9946, 3.33, 0.44, 9.9, 5
7.1, 0.64, 0.49, 1.8, 0.05, 17.0, 128.0, 0.9946, 3.31, 0.58, 10.6, 4
7.3, 0.3, 0.74, 13.5, 0.039, 46.0, 165.0, 0.9982, 3.02, 0.4, 8.7, 5
6.4, 0.25, 0.74, 7.8, 0.045, 52.0, 209.0, 0.9956, 3.21, 0.42, 9.2, 6
7.9, 0.14, 0.74, 1.2, 0.028, 30.0, 165.0, 0.991, 3.08, 0.82, 12.3, 6
6.8, 0.21, 0.74, 1.2, 0.047, 25.0, 111.0, 0.9916, 3.13, 0.41, 10.7, 6
8.0, 0.29, 0.49, 11.7, 0.035, 40.0, 131.0, 0.9958, 3.14, 0.34, 10.8, 5
8.9, 0.32, 0.49, 1.6, 0.05, 17.0, 131.0, 0.9956, 3.13, 0.34, 9.4, 5
6.9, 0.25, 0.24, 1.8, 0.053, 6.0, 121.0, 0.993, 3.23, 0.7, 11.4, 5
8.2, 0.2, 0.49, 3.5, 0.057, 14.0, 108.0, 0.9928, 3.19, 0.35, 11.5, 6
6.4, 0.22, 0.49, 7.5, 0.054, 42.0, 151.0, 0.9948, 3.27, 0.52, 10.1, 6
7.3, 0.19, 0.49, 15.55, 0.058, 50.0, 134.0, 0.9998, 3.42, 0.36, 9.1, 7
8.2, 0.29, 0.49, 1.0, 0.044, 29.0, 118.0, 0.9928, 3.24, 0.36, 10.9, 4
8.8, 0.39, 0.34, 5.9, 0.055, 33.0, 128.0, 0.9927, 2.95, 0.51, 11.8, 6
6.2, 0.3, 0.2, 6.6, 0.045, 42.0, 170.0, 0.9944, 3.36, 0.45, 10.4, 6
6.4, 0.35, 0.2, 5.7, 0.034, 18.0, 117.0, 0.9944, 3.33, 0.43, 10.1, 5
7.6, 0.32, 0.34, 18.35, 0.054, 44.0, 197.0, 1.0008, 3.22, 0.55, 9.0, 5
7.2, 0.25, 0.28, 14.4, 0.055, 55.0, 205.0, 0.9986, 3.12, 0.38, 9.0, 7
9.0, 0.43, 0.3, 1.5, 0.05, 7.0, 175.0, 0.9951, 3.11, 0.45, 9.7, 4
6.7, 0.265, 0.22, 8.6, 0.048, 54.0, 198.0, 0.9955, 3.25, 0.41, 10.2, 5
7.2, 0.21, 0.33, 3.0, 0.036, 35.0, 132.0, 0.9928, 3.25, 0.4, 11.0, 6
7.6, 0.2, 0.39, 2.6, 0.044, 30.0, 180.0, 0.9941, 3.46, 0.44, 10.8, 7
8.2, 0.15, 0.48, 2.7, 0.052, 24.0, 190.0, 0.995, 3.5, 0.45, 10.9, 7
7.0, 0.13, 0.3, 5.0, 0.056, 31.0, 122.0, 0.9945, 3.47, 0.42, 10.5, 6
8.1, 0.3, 0.31, 1.1, 0.041, 49.0, 123.0, 0.9914, 2.99, 0.45, 11.1, 6
8.0, 0.32, 0.36, 4.6, 0.042, 56.0, 178.0, 0.9928, 3.29, 0.47, 12.0, 6
8.4, 0.29, 0.29, 1.05, 0.032, 4.0, 55.0, 0.9908, 2.91, 0.32, 11.4, 4
6.3, 0.25, 0.23, 14.9, 0.039, 47.0, 142.0, 0.99705, 3.14, 0.35, 9.7, 6
6.7, 0.27, 0.25, 8.0, 0.053, 54.0, 202.0, 0.9961, 3.22, 0.43, 9.3, 5
6.6, 0.37, 0.07, 1.4, 0.048, 58.0, 144.0, 0.9922, 3.17, 0.38, 10.0, 5
7.7, 0.43, 0.28, 4.5, 0.046, 33.0, 102.0, 0.9918, 3.16, 0.56, 12.2, 7
8.7, 0.45, 0.4, 1.5, 0.067, 17.0, 100.0, 0.9957, 3.27, 0.57, 10.1, 6
7.8, 0.2, 0.24, 1.6, 0.026, 26.0, 189.0, 0.991, 3.08, 0.74, 12.1, 7
7.4, 0.35, 0.31, 17.95, 0.062, 42.0, 187.0, 1.0002, 3.27, 0.64, 9.1, 5
6.4, 0.26, 0.21, 7.1, 0.04, 35.0, 162.0, 0.9956, 3.39, 0.58, 9.9, 6
5.6, 0.46, 0.24, 4.8, 0.042, 24.0, 72.0, 0.9908, 3.29, 0.37, 12.6, 6
7.0, 0.19, 0.23, 5.7, 0.123, 27.0, 104.0, 0.9954, 3.04, 0.54, 9.4, 6
7.6, 0.26, 0.58, 7.9, 0.041, 62.0, 180.0, 0.9966, 3.07, 0.38, 9.0, 5
7.4, 0.21, 0.27, 7.3, 0.031, 41.0, 144.0, 0.9932, 3.15, 0.38, 11.8, 7
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, 5
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, 5
7.9, 0.37, 0.3, 2.7, 0.029, 64.0, 158.0, 0.9916, 3.12, 0.59, 12.0, 7
7.2, 0.36, 0.36, 5.7, 0.038, 26.0, 98.0, 0.9914, 2.93, 0.59, 12.5, 7
7.2, 0.47, 0.65, 8.3, 0.083, 27.0, 182.0, 0.9964, 3.0, 0.35, 9.2, 5
8.3, 0.36, 0.57, 15.0, 0.052, 35.0, 256.0, 1.0001, 2.93, 0.64, 8.6, 5
6.6, 0.32, 0.22, 16.7, 0.046, 38.0, 133.0, 0.9979, 3.22, 0.67, 10.4, 6
6.3, 0.21, 0.28, 1.5, 0.051, 46.0, 142.0, 0.9928, 3.23, 0.42, 10.1, 6
5.6, 0.13, 0.27, 4.8, 0.028, 22.0, 104.0, 0.9948, 3.34, 0.45, 9.2, 6
5.7, 0.385, 0.04, 12.6, 0.034, 22.0, 115.0, 0.9964, 3.28, 0.63, 9.9, 6
6.8, 0.33, 0.44, 7.0, 0.05, 29.0, 155.0, 0.9955, 3.14, 0.42, 9.5, 5
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, 5
6.6, 0.22, 0.53, 15.1, 0.052, 22.0, 136.0, 0.9986, 2.94, 0.35, 9.4, 5
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, 5
7.4, 0.18, 0.36, 13.1, 0.056, 72.0, 163.0, 1.0, 3.42, 0.35, 9.1, 6
6.0, 0.16, 0.3, 6.7, 0.043, 43.0, 153.0, 0.9951, 3.63, 0.46, 10.6, 5
7.4, 0.18, 0.36, 13.1, 0.056, 72.0, 163.0, 1.0, 3.42, 0.35, 9.1, 6
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, 5
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, 5
6.5, 0.43, 0.28, 12.0, 0.056, 23.0, 174.0, 0.9986, 3.31, 0.55, 9.3, 5
5.5, 0.24, 0.32, 8.7, 0.06, 19.0, 102.0, 0.994, 3.27, 0.31, 10.4, 5
7.2, 0.2, 0.31, 10.0, 0.054, 49.0, 165.0, 0.997, 3.4, 0.42, 9.9, 6
7.1, 0.33, 0.64, 13.2, 0.056, 12.0, 105.0, 0.9972, 3.05, 0.39, 9.2, 5
9.8, 0.93, 0.45, 8.6, 0.052, 34.0, 187.0, 0.9994, 3.12, 0.59, 10.2, 4
8.5, 0.25, 0.27, 4.7, 0.031, 31.0, 92.0, 0.9922, 3.01, 0.33, 12.0, 6
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, 7
6.4, 0.33, 0.24, 9.8, 0.041, 29.0, 109.0, 0.9956, 3.29, 0.47, 10.1, 6
7.5, 0.18, 0.31, 11.7, 0.051, 24.0, 94.0, 0.997, 3.19, 0.44, 9.5, 7
6.4, 0.24, 0.23, 7.3, 0.069, 31.0, 157.0, 0.9962, 3.25, 0.53, 9.1, 5
7.1, 0.26, 0.3, 2.0, 0.031, 13.0, 128.0, 0.9917, 3.19, 0.49, 11.4, 5
8.0, 0.45, 0.28, 10.8, 0.051, 25.0, 157.0, 0.9957, 3.06, 0.47, 11.4, 7
7.2, 0.29, 0.18, 8.2, 0.042, 41.0, 180.0, 0.99644, 3.16, 0.49, 9.1, 5
7.1, 0.14, 0.35, 1.4, 0.039, 24.0, 128.0, 0.99212, 2.97, 0.68, 10.4, 5
7.2, 0.39, 0.54, 1.4, 0.157, 34.0, 132.0, 0.99449, 3.11, 0.53, 9.0, 6
6.1, 0.46, 0.32, 6.2, 0.053, 10.0, 94.0, 0.99537, 3.35, 0.47, 10.1, 5
6.6, 0.41, 0.24, 4.9, 0.158, 47.0, 144.0, 0.99471, 3.17, 0.49, 9.4, 5
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, 5
8.6, 0.17, 0.28, 2.7, 0.047, 38.0, 150.0, 0.99365, 3.1, 0.56, 10.8, 6
