@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
7.4, 0.25, 0.36, 13.2, 0.067, 53.0, 178.0, 0.9976, 3.01, 0.48, 9.0, 6
5.5, 0.35, 0.35, 1.1, 0.045, 14.0, 167.0, 0.992, 3.34, 0.68, 9.9, 6
6.3, 0.26, 0.24, 7.2, 0.039, 38.0, 172.0, 0.9958, 3.49, 0.64, 9.7, 6
7.2, 0.46, 0.65, 10.4, 0.05, 76.0, 192.0, 0.9976, 3.16, 0.42, 8.7, 5
9.2, 0.25, 0.34, 1.2, 0.026, 31.0, 93.0, 0.9916, 2.93, 0.37, 11.3, 7
7.4, 0.3, 0.22, 1.4, 0.046, 16.0, 135.0, 0.9928, 3.08, 0.77, 10.4, 7
7.4, 0.2, 0.33, 1.9, 0.035, 39.0, 138.0, 0.991, 3.17, 0.44, 11.7, 7
8.2, 0.22, 0.3, 1.8, 0.047, 47.0, 185.0, 0.9933, 3.13, 0.5, 10.2, 6
6.5, 0.28, 0.29, 2.7, 0.038, 26.0, 107.0, 0.9912, 3.32, 0.41, 11.6, 7
6.4, 0.45, 0.07, 1.1, 0.03, 10.0, 131.0, 0.9905, 2.97, 0.28, 10.8, 5
7.4, 0.37, 0.35, 5.7, 0.061, 12.0, 94.0, 0.9965, 3.48, 0.69, 10.7, 6
7.5, 0.21, 0.68, 10.9, 0.045, 38.0, 133.0, 0.9978, 3.0, 0.36, 8.7, 5
7.8, 0.26, 0.27, 1.9, 0.051, 52.0, 195.0, 0.9928, 3.23, 0.5, 10.9, 6
6.0, 0.29, 0.2, 12.6, 0.045, 45.0, 187.0, 0.9972, 3.33, 0.42, 9.5, 5
6.3, 0.26, 0.25, 7.8, 0.058, 44.0, 166.0, 0.9961, 3.24, 0.41, 9.0, 5
6.5, 0.21, 0.37, 2.5, 0.048, 70.0, 138.0, 0.9917, 3.33, 0.75, 11.4, 7
7.7, 0.27, 0.35, 5.3, 0.03, 30.0, 117.0, 0.992, 3.11, 0.42, 12.2, 6
6.6, 0.28, 0.36, 1.7, 0.038, 22.0, 101.0, 0.9912, 3.29, 0.57, 11.6, 6
5.9, 0.25, 0.25, 11.3, 0.052, 30.0, 165.0, 0.997, 3.24, 0.44, 9.5, 6
5.9, 0.37, 0.14, 6.3, 0.036, 34.0, 185.0, 0.9944, 3.17, 0.63, 9.8, 5
7.4, 0.31, 0.48, 14.2, 0.042, 62.0, 204.0, 0.9983, 3.06, 0.59, 9.4, 5
6.4, 0.33, 0.28, 1.1, 0.038, 30.0, 110.0, 0.9917, 3.12, 0.42, 10.5, 6
6.6, 0.25, 0.3, 14.4, 0.052, 40.0, 183.0, 0.998, 3.02, 0.5, 9.1, 6
6.6, 0.25, 0.3, 14.4, 0.052, 40.0, 183.0, 0.998, 3.02, 0.5, 9.1, 6
6.3, 0.3, 0.28, 5.0, 0.042, 36.0, 168.0, 0.99505, 3.22, 0.69, 9.5, 6
6.7, 0.11, 0.34, 8.8, 0.043, 41.0, 113.0, 0.9962, 3.42, 0.4, 9.3, 7
6.1, 0.27, 0.3, 16.7, 0.039, 49.0, 172.0, 0.99985, 3.4, 0.45, 9.4, 5
7.2, 0.23, 0.19, 13.7, 0.052, 47.0, 197.0, 0.99865, 3.12, 0.53, 9.0, 5
7.2, 0.23, 0.19, 13.7, 0.052, 47.0, 197.0, 0.99865, 3.12, 0.53, 9.0, 5
7.4, 0.32, 0.27, 1.4, 0.049, 38.0, 173.0, 0.99335, 3.03, 0.52, 9.3, 5
7.3, 0.32, 0.34, 6.6, 0.032, 24.0, 112.0, 0.99505, 3.22, 0.46, 9.8, 6
8.4, 0.18, 0.42, 5.1, 0.036, 7.0, 77.0, 0.9939, 3.16, 0.52, 11.7, 5
6.7, 0.19, 0.23, 6.2, 0.047, 36.0, 117.0, 0.9945, 3.34, 0.43, 9.6, 6
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, 7
6.2, 0.28, 0.33, 1.7, 0.029, 24.0, 111.0, 0.99, 3.24, 0.5, 12.1, 6
7.8, 0.18, 0.46, 12.6, 0.042, 41.0, 143.0, 1.0, 3.24, 0.76, 8.5, 8
7.3, 0.28, 0.42, 14.4, 0.04, 49.0, 173.0, 0.9994, 3.28, 0.82, 9.0, 7
10.3, 0.17, 0.47, 1.4, 0.037, 5.0, 33.0, 0.9939, 2.89, 0.28, 9.6, 3
7.1, 0.21, 0.32, 2.2, 0.037, 28.0, 141.0, 0.993, 3.2, 0.57, 10.0, 7
6.9, 0.12, 0.36, 2.2, 0.037, 18.0, 111.0, 0.9919, 3.41, 0.82, 11.9, 8
5.0, 0.31, 0.0, 6.4, 0.046, 43.0, 166.0, 0.994, 3.3, 0.63, 9.9, 6
8.0, 0.29, 0.29, 13.2, 0.046, 26.0, 113.0, 0.9983, 3.25, 0.37, 9.7, 6
8.0, 0.23, 0.37, 9.6, 0.054, 23.0, 159.0, 0.99795, 3.32, 0.47, 9.8, 4
6.3, 0.34, 0.19, 5.8, 0.041, 22.0, 145.0, 0.9943, 3.15, 0.63, 9.9, 5
6.5, 0.26, 0.27, 12.9, 0.044, 69.0, 215.0, 0.9967, 3.17, 0.43, 10.0, 6
6.4, 0.43, 0.32, 1.4, 0.048, 10.0, 67.0, 0.992, 3.08, 0.41, 11.4, 5
6.7, 0.15, 0.29, 5.0, 0.058, 28.0, 105.0, 0.9946, 3.52, 0.44, 10.2, 7
8.2, 0.345, 1.0, 18.2, 0.047, 55.0, 205.0, 0.99965, 2.96, 0.43, 9.6, 5
7.6, 0.345, 0.26, 1.9, 0.043, 15.0, 134.0, 0.9936, 3.08, 0.38, 9.5, 5
6.8, 0.22, 0.35, 17.5, 0.039, 38.0, 153.0, 0.9994, 3.24, 0.42, 9.0, 6
5.8, 0.36, 0.26, 3.3, 0.038, 40.0, 153.0, 0.9911, 3.34, 0.55, 11.3, 6
8.3, 0.15, 0.39, 1.3, 0.055, 32.0, 146.0, 0.993, 3.08, 0.39, 10.5, 6
7.6, 0.16, 0.44, 1.4, 0.043, 25.0, 109.0, 0.9932, 3.11, 0.75, 10.3, 6
8.3, 0.16, 0.48, 1.7, 0.057, 31.0, 98.0, 0.9943, 3.15, 0.41, 10.3, 6
7.1, 0.47, 0.24, 6.0, 0.044, 11.0, 77.0, 0.9956, 3.21, 0.56, 9.7, 5
7.3, 0.15, 0.4, 2.0, 0.05, 24.0, 92.0, 0.9932, 3.14, 0.45, 10.5, 5
7.0, 0.31, 0.52, 1.7, 0.029, 5.0, 61.0, 0.9918, 3.07, 0.43, 10.4, 5
8.6, 0.26, 0.41, 2.2, 0.049, 29.0, 111.0, 0.9941, 2.96, 0.44, 10.0, 5
8.0, 0.26, 0.36, 2.0, 0.054, 30.0, 121.0, 0.992, 3.09, 0.72, 11.6, 7
8.3, 0.22, 0.38, 14.8, 0.054, 32.0, 126.0, 1.0002, 3.22, 0.5, 9.7, 5
7.4, 0.2, 0.37, 16.95, 0.048, 43.0, 190.0, 0.9995, 3.03, 0.42, 9.2, 6
8.3, 0.21, 0.58, 17.1, 0.049, 62.0, 213.0, 1.0006, 3.01, 0.51, 9.3, 6
5.3, 0.24, 0.33, 1.3, 0.033, 25.0, 97.0, 0.9906, 3.59, 0.38, 11.0, 8
6.5, 0.28, 0.26, 8.8, 0.04, 44.0, 139.0, 0.9956, 3.32, 0.37, 10.2, 6
6.3, 0.27, 0.25, 5.8, 0.038, 52.0, 155.0, 0.995, 3.28, 0.38, 9.4, 6
7.4, 0.18, 0.4, 1.6, 0.047, 22.0, 102.0, 0.9937, 3.28, 0.44, 10.7, 5
6.9, 0.2, 0.28, 1.2, 0.048, 36.0, 159.0, 0.9936, 3.19, 0.43, 9.1, 6
6.0, 0.26, 0.42, 5.2, 0.027, 70.0, 178.0, 0.9914, 3.4, 0.4, 12.3, 8
6.8, 0.32, 0.18, 7.5, 0.041, 71.0, 223.0, 0.9959, 3.14, 0.41, 8.9, 5
6.6, 0.25, 0.41, 7.4, 0.043, 29.0, 151.0, 0.9946, 3.15, 0.6, 10.2, 7
7.4, 0.23, 0.43, 1.4, 0.044, 22.0, 113.0, 0.9938, 3.22, 0.62, 10.6, 6
7.5, 0.14, 0.34, 1.3, 0.055, 50.0, 153.0, 0.9945, 3.29, 0.8, 9.6, 6
7.9, 0.46, 0.32, 4.1, 0.033, 40.0, 138.0, 0.9912, 3.18, 0.44, 12.8, 7
6.4, 0.3, 0.38, 7.8, 0.046, 35.0, 192.0, 0.9955, 3.1, 0.37, 9.0, 5
8.0, 0.28, 0.42, 7.1, 0.045, 41.0, 169.0, 0.9959, 3.17, 0.43, 10.6, 5
7.9, 0.44, 0.37, 5.85, 0.033, 27.0, 93.0, 0.992, 3.16, 0.54, 12.6, 7
6.8, 0.32, 0.37, 3.4, 0.023, 19.0, 87.0, 0.9902, 3.14, 0.53, 12.7, 6
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, 7
7.9, 0.14, 0.28, 1.8, 0.041, 44.0, 178.0, 0.9954, 3.45, 0.43, 9.2, 6
8.4, 0.57, 0.44, 10.7, 0.051, 46.0, 195.0, 0.9981, 3.15, 0.51, 10.4, 5
7.0, 0.16, 0.73, 1.0, 0.138, 58.0, 150.0, 0.9936, 3.08, 0.3, 9.2, 5
7.3, 0.18, 0.65, 1.4, 0.046, 28.0, 157.0, 0.9946, 3.33, 0.62, 9.4, 6
8.0, 0.45, 0.36, 8.8, 0.026, 50.0, 151.0, 0.9927, 3.07, 0.25, 12.7, 8
9.6, 0.25, 0.54, 1.3, 0.04, 16.0, 160.0, 0.9938, 2.94, 0.43, 10.5, 5
7.3, 0.43, 0.37, 4.6, 0.028, 17.0, 114.0, 0.991, 3.23, 0.43, 13.2, 6
6.8, 0.15, 0.32, 8.8, 0.058, 24.0, 110.0, 0.9972, 3.4, 0.4, 8.8, 6
6.9, 0.23, 0.34, 2.7, 0.032, 24.0, 121.0, 0.9902, 3.14, 0.38, 12.4, 7
6.2, 0.3, 0.32, 1.7, 0.032, 30.0, 130.0, 0.9911, 3.28, 0.41, 11.2, 7
5.9, 0.19, 0.26, 7.4, 0.034, 33.0, 123.0, 0.995, 3.49, 0.42, 10.1, 6
6.3, 0.67, 0.48, 12.6, 0.052, 57.0, 222.0, 0.9979, 3.17, 0.52, 9.3, 6
7.1, 0.19, 0.28, 3.6, 0.033, 16.0, 78.0, 0.993, 2.91, 0.78, 11.4, 6
8.6, 0.55, 0.35, 15.55, 0.057, 35.5, 366.5, 1.0001, 3.04, 0.63, 11.0, 3
9.2, 0.28, 0.49, 11.8, 0.042, 29.0, 137.0, 0.998, 3.1, 0.34, 10.1, 4
8.1, 0.29, 0.49, 7.1, 0.042, 22.0, 124.0, 0.9944, 3.14, 0.41, 10.8, 6
6.8, 0.22, 0.49, 0.9, 0.052, 26.0, 128.0, 0.991, 3.25, 0.35, 11.4, 6
6.1, 0.22, 0.49, 1.5, 0.051, 18.0, 87.0, 0.9928, 3.3, 0.46, 9.6, 5
7.2, 0.08, 0.49, 1.3, 0.05, 18.0, 148.0, 0.9945, 3.46, 0.44, 10.2, 6
6.2, 0.15, 0.49, 0.9, 0.033, 17.0, 51.0, 0.9932, 3.3, 0.7, 9.4, 6
6.5, 0.26, 0.74, 13.3, 0.044, 68.0, 224.0, 0.9972, 3.18, 0.54, 9.5, 6
7.3, 0.155, 0.49, 1.3, 0.039, 34.0, 136.0, 0.9926, 3.14, 0.77, 10.5, 6
8.2, 0.22, 0.49, 9.6, 0.037, 53.0, 154.0, 0.9951, 3.02, 0.33, 10.6, 6
8.3, 0.2, 0.49, 1.7, 0.04, 34.0, 169.0, 0.9938, 3.05, 0.37, 10.1, 5
6.9, 0.21, 0.49, 1.4, 0.041, 15.0, 164.0, 0.9927, 3.25, 0.63, 11.0, 5
7.4, 0.27, 0.49, 1.1, 0.037, 33.0, 156.0, 0.992, 3.15, 0.54, 11.1, 6
7.1, 0.53, 0.24, 0.8, 0.029, 29.0, 86.0, 0.993, 3.16, 0.32, 9.1, 4
6.7, 0.29, 0.49, 4.7, 0.034, 35.0, 156.0, 0.9945, 3.13, 0.45, 9.9, 6
7.9, 0.18, 0.49, 5.2, 0.051, 36.0, 157.0, 0.9953, 3.18, 0.48, 10.6, 6
6.8, 0.17, 0.74, 2.4, 0.053, 61.0, 182.0, 0.9953, 3.63, 0.76, 10.5, 6
7.8, 0.26, 0.49, 3.2, 0.027, 28.0, 87.0, 0.9919, 3.03, 0.32, 11.3, 7
8.1, 0.12, 0.49, 1.2, 0.042, 43.0, 160.0, 0.9934, 3.13, 0.48, 9.7, 6
7.5, 0.24, 0.49, 9.4, 0.048, 50.0, 149.0, 0.9962, 3.17, 0.59, 10.5, 7
7.1, 0.3, 0.49, 1.6, 0.045, 31.0, 100.0, 0.9942, 3.4, 0.59, 10.2, 5
6.4, 0.42, 0.74, 12.8, 0.076, 48.0, 209.0, 0.9978, 3.12, 0.58, 9.0, 6
7.9, 0.33, 0.28, 31.6, 0.053, 35.0, 176.0, 1.0103, 3.15, 0.38, 8.8, 6
6.6, 0.46, 0.49, 7.4, 0.052, 19.0, 184.0, 0.9956, 3.11, 0.38, 9.0, 5
5.8, 0.15, 0.49, 1.1, 0.048, 21.0, 98.0, 0.9929, 3.19, 0.48, 9.2, 5
7.1, 0.31, 0.38, 1.2, 0.036, 10.0, 124.0, 0.9924, 3.14, 0.44, 9.9, 6
6.8, 0.22, 0.29, 8.9, 0.046, 82.0, 188.0, 0.9955, 3.3, 0.44, 10.3, 6
7.0, 0.24, 0.3, 4.2, 0.04, 41.0, 213.0, 0.9927, 3.28, 0.49, 11.8, 6
6.7, 0.33, 0.42, 6.4, 0.058, 27.0, 151.0, 0.9954, 3.16, 0.44, 9.6, 5
7.0, 0.61, 0.26, 1.7, 0.051, 25.0, 161.0, 0.9946, 3.36, 0.6, 10.6, 4
6.8, 0.27, 0.32, 1.5, 0.044, 19.0, 142.0, 0.9921, 3.1, 0.43, 9.9, 6
6.9, 0.16, 0.3, 9.6, 0.057, 50.0, 185.0, 0.9978, 3.39, 0.38, 9.6, 6
8.3, 0.3, 0.36, 10.0, 0.042, 33.0, 169.0, 0.9982, 3.23, 0.51, 9.3, 6
8.0, 0.27, 0.24, 1.2, 0.044, 20.0, 102.0, 0.9929, 3.28, 0.42, 10.9, 5
7.4, 0.18, 0.3, 10.4, 0.045, 44.0, 174.0, 0.9966, 3.11, 0.57, 9.7, 6
8.0, 0.3, 0.28, 5.7, 0.044, 31.0, 124.0, 0.9948, 3.16, 0.51, 10.2, 6
6.7, 0.27, 0.25, 8.0, 0.053, 54.0, 202.0, 0.9961, 3.22, 0.43, 9.3, 5
7.8, 0.39, 0.26, 9.9, 0.059, 33.0, 181.0, 0.9955, 3.04, 0.42, 10.9, 6
6.4, 0.15, 0.36, 1.8, 0.034, 43.0, 150.0, 0.9922, 3.42, 0.69, 11.0, 8
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, 5
7.2, 0.15, 0.38, 1.2, 0.038, 18.0, 110.0, 0.9917, 3.19, 0.43, 11.1, 6
6.8, 0.3, 0.35, 2.8, 0.038, 10.0, 164.0, 0.9912, 3.09, 0.53, 12.0, 6
7.7, 0.44, 0.24, 11.2, 0.031, 41.0, 167.0, 0.9948, 3.12, 0.43, 11.3, 7
7.4, 0.49, 0.24, 15.1, 0.03, 34.0, 153.0, 0.9953, 3.13, 0.51, 12.0, 7
7.2, 0.24, 0.29, 2.2, 0.037, 37.0, 102.0, 0.992, 3.27, 0.64, 11.0, 7
8.2, 0.18, 0.31, 11.8, 0.039, 96.0, 249.0, 0.9976, 3.07, 0.52, 9.5, 6
8.3, 0.28, 0.45, 7.8, 0.059, 32.0, 139.0, 0.9972, 3.33, 0.77, 11.2, 6
10.0, 0.91, 0.42, 1.6, 0.056, 34.0, 181.0, 0.9968, 3.11, 0.46, 10.0, 4
8.2, 0.18, 0.28, 8.5, 0.035, 41.0, 140.0, 0.9952, 3.04, 0.37, 10.1, 7
7.2, 0.2, 0.61, 16.2, 0.043, 14.0, 103.0, 0.9987, 3.06, 0.36, 9.2, 6
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, 5
7.3, 0.24, 0.41, 13.6, 0.05, 41.0, 178.0, 0.9988, 3.37, 0.43, 9.7, 5
8.8, 0.23, 0.35, 10.7, 0.04, 26.0, 183.0, 0.9984, 2.93, 0.49, 9.1, 6
7.6, 0.13, 0.34, 9.3, 0.062, 40.0, 126.0, 0.9966, 3.21, 0.39, 9.6, 5
7.3, 0.22, 0.5, 13.7, 0.049, 56.0, 189.0, 0.9994, 3.24, 0.66, 9.0, 6
6.3, 0.2, 0.58, 1.4, 0.204, 15.0, 97.0, 0.9931, 3.16, 0.43, 10.0, 6
7.1, 0.25, 0.28, 1.6, 0.052, 46.0, 169.0, 0.9926, 3.05, 0.41, 10.5, 5
9.2, 0.71, 0.23, 6.2, 0.042, 15.0, 93.0, 0.9948, 2.89, 0.34, 10.1, 6
7.3, 0.13, 0.27, 4.6, 0.08, 34.0, 172.0, 0.9938, 3.23, 0.39, 11.1, 7
7.2, 0.16, 0.35, 1.2, 0.031, 27.0, 84.0, 0.9928, 3.33, 0.34, 9.9, 5
8.3, 0.36, 0.57, 15.0, 0.052, 35.0, 256.0, 1.0001, 2.93, 0.64, 8.6, 5
6.0, 0.45, 0.42, 1.1, 0.051, 61.0, 197.0, 0.9932, 3.02, 0.4, 9.0, 5
7.2, 0.15, 0.33, 1.1, 0.027, 16.0, 63.0, 0.9937, 3.37, 0.4, 9.9, 5
7.4, 0.32, 0.55, 16.6, 0.056, 53.0, 238.0, 1.0017, 2.96, 0.58, 8.7, 6
7.4, 0.21, 0.3, 8.1, 0.047, 13.0, 114.0, 0.9941, 3.12, 0.35, 10.5, 6
7.6, 0.16, 0.41, 1.9, 0.047, 27.0, 151.0, 0.9937, 3.2, 0.53, 10.1, 6
8.4, 0.2, 0.38, 11.8, 0.055, 51.0, 170.0, 1.0004, 3.34, 0.82, 8.9, 6
6.8, 0.18, 0.46, 1.4, 0.064, 37.0, 160.0, 0.9924, 3.37, 0.45, 11.1, 5
6.9, 0.19, 0.39, 8.0, 0.028, 22.0, 84.0, 0.994, 3.11, 0.66, 10.8, 6
7.6, 0.34, 0.39, 7.6, 0.04, 45.0, 215.0, 0.9965, 3.11, 0.53, 9.2, 6
8.8, 0.2, 0.28, 1.1, 0.018, 18.0, 72.0, 0.9926, 2.97, 0.35, 10.4, 5
6.7, 0.23, 0.33, 1.8, 0.036, 23.0, 96.0, 0.9925, 3.32, 0.4, 10.8, 6
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, 5
6.6, 0.22, 0.28, 4.9, 0.042, 51.0, 180.0, 0.9952, 3.3, 0.75, 9.5, 6
7.8, 0.27, 0.28, 1.8, 0.05, 21.0, 127.0, 0.9934, 3.15, 0.44, 9.9, 5
6.6, 0.23, 0.27, 5.6, 0.043, 43.0, 164.0, 0.9953, 3.27, 0.76, 9.5, 5
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, 5
7.9, 0.17, 0.32, 1.6, 0.053, 47.0, 150.0, 0.9948, 3.29, 0.76, 9.6, 6
7.2, 0.24, 0.19, 7.7, 0.045, 53.0, 176.0, 0.9958, 3.17, 0.38, 9.5, 5
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, 5
7.0, 0.35, 0.31, 1.8, 0.069, 15.0, 162.0, 0.9944, 3.18, 0.47, 9.4, 5
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, 7
6.0, 0.34, 0.24, 5.4, 0.06, 23.0, 126.0, 0.9951, 3.25, 0.44, 9.0, 7
6.4, 0.18, 0.32, 9.6, 0.052, 24.0, 90.0, 0.9963, 3.35, 0.49, 9.4, 6
