@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
6.4, 0.29, 0.44, 3.6, 0.197, 75.0, 183.0, 0.9942, 3.01, 0.38, 9.1, 5
7.1, 0.32, 0.24, 13.1, 0.05, 52.0, 204.0, 0.998, 3.1, 0.49, 8.8, 5
7.2, 0.685, 0.21, 9.5, 0.07, 33.0, 172.0, 0.9971, 3.0, 0.55, 9.1, 6
6.8, 0.24, 0.34, 2.7, 0.047, 64.5, 218.5, 0.9934, 3.3, 0.58, 9.7, 6
8.5, 0.26, 0.21, 16.2, 0.074, 41.0, 197.0, 0.998, 3.02, 0.5, 9.8, 3
6.9, 0.4, 0.56, 11.2, 0.043, 40.0, 142.0, 0.9975, 3.14, 0.46, 8.7, 5
6.7, 0.26, 0.39, 1.1, 0.04, 45.0, 147.0, 0.9935, 3.32, 0.58, 9.6, 8
6.4, 0.23, 0.39, 1.8, 0.032, 23.0, 118.0, 0.9912, 3.32, 0.5, 11.8, 6
6.9, 0.115, 0.35, 5.4, 0.048, 36.0, 108.0, 0.9939, 3.32, 0.42, 10.2, 6
7.7, 0.26, 0.4, 1.1, 0.042, 9.0, 60.0, 0.9915, 2.89, 0.5, 10.6, 5
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, 7
7.2, 0.19, 0.46, 3.8, 0.041, 82.0, 187.0, 0.9932, 3.19, 0.6, 11.2, 7
7.5, 0.17, 0.44, 11.3, 0.046, 65.0, 146.0, 0.997, 3.17, 0.45, 10.0, 6
7.2, 0.43, 0.24, 6.7, 0.058, 40.0, 163.0, 0.995, 3.2, 0.41, 9.9, 5
7.5, 0.27, 0.31, 5.8, 0.057, 131.0, 313.0, 0.9946, 3.18, 0.59, 10.5, 5
6.5, 0.28, 0.35, 15.4, 0.042, 55.0, 195.0, 0.9978, 3.23, 0.5, 9.6, 6
7.2, 0.21, 0.41, 1.3, 0.036, 33.0, 85.0, 0.992, 3.17, 0.51, 10.4, 5
5.9, 0.26, 0.4, 1.3, 0.047, 12.0, 139.0, 0.9945, 3.45, 0.53, 10.4, 5
5.4, 0.31, 0.47, 3.0, 0.053, 46.0, 144.0, 0.9931, 3.29, 0.76, 10.0, 5
7.1, 0.145, 0.33, 4.6, 0.05, 33.0, 131.0, 0.9942, 3.28, 0.4, 9.6, 6
6.4, 0.24, 0.32, 14.9, 0.047, 54.0, 162.0, 0.9968, 3.28, 0.5, 10.2, 6
7.2, 0.27, 0.27, 2.4, 0.048, 30.0, 149.0, 0.9936, 3.1, 0.51, 9.2, 6
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, 7
6.8, 0.27, 0.12, 1.3, 0.04, 87.0, 168.0, 0.992, 3.18, 0.41, 10.0, 5
7.4, 0.21, 0.27, 1.2, 0.041, 27.0, 99.0, 0.9927, 3.19, 0.33, 9.8, 6
7.4, 0.31, 0.28, 1.6, 0.05, 33.0, 137.0, 0.9929, 3.31, 0.56, 10.5, 6
7.2, 0.55, 0.09, 1.5, 0.108, 16.0, 151.0, 0.9938, 3.07, 0.57, 9.2, 4
8.6, 0.37, 0.7, 12.15, 0.039, 21.0, 158.0, 0.9983, 3.0, 0.73, 9.3, 6
6.5, 0.38, 0.34, 3.4, 0.036, 34.0, 200.0, 0.9937, 3.14, 0.76, 10.0, 5
7.4, 0.28, 0.36, 1.1, 0.028, 42.0, 105.0, 0.9893, 2.99, 0.39, 12.4, 7
6.7, 0.47, 0.34, 8.9, 0.043, 31.0, 172.0, 0.9964, 3.22, 0.6, 9.2, 5
5.8, 0.25, 0.24, 13.3, 0.044, 41.0, 137.0, 0.9972, 3.34, 0.42, 9.5, 5
7.8, 0.19, 0.26, 8.9, 0.039, 42.0, 182.0, 0.996, 3.18, 0.46, 9.9, 6
6.8, 0.23, 0.32, 1.6, 0.026, 43.0, 147.0, 0.9904, 3.29, 0.54, 12.5, 6
7.8, 0.18, 0.31, 12.2, 0.053, 46.0, 140.0, 0.998, 3.06, 0.53, 8.9, 6
6.1, 0.24, 0.3, 1.5, 0.045, 22.0, 61.0, 0.992, 3.31, 0.54, 10.4, 5
6.4, 0.16, 0.22, 1.4, 0.04, 41.0, 149.0, 0.9933, 3.49, 0.58, 10.0, 6
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, 7
6.1, 0.41, 0.24, 1.6, 0.049, 16.0, 137.0, 0.993, 3.32, 0.5, 10.4, 6
7.2, 0.34, 0.44, 4.2, 0.047, 51.0, 144.0, 0.991, 3.01, 0.76, 12.3, 6
6.7, 0.21, 0.42, 9.1, 0.049, 31.0, 150.0, 0.9953, 3.12, 0.74, 9.9, 7
7.8, 0.22, 0.38, 10.3, 0.059, 28.0, 99.0, 0.9967, 3.12, 0.47, 10.0, 6
8.2, 0.23, 0.29, 1.8, 0.047, 47.0, 187.0, 0.9933, 3.13, 0.5, 10.2, 6
5.7, 0.18, 0.22, 4.2, 0.042, 25.0, 111.0, 0.994, 3.35, 0.39, 9.4, 5
7.4, 0.26, 0.3, 7.9, 0.049, 38.0, 157.0, 0.9963, 3.13, 0.48, 8.9, 6
7.3, 0.2, 0.37, 1.2, 0.037, 48.0, 119.0, 0.992, 3.32, 0.49, 10.9, 6
6.9, 0.41, 0.33, 10.1, 0.043, 28.0, 152.0, 0.9968, 3.2, 0.52, 9.4, 5
7.0, 0.29, 0.37, 4.9, 0.034, 26.0, 127.0, 0.9928, 3.17, 0.44, 10.8, 6
6.9, 0.19, 0.4, 1.4, 0.036, 14.0, 55.0, 0.9909, 3.08, 0.68, 11.5, 7
6.3, 0.26, 0.49, 1.5, 0.052, 34.0, 134.0, 0.9924, 2.99, 0.61, 9.8, 6
6.5, 0.26, 0.43, 8.9, 0.083, 50.0, 171.0, 0.9965, 2.85, 0.5, 9.0, 5
5.3, 0.32, 0.12, 6.6, 0.043, 22.0, 141.0, 0.9937, 3.36, 0.6, 10.4, 6
6.0, 0.36, 0.06, 1.4, 0.066, 27.0, 128.0, 0.9934, 3.26, 0.55, 9.3, 5
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, 7
6.8, 0.29, 0.16, 1.4, 0.038, 122.5, 234.5, 0.9922, 3.15, 0.47, 10.0, 4
7.0, 0.57, 0.1, 8.3, 0.094, 23.0, 188.0, 0.9972, 3.4, 0.47, 9.2, 4
6.8, 0.22, 0.37, 1.7, 0.036, 38.0, 195.0, 0.9908, 3.35, 0.72, 12.5, 6
6.8, 0.67, 0.3, 13.0, 0.29, 22.0, 193.0, 0.9984, 3.08, 0.67, 9.0, 4
6.7, 0.19, 0.34, 1.0, 0.022, 22.0, 94.0, 0.9912, 3.23, 0.57, 11.1, 6
7.5, 0.31, 0.51, 14.8, 0.039, 62.0, 204.0, 0.9982, 3.06, 0.6, 9.5, 5
6.4, 0.31, 0.39, 7.5, 0.04, 57.0, 213.0, 0.99475, 3.32, 0.43, 10.0, 5
6.2, 0.25, 0.48, 10.0, 0.044, 78.0, 240.0, 0.99655, 3.25, 0.47, 9.5, 6
6.9, 0.38, 0.25, 9.8, 0.04, 28.0, 191.0, 0.9971, 3.28, 0.61, 9.2, 5
5.8, 0.25, 0.28, 11.1, 0.056, 45.0, 175.0, 0.99755, 3.42, 0.43, 9.5, 5
7.2, 0.27, 0.42, 1.6, 0.05, 35.0, 135.0, 0.992, 2.94, 0.46, 11.0, 6
6.9, 0.22, 0.37, 15.0, 0.053, 59.0, 178.0, 0.9992, 3.37, 0.82, 9.5, 7
5.8, 0.34, 0.16, 7.0, 0.037, 26.0, 116.0, 0.9949, 3.46, 0.45, 10.0, 7
7.8, 0.42, 0.23, 8.8, 0.054, 42.0, 215.0, 0.9971, 3.02, 0.58, 9.2, 6
5.4, 0.18, 0.24, 4.8, 0.041, 30.0, 113.0, 0.99445, 3.42, 0.4, 9.4, 6
6.2, 0.29, 0.26, 13.1, 0.046, 55.0, 204.0, 0.99745, 3.16, 0.41, 9.6, 6
6.5, 0.26, 0.32, 16.5, 0.045, 44.0, 166.0, 1.0, 3.38, 0.46, 9.5, 6
6.6, 0.56, 0.22, 8.9, 0.034, 27.0, 133.0, 0.99675, 3.2, 0.51, 9.1, 5
6.6, 0.36, 0.29, 1.6, 0.021, 24.0, 85.0, 0.98965, 3.41, 0.61, 12.4, 9
8.4, 0.18, 0.42, 5.1, 0.036, 7.0, 77.0, 0.9939, 3.16, 0.52, 11.7, 5
6.8, 0.25, 0.38, 8.1, 0.046, 24.0, 155.0, 0.9956, 3.33, 0.59, 10.2, 6
6.9, 0.25, 0.34, 1.3, 0.035, 27.0, 82.0, 0.99045, 3.18, 0.44, 12.2, 6
7.3, 0.21, 0.29, 1.6, 0.034, 29.0, 118.0, 0.9917, 3.3, 0.5, 11.0, 8
4.8, 0.34, 0.0, 6.5, 0.028, 33.0, 163.0, 0.9939, 3.36, 0.61, 9.9, 6
7.3, 0.24, 0.29, 1.2, 0.037, 37.0, 97.0, 0.9926, 3.19, 0.7, 10.1, 6
6.3, 0.26, 0.21, 4.0, 0.03, 24.0, 125.0, 0.9915, 3.06, 0.34, 10.7, 6
6.0, 0.28, 0.34, 1.6, 0.119, 33.0, 104.0, 0.9921, 3.19, 0.38, 10.2, 6
8.6, 0.18, 0.4, 1.1, 0.04, 20.0, 107.0, 0.9923, 2.94, 0.32, 10.2, 7
6.3, 0.27, 0.23, 2.9, 0.047, 13.0, 100.0, 0.9936, 3.28, 0.43, 9.8, 5
6.5, 0.25, 0.35, 12.0, 0.055, 47.0, 179.0, 0.998, 3.58, 0.47, 10.0, 5
6.1, 0.36, 0.58, 15.0, 0.044, 42.0, 115.0, 0.9978, 3.15, 0.51, 9.0, 5
6.2, 0.34, 0.28, 7.5, 0.034, 40.0, 197.0, 0.99485, 3.14, 0.6, 9.7, 5
7.6, 0.22, 0.34, 9.7, 0.035, 26.0, 143.0, 0.9965, 3.08, 0.49, 9.8, 6
7.3, 0.24, 0.34, 15.4, 0.05, 38.0, 174.0, 0.9983, 3.03, 0.42, 9.0, 6
6.0, 0.27, 0.19, 1.7, 0.02, 24.0, 110.0, 0.9898, 3.32, 0.47, 12.6, 7
6.5, 0.14, 0.33, 7.6, 0.05, 53.0, 189.0, 0.9966, 3.25, 0.49, 8.6, 5
6.5, 0.25, 0.27, 15.2, 0.049, 75.0, 217.0, 0.9972, 3.19, 0.39, 9.9, 5
6.1, 0.24, 0.27, 9.8, 0.062, 33.0, 152.0, 0.9966, 3.31, 0.47, 9.5, 6
8.6, 0.2, 0.42, 1.5, 0.041, 35.0, 125.0, 0.9925, 3.11, 0.49, 11.4, 7
8.6, 0.2, 0.42, 1.5, 0.041, 35.0, 125.0, 0.9925, 3.11, 0.49, 11.4, 7
7.5, 0.17, 0.34, 1.4, 0.035, 13.0, 102.0, 0.9918, 3.05, 0.74, 11.0, 5
7.5, 0.21, 0.34, 1.2, 0.06, 26.0, 111.0, 0.9931, 3.51, 0.47, 10.7, 6
7.5, 0.28, 0.33, 7.7, 0.048, 42.0, 180.0, 0.9974, 3.37, 0.59, 10.1, 6
6.3, 0.23, 0.21, 5.1, 0.035, 29.0, 142.0, 0.9942, 3.36, 0.33, 10.1, 7
8.0, 0.18, 0.37, 1.3, 0.04, 15.0, 96.0, 0.9912, 3.06, 0.61, 12.1, 6
6.4, 0.5, 0.16, 12.9, 0.042, 26.0, 138.0, 0.9974, 3.28, 0.33, 9.0, 5
6.7, 0.105, 0.32, 12.4, 0.051, 34.0, 106.0, 0.998, 3.54, 0.45, 9.2, 6
6.0, 0.4, 0.3, 1.6, 0.047, 30.0, 117.0, 0.9931, 3.17, 0.48, 10.1, 6
6.9, 0.23, 0.34, 4.0, 0.047, 24.0, 128.0, 0.9944, 3.2, 0.52, 9.7, 6
8.5, 0.16, 0.33, 1.0, 0.076, 17.0, 57.0, 0.9921, 3.14, 0.46, 10.6, 6
9.1, 0.27, 0.32, 1.1, 0.031, 15.0, 151.0, 0.9936, 3.03, 0.41, 10.6, 5
7.9, 0.16, 0.3, 4.8, 0.037, 37.0, 171.0, 0.9967, 3.47, 0.44, 9.0, 4
7.8, 0.3, 0.29, 16.85, 0.054, 23.0, 135.0, 0.9998, 3.16, 0.38, 9.0, 6
7.8, 0.3, 0.29, 16.85, 0.054, 23.0, 135.0, 0.9998, 3.16, 0.38, 9.0, 6
7.5, 0.14, 0.34, 1.3, 0.055, 50.0, 153.0, 0.9945, 3.29, 0.8, 9.6, 6
6.0, 0.24, 0.32, 6.3, 0.03, 34.0, 129.0, 0.9946, 3.52, 0.41, 10.4, 5
6.6, 0.21, 0.38, 2.2, 0.026, 40.0, 104.0, 0.9914, 3.25, 0.4, 11.1, 8
7.6, 0.21, 0.44, 1.9, 0.036, 10.0, 119.0, 0.9913, 3.01, 0.7, 12.8, 6
7.1, 0.26, 0.32, 14.45, 0.074, 29.0, 107.0, 0.998, 2.96, 0.42, 9.2, 6
5.3, 0.26, 0.23, 5.15, 0.034, 48.0, 160.0, 0.9952, 3.82, 0.51, 10.5, 7
7.5, 0.28, 0.34, 4.2, 0.028, 36.0, 116.0, 0.991, 2.99, 0.41, 12.3, 8
8.0, 0.59, 0.71, 17.35, 0.038, 61.0, 228.0, 1.0, 2.95, 0.75, 9.3, 5
6.5, 0.22, 0.72, 6.8, 0.042, 33.0, 168.0, 0.9958, 3.12, 0.36, 9.2, 6
7.9, 0.16, 0.64, 17.0, 0.05, 69.0, 210.0, 1.0004, 3.15, 0.51, 9.3, 7
6.7, 0.18, 0.3, 6.4, 0.048, 40.0, 251.0, 0.9956, 3.29, 0.52, 10.0, 5
6.5, 0.37, 0.33, 3.9, 0.027, 40.0, 130.0, 0.9906, 3.28, 0.39, 12.7, 7
6.8, 0.35, 0.32, 2.4, 0.048, 35.0, 103.0, 0.9911, 3.28, 0.46, 12.0, 8
7.6, 0.27, 0.24, 3.8, 0.058, 19.0, 115.0, 0.9958, 3.15, 0.45, 8.9, 5
10.7, 0.22, 0.56, 8.2, 0.044, 37.0, 181.0, 0.998, 2.87, 0.68, 9.5, 6
6.9, 0.38, 0.32, 8.5, 0.044, 36.0, 152.0, 0.9932, 3.38, 0.35, 12.0, 7
7.1, 0.36, 0.56, 1.3, 0.046, 25.0, 102.0, 0.9923, 3.24, 0.33, 10.5, 6
5.6, 0.49, 0.13, 4.5, 0.039, 17.0, 116.0, 0.9907, 3.42, 0.9, 13.7, 7
7.9, 0.2, 0.34, 1.2, 0.04, 29.0, 118.0, 0.9932, 3.14, 0.41, 10.6, 6
5.8, 0.17, 0.3, 1.4, 0.037, 55.0, 130.0, 0.9909, 3.29, 0.38, 11.3, 6
6.1, 0.22, 0.49, 1.5, 0.051, 18.0, 87.0, 0.9928, 3.3, 0.46, 9.6, 5
8.5, 0.56, 0.74, 17.85, 0.051, 51.0, 243.0, 1.0005, 2.99, 0.7, 9.2, 5
7.4, 0.16, 0.49, 1.2, 0.055, 18.0, 150.0, 0.9917, 3.23, 0.47, 11.2, 6
6.9, 0.19, 0.49, 6.6, 0.036, 49.0, 172.0, 0.9932, 3.2, 0.27, 11.5, 6
7.2, 0.08, 0.49, 1.3, 0.05, 18.0, 148.0, 0.9945, 3.46, 0.44, 10.2, 6
6.7, 0.25, 0.74, 19.4, 0.054, 44.0, 169.0, 1.0004, 3.51, 0.45, 9.8, 6
7.7, 0.35, 0.49, 8.65, 0.033, 42.0, 186.0, 0.9931, 3.14, 0.38, 12.4, 8
7.4, 0.19, 0.49, 9.3, 0.03, 26.0, 132.0, 0.994, 2.99, 0.32, 11.0, 7
7.9, 0.28, 0.49, 7.7, 0.045, 48.0, 195.0, 0.9954, 3.04, 0.55, 11.0, 6
8.9, 0.13, 0.49, 1.0, 0.028, 6.0, 24.0, 0.9926, 2.91, 0.32, 9.9, 5
8.1, 0.28, 0.49, 1.0, 0.04, 32.0, 148.0, 0.9936, 3.13, 0.41, 10.0, 6
7.6, 0.23, 0.49, 10.0, 0.036, 45.0, 182.0, 0.9967, 3.08, 0.58, 9.6, 6
7.1, 0.34, 0.49, 1.5, 0.027, 26.0, 126.0, 0.99, 3.3, 0.33, 12.2, 7
7.0, 0.27, 0.74, 1.5, 0.036, 27.0, 122.0, 0.9926, 3.35, 0.48, 11.2, 6
6.7, 0.33, 0.49, 1.6, 0.167, 20.0, 94.0, 0.9914, 3.11, 0.5, 11.4, 6
7.0, 0.29, 0.49, 3.8, 0.047, 37.0, 136.0, 0.9938, 2.95, 0.4, 9.4, 6
7.9, 0.22, 0.49, 3.8, 0.042, 26.0, 105.0, 0.993, 3.1, 0.39, 10.5, 5
6.6, 0.325, 0.49, 7.7, 0.049, 53.0, 217.0, 0.996, 3.16, 0.4, 9.3, 5
8.1, 0.28, 0.46, 15.4, 0.059, 32.0, 177.0, 1.0004, 3.27, 0.58, 9.0, 4
6.7, 0.26, 0.3, 1.8, 0.043, 25.0, 121.0, 0.9944, 3.44, 0.61, 10.2, 6
7.9, 0.29, 0.36, 11.1, 0.033, 43.0, 208.0, 0.9969, 3.14, 0.46, 10.3, 5
6.5, 0.27, 0.19, 4.2, 0.046, 6.0, 114.0, 0.9955, 3.25, 0.35, 8.6, 4
6.6, 0.34, 0.27, 6.2, 0.059, 23.0, 136.0, 0.9957, 3.3, 0.49, 10.1, 6
7.6, 0.445, 0.44, 14.5, 0.045, 68.0, 212.0, 0.9986, 3.48, 0.36, 10.0, 6
6.6, 0.37, 0.47, 6.5, 0.061, 23.0, 150.0, 0.9954, 3.14, 0.45, 9.6, 6
7.5, 0.22, 0.29, 4.8, 0.05, 33.0, 87.0, 0.994, 3.14, 0.42, 9.9, 5
9.6, 0.21, 0.28, 1.2, 0.038, 12.0, 53.0, 0.9926, 2.8, 0.46, 10.6, 5
7.2, 0.26, 0.3, 2.1, 0.033, 50.0, 158.0, 0.9909, 3.33, 0.43, 12.1, 7
6.8, 0.23, 0.29, 15.4, 0.073, 56.0, 173.0, 0.9984, 3.06, 0.41, 8.7, 6
6.4, 0.26, 0.21, 7.1, 0.04, 35.0, 162.0, 0.9956, 3.39, 0.58, 9.9, 6
6.8, 0.23, 0.29, 15.4, 0.073, 56.0, 173.0, 0.9984, 3.06, 0.41, 8.7, 6
8.8, 0.2, 0.43, 15.0, 0.053, 60.0, 184.0, 1.0008, 3.28, 0.79, 8.8, 6
6.8, 0.33, 0.28, 1.2, 0.032, 38.0, 131.0, 0.9889, 3.19, 0.41, 13.0, 6
7.1, 0.32, 0.4, 1.5, 0.034, 13.0, 84.0, 0.9944, 3.42, 0.6, 10.4, 5
7.0, 0.19, 0.23, 5.7, 0.123, 27.0, 104.0, 0.9954, 3.04, 0.54, 9.4, 6
7.0, 0.24, 0.25, 1.7, 0.042, 48.0, 189.0, 0.992, 3.25, 0.42, 11.4, 6
6.4, 0.18, 0.31, 1.6, 0.049, 36.0, 127.0, 0.9934, 3.6, 0.67, 10.4, 7
8.9, 0.34, 0.34, 1.6, 0.056, 13.0, 176.0, 0.9946, 3.14, 0.47, 9.7, 5
7.8, 0.2, 0.28, 10.2, 0.054, 78.0, 186.0, 0.997, 3.14, 0.46, 10.0, 6
7.1, 0.25, 0.3, 2.4, 0.042, 25.0, 122.0, 0.994, 3.43, 0.61, 10.5, 6
6.9, 0.37, 0.28, 13.8, 0.031, 34.0, 137.0, 0.9948, 3.1, 0.37, 11.6, 6
5.8, 0.33, 0.2, 16.05, 0.047, 26.0, 166.0, 0.9976, 3.09, 0.46, 8.9, 5
5.8, 0.33, 0.2, 16.05, 0.047, 26.0, 166.0, 0.9976, 3.09, 0.46, 8.9, 5
7.6, 0.33, 0.41, 13.7, 0.045, 44.0, 197.0, 0.9989, 3.18, 0.64, 9.1, 5
8.0, 0.25, 0.13, 17.2, 0.036, 49.0, 219.0, 0.9996, 2.96, 0.46, 9.7, 5
8.5, 0.17, 0.31, 1.0, 0.024, 13.0, 91.0, 0.993, 2.79, 0.37, 10.1, 5
8.3, 0.49, 0.43, 2.5, 0.036, 32.0, 116.0, 0.9944, 3.23, 0.47, 10.7, 6
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, 5
7.5, 0.38, 0.5, 12.8, 0.042, 57.0, 184.0, 0.9984, 3.09, 0.46, 9.0, 6
8.1, 0.19, 0.58, 16.65, 0.049, 48.0, 181.0, 1.0006, 3.2, 0.62, 9.1, 6
7.0, 0.12, 0.28, 6.3, 0.057, 17.0, 103.0, 0.9957, 3.5, 0.44, 9.6, 5
6.8, 0.31, 0.09, 1.4, 0.04, 56.0, 145.0, 0.9922, 3.19, 0.46, 10.0, 5
7.4, 0.26, 0.31, 2.4, 0.043, 58.0, 178.0, 0.9941, 3.42, 0.68, 10.6, 6
7.2, 0.15, 0.39, 1.8, 0.043, 21.0, 159.0, 0.9948, 3.52, 0.47, 10.0, 5
7.2, 0.15, 0.39, 1.8, 0.043, 21.0, 159.0, 0.9948, 3.52, 0.47, 10.0, 5
6.3, 0.21, 0.28, 1.5, 0.051, 46.0, 142.0, 0.9928, 3.23, 0.42, 10.1, 6
8.0, 0.43, 0.4, 12.4, 0.168, 29.0, 190.0, 0.9991, 3.07, 0.64, 9.2, 5
7.2, 0.23, 0.33, 12.7, 0.049, 50.0, 183.0, 0.9987, 3.41, 0.4, 9.8, 5
8.7, 0.24, 0.35, 0.6, 0.042, 11.0, 71.0, 0.9926, 3.08, 0.38, 10.6, 5
6.5, 0.19, 0.26, 5.2, 0.04, 31.0, 140.0, 0.995, 3.26, 0.68, 9.5, 6
7.4, 0.45, 0.32, 7.1, 0.044, 17.0, 117.0, 0.9962, 3.32, 0.41, 10.4, 4
6.8, 0.32, 0.34, 6.0, 0.05, 5.0, 129.0, 0.9953, 3.19, 0.4, 9.1, 5
6.8, 0.2, 0.27, 1.2, 0.034, 19.0, 68.0, 0.9902, 3.14, 0.37, 11.7, 4
6.4, 0.2, 0.32, 3.1, 0.041, 18.0, 126.0, 0.9914, 3.43, 0.42, 12.0, 6
7.7, 0.39, 0.28, 4.9, 0.035, 36.0, 109.0, 0.9918, 3.19, 0.58, 12.2, 7
5.9, 0.5, 0.05, 2.6, 0.054, 36.0, 146.0, 0.9948, 3.43, 0.5, 9.2, 6
7.0, 0.35, 0.24, 1.9, 0.04, 21.0, 144.0, 0.9923, 3.35, 0.38, 11.0, 5
7.1, 0.33, 0.64, 13.2, 0.056, 12.0, 105.0, 0.9972, 3.05, 0.39, 9.2, 5
7.5, 0.26, 0.52, 13.2, 0.047, 64.0, 179.0, 0.9982, 3.1, 0.46, 9.0, 5
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, 5
7.5, 0.18, 0.39, 1.9, 0.054, 23.0, 91.0, 0.9941, 3.27, 0.45, 10.3, 6
7.9, 0.28, 0.32, 3.6, 0.038, 9.0, 76.0, 0.992, 3.05, 0.31, 11.7, 4
6.8, 0.37, 0.28, 4.0, 0.03, 29.0, 79.0, 0.99, 3.23, 0.46, 12.4, 7
8.0, 0.36, 0.43, 10.1, 0.053, 29.0, 146.0, 0.9982, 3.4, 0.46, 9.5, 6
7.9, 0.28, 0.41, 4.9, 0.058, 31.0, 153.0, 0.9966, 3.27, 0.51, 9.7, 6
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, 5
