@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
6.3, 0.23, 0.33, 1.5, 0.036, 15.0, 105.0, 0.991, 3.32, 0.42, 11.2, 6
6.3, 0.12, 0.36, 2.1, 0.044, 47.0, 146.0, 0.9914, 3.27, 0.74, 11.4, 7
7.3, 0.33, 0.4, 6.85, 0.038, 32.0, 138.0, 0.992, 3.03, 0.3, 11.9, 7
10.0, 0.2, 0.39, 1.4, 0.05, 19.0, 152.0, 0.994, 3.0, 0.42, 10.4, 6
6.0, 0.26, 0.32, 3.5, 0.028, 29.0, 113.0, 0.9912, 3.4, 0.71, 12.3, 7
7.1, 0.39, 0.35, 12.5, 0.044, 26.0, 72.0, 0.9941, 3.17, 0.29, 11.6, 5
7.0, 0.3, 0.38, 14.9, 0.032, 60.0, 181.0, 0.9983, 3.18, 0.61, 9.3, 7
6.1, 0.55, 0.15, 9.8, 0.031, 19.0, 125.0, 0.9957, 3.36, 0.47, 10.2, 6
6.3, 0.2, 0.4, 1.5, 0.037, 35.0, 107.0, 0.9917, 3.46, 0.5, 11.4, 6
6.1, 0.35, 0.07, 1.4, 0.069, 22.0, 108.0, 0.9934, 3.23, 0.52, 9.2, 5
7.1, 0.27, 0.31, 18.2, 0.046, 55.0, 252.0, 1.0, 3.07, 0.56, 8.7, 5
6.4, 0.34, 0.1, 1.1, 0.048, 19.0, 84.0, 0.9927, 3.21, 0.38, 9.8, 5
6.6, 0.16, 0.32, 1.4, 0.035, 49.0, 186.0, 0.9906, 3.35, 0.64, 12.4, 8
6.1, 0.2, 0.25, 1.2, 0.038, 34.0, 128.0, 0.9921, 3.24, 0.44, 10.1, 5
6.0, 0.37, 0.32, 1.0, 0.053, 31.0, 218.5, 0.9924, 3.29, 0.72, 9.8, 6
7.0, 0.25, 0.29, 15.2, 0.047, 40.0, 171.0, 0.9982, 3.22, 0.45, 9.3, 5
6.8, 0.32, 0.21, 2.2, 0.044, 15.0, 68.0, 0.9932, 3.17, 0.39, 9.4, 6
6.6, 0.24, 0.29, 2.0, 0.023, 19.0, 86.0, 0.99, 3.25, 0.45, 12.5, 6
5.5, 0.16, 0.22, 4.5, 0.03, 30.0, 102.0, 0.9938, 3.24, 0.36, 9.4, 6
6.2, 0.37, 0.3, 6.6, 0.346, 79.0, 200.0, 0.9954, 3.29, 0.58, 9.6, 5
7.2, 0.4, 0.62, 10.8, 0.041, 70.0, 189.0, 0.9976, 3.08, 0.49, 8.6, 4
6.4, 0.3, 0.3, 2.25, 0.038, 8.0, 210.0, 0.9937, 3.2, 0.62, 9.9, 6
7.3, 0.51, 0.26, 3.3, 0.09, 7.0, 135.0, 0.9944, 3.01, 0.52, 8.8, 5
6.0, 0.24, 0.27, 1.9, 0.048, 40.0, 170.0, 0.9938, 3.64, 0.54, 10.0, 7
6.9, 0.25, 0.4, 1.3, 0.038, 22.0, 101.0, 0.9901, 3.03, 0.39, 11.4, 6
5.6, 0.35, 0.37, 1.0, 0.038, 6.0, 72.0, 0.9902, 3.37, 0.34, 11.4, 5
6.7, 0.31, 0.31, 9.9, 0.04, 10.0, 175.0, 0.9953, 3.46, 0.55, 11.4, 4
8.4, 0.35, 0.71, 12.2, 0.046, 22.0, 160.0, 0.9982, 2.98, 0.65, 9.4, 5
6.1, 0.26, 0.51, 2.2, 0.05, 61.0, 154.0, 0.9929, 3.08, 0.6, 9.8, 6
6.5, 0.28, 0.29, 2.7, 0.038, 26.0, 107.0, 0.9912, 3.32, 0.41, 11.6, 7
6.0, 0.38, 0.26, 6.0, 0.034, 42.0, 134.0, 0.9912, 3.38, 0.38, 12.3, 7
6.9, 0.28, 0.27, 2.1, 0.036, 42.0, 121.0, 0.9926, 3.42, 0.49, 10.8, 7
7.2, 0.24, 0.4, 1.4, 0.045, 31.0, 106.0, 0.9914, 2.88, 0.38, 10.8, 6
6.4, 0.475, 0.06, 1.0, 0.03, 9.0, 131.0, 0.9904, 2.97, 0.29, 10.8, 5
6.3, 0.26, 0.49, 1.5, 0.052, 34.0, 134.0, 0.9924, 2.99, 0.61, 9.8, 6
6.9, 0.24, 0.33, 4.8, 0.04, 16.0, 131.0, 0.9936, 3.26, 0.64, 10.7, 6
6.3, 0.21, 0.33, 13.9, 0.046, 68.0, 179.0, 0.9971, 3.36, 0.5, 10.4, 6
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, 7
6.8, 0.25, 0.34, 14.0, 0.032, 47.0, 133.0, 0.9952, 3.37, 0.5, 12.2, 7
7.8, 0.42, 0.26, 9.2, 0.058, 34.0, 199.0, 0.9972, 3.14, 0.55, 9.3, 6
6.7, 0.31, 0.3, 2.1, 0.038, 18.0, 130.0, 0.9928, 3.36, 0.63, 10.6, 6
6.1, 0.36, 0.16, 6.4, 0.037, 36.0, 198.0, 0.9944, 3.17, 0.62, 9.9, 6
7.6, 0.29, 0.58, 17.5, 0.041, 51.0, 225.0, 0.9997, 3.16, 0.66, 9.5, 6
8.2, 0.27, 0.43, 1.6, 0.035, 31.0, 128.0, 0.9916, 3.1, 0.5, 12.3, 6
6.6, 0.29, 0.44, 9.0, 0.053, 62.0, 178.0, 0.99685, 3.02, 0.45, 8.9, 5
6.4, 0.39, 0.21, 1.2, 0.041, 35.0, 136.0, 0.99225, 3.15, 0.46, 10.2, 5
6.5, 0.23, 0.33, 13.8, 0.042, 25.0, 139.0, 0.99695, 3.35, 0.56, 10.4, 6
6.9, 0.38, 0.25, 9.8, 0.04, 28.0, 191.0, 0.9971, 3.28, 0.61, 9.2, 5
7.4, 0.38, 0.27, 7.5, 0.041, 24.0, 160.0, 0.99535, 3.17, 0.43, 10.0, 5
7.4, 0.2, 1.66, 2.1, 0.022, 34.0, 113.0, 0.99165, 3.26, 0.55, 12.2, 6
6.9, 0.18, 0.38, 8.1, 0.049, 44.0, 176.0, 0.9958, 3.3, 0.54, 9.8, 6
5.0, 0.44, 0.04, 18.6, 0.039, 38.0, 128.0, 0.9985, 3.37, 0.57, 10.2, 6
6.7, 0.5, 0.63, 13.4, 0.078, 81.0, 238.0, 0.9988, 3.08, 0.44, 9.2, 5
6.6, 0.16, 0.57, 1.1, 0.13, 58.0, 140.0, 0.9927, 3.12, 0.39, 9.3, 7
6.6, 0.21, 0.6, 1.1, 0.135, 61.0, 144.0, 0.9927, 3.12, 0.39, 9.3, 7
7.8, 0.29, 0.22, 9.5, 0.056, 44.0, 213.0, 0.99715, 3.08, 0.61, 9.3, 6
6.9, 0.22, 0.37, 15.0, 0.053, 59.0, 178.0, 0.9992, 3.37, 0.82, 9.5, 7
7.7, 0.34, 0.28, 11.0, 0.04, 31.0, 117.0, 0.99815, 3.27, 0.29, 9.2, 6
5.9, 0.24, 0.3, 2.0, 0.033, 28.0, 92.0, 0.99225, 3.39, 0.69, 10.9, 7
6.4, 0.31, 0.26, 13.2, 0.046, 57.0, 205.0, 0.9975, 3.17, 0.41, 9.6, 5
6.2, 0.3, 0.17, 2.8, 0.04, 24.0, 125.0, 0.9939, 3.01, 0.46, 9.0, 5
6.7, 0.22, 0.39, 10.2, 0.038, 60.0, 149.0, 0.99725, 3.17, 0.54, 10.0, 7
6.1, 0.27, 0.33, 2.2, 0.021, 26.0, 117.0, 0.9886, 3.12, 0.3, 12.5, 6
6.0, 0.45, 0.65, 9.7, 0.08, 11.0, 159.0, 0.9956, 3.04, 0.48, 9.4, 5
7.1, 0.21, 0.32, 2.2, 0.037, 28.0, 141.0, 0.993, 3.2, 0.57, 10.0, 7
5.9, 0.26, 0.3, 1.0, 0.036, 38.0, 114.0, 0.9928, 3.58, 0.48, 9.4, 5
6.8, 0.18, 0.28, 8.7, 0.047, 52.0, 242.0, 0.9952, 3.22, 0.53, 10.5, 6
6.6, 0.26, 0.29, 1.4, 0.039, 13.0, 67.0, 0.9915, 3.05, 0.49, 10.9, 6
6.8, 0.18, 0.28, 8.5, 0.047, 52.0, 242.0, 0.9952, 3.22, 0.53, 10.5, 6
7.5, 0.24, 0.31, 13.0, 0.049, 46.0, 217.0, 0.9985, 3.08, 0.53, 8.8, 5
5.4, 0.595, 0.1, 2.8, 0.042, 26.0, 80.0, 0.9932, 3.36, 0.38, 9.3, 5
6.5, 0.26, 0.28, 12.5, 0.046, 80.0, 225.0, 0.99685, 3.18, 0.41, 10.0, 6
6.2, 0.28, 0.43, 13.0, 0.039, 64.0, 233.0, 0.99745, 3.08, 0.38, 8.9, 5
8.2, 0.23, 0.37, 1.3, 0.042, 39.0, 117.0, 0.9928, 2.99, 0.36, 10.0, 5
5.9, 0.26, 0.21, 12.5, 0.034, 36.0, 152.0, 0.9972, 3.28, 0.43, 9.5, 6
5.5, 0.42, 0.09, 1.6, 0.019, 18.0, 68.0, 0.9906, 3.33, 0.51, 11.4, 7
6.0, 0.2, 0.71, 1.6, 0.15, 10.0, 54.0, 0.9927, 3.12, 0.47, 9.8, 5
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, 7
5.7, 0.36, 0.34, 4.2, 0.026, 21.0, 77.0, 0.9907, 3.41, 0.45, 11.9, 6
7.6, 0.16, 0.44, 1.4, 0.043, 25.0, 109.0, 0.9932, 3.11, 0.75, 10.3, 6
6.3, 0.6, 0.44, 11.0, 0.05, 50.0, 245.0, 0.9972, 3.19, 0.57, 9.3, 4
7.1, 0.3, 0.36, 6.8, 0.055, 44.5, 234.0, 0.9972, 3.49, 0.64, 10.2, 6
7.3, 0.24, 0.34, 7.5, 0.048, 29.0, 152.0, 0.9962, 3.1, 0.54, 9.0, 5
8.0, 0.37, 0.32, 1.6, 0.04, 32.0, 166.0, 0.992, 3.0, 0.55, 11.3, 7
7.7, 0.34, 0.3, 8.0, 0.048, 25.0, 192.0, 0.9951, 2.97, 0.47, 10.9, 5
6.3, 0.27, 0.25, 5.8, 0.038, 52.0, 155.0, 0.995, 3.28, 0.38, 9.4, 6
7.3, 0.31, 0.69, 10.2, 0.041, 58.0, 160.0, 0.9977, 3.06, 0.45, 8.6, 5
7.0, 0.17, 0.33, 4.0, 0.034, 17.0, 127.0, 0.9934, 3.19, 0.39, 10.6, 7
6.1, 0.29, 0.27, 1.7, 0.024, 13.0, 76.0, 0.9893, 3.21, 0.51, 12.6, 7
7.2, 0.37, 0.15, 2.0, 0.029, 27.0, 87.0, 0.9903, 3.3, 0.59, 12.6, 7
5.9, 0.415, 0.13, 1.4, 0.04, 11.0, 64.0, 0.9922, 3.29, 0.52, 10.5, 5
6.5, 0.115, 0.29, 1.95, 0.038, 73.0, 166.0, 0.989, 3.12, 0.25, 12.9, 7
6.1, 0.31, 0.37, 8.4, 0.031, 70.0, 170.0, 0.9934, 3.42, 0.4, 11.7, 8
9.3, 0.34, 0.49, 7.3, 0.052, 30.0, 146.0, 0.998, 3.17, 0.61, 10.2, 5
6.7, 0.25, 0.23, 7.2, 0.038, 61.0, 220.0, 0.9952, 3.14, 0.35, 9.5, 5
7.8, 0.3, 0.29, 16.85, 0.054, 23.0, 135.0, 0.9998, 3.16, 0.38, 9.0, 6
7.8, 0.3, 0.29, 16.85, 0.054, 23.0, 135.0, 0.9998, 3.16, 0.38, 9.0, 6
7.7, 0.25, 0.43, 4.5, 0.062, 20.0, 115.0, 0.9966, 3.38, 0.5, 9.9, 6
7.9, 0.22, 0.45, 14.2, 0.038, 53.0, 141.0, 0.9992, 3.03, 0.46, 9.2, 6
6.8, 0.18, 0.37, 1.5, 0.027, 37.0, 93.0, 0.992, 3.3, 0.45, 10.8, 6
7.0, 0.17, 0.37, 1.5, 0.028, 26.0, 75.0, 0.9922, 3.3, 0.46, 10.8, 7
5.0, 0.33, 0.16, 1.5, 0.049, 10.0, 97.0, 0.9917, 3.48, 0.44, 10.7, 6
8.0, 0.23, 0.46, 1.5, 0.03, 30.0, 125.0, 0.9907, 3.23, 0.47, 12.5, 6
7.3, 0.27, 0.39, 6.7, 0.064, 28.0, 188.0, 0.9958, 3.29, 0.3, 9.7, 5
5.0, 0.33, 0.16, 1.5, 0.049, 10.0, 97.0, 0.9917, 3.48, 0.44, 10.7, 6
9.7, 0.24, 0.45, 1.2, 0.033, 11.0, 59.0, 0.9926, 2.74, 0.47, 10.8, 6
7.8, 0.32, 0.31, 1.7, 0.036, 46.0, 195.0, 0.993, 3.03, 0.48, 10.5, 5
6.2, 0.21, 0.38, 6.8, 0.036, 64.0, 245.0, 0.9951, 3.06, 0.36, 9.3, 6
8.0, 0.22, 0.42, 14.6, 0.044, 45.0, 163.0, 1.0003, 3.21, 0.69, 8.6, 7
7.0, 0.39, 0.31, 5.3, 0.169, 32.0, 162.0, 0.9965, 3.2, 0.48, 9.4, 5
7.5, 0.23, 0.32, 9.2, 0.038, 54.0, 191.0, 0.9966, 3.04, 0.56, 9.7, 6
6.2, 0.17, 0.3, 1.1, 0.037, 14.0, 79.0, 0.993, 3.5, 0.54, 10.3, 6
6.9, 0.2, 0.4, 7.7, 0.032, 51.0, 176.0, 0.9939, 3.22, 0.27, 11.4, 5
9.4, 0.17, 0.55, 1.6, 0.049, 14.0, 94.0, 0.9949, 3.02, 0.61, 10.3, 6
6.4, 0.15, 0.31, 1.1, 0.044, 25.0, 96.0, 0.9932, 3.54, 0.51, 10.3, 6
8.4, 0.58, 0.27, 12.15, 0.033, 37.0, 116.0, 0.9959, 2.99, 0.39, 10.8, 6
7.2, 0.16, 0.32, 0.8, 0.04, 50.0, 121.0, 0.9922, 3.27, 0.33, 10.0, 6
9.2, 0.35, 0.39, 0.9, 0.042, 15.0, 61.0, 0.9924, 2.96, 0.28, 10.4, 4
8.0, 0.57, 0.39, 3.9, 0.034, 22.0, 122.0, 0.9917, 3.29, 0.67, 12.8, 7
6.7, 0.18, 0.3, 6.4, 0.048, 40.0, 251.0, 0.9956, 3.29, 0.52, 10.0, 5
7.8, 0.13, 0.3, 1.8, 0.04, 43.0, 179.0, 0.9955, 3.43, 0.41, 9.0, 5
6.9, 0.27, 0.41, 1.7, 0.047, 6.0, 134.0, 0.9929, 3.15, 0.69, 11.4, 6
8.1, 0.19, 0.4, 0.9, 0.037, 73.0, 180.0, 0.9926, 3.06, 0.34, 10.0, 6
7.0, 0.2, 0.34, 5.7, 0.035, 32.0, 83.0, 0.9928, 3.19, 0.46, 11.5, 6
7.0, 0.2, 0.34, 5.7, 0.035, 32.0, 83.0, 0.9928, 3.19, 0.46, 11.5, 6
6.9, 0.19, 0.49, 6.6, 0.036, 49.0, 172.0, 0.9932, 3.2, 0.27, 11.5, 6
6.9, 0.34, 0.74, 11.2, 0.069, 44.0, 150.0, 0.9968, 3.0, 0.81, 9.2, 5
7.4, 0.16, 0.49, 1.2, 0.055, 18.0, 150.0, 0.9917, 3.23, 0.47, 11.2, 6
8.3, 0.19, 0.49, 1.2, 0.051, 11.0, 137.0, 0.9918, 3.06, 0.46, 11.0, 6
6.5, 0.24, 0.24, 1.6, 0.046, 15.0, 60.0, 0.9928, 3.19, 0.39, 9.8, 5
7.9, 0.22, 0.24, 4.6, 0.044, 39.0, 159.0, 0.9927, 2.99, 0.28, 11.5, 6
8.0, 0.34, 0.49, 9.0, 0.033, 39.0, 180.0, 0.9936, 3.13, 0.38, 12.3, 8
6.7, 0.51, 0.24, 2.1, 0.043, 14.0, 155.0, 0.9904, 3.22, 0.6, 13.0, 6
6.8, 0.36, 0.24, 4.6, 0.039, 24.0, 124.0, 0.9909, 3.27, 0.34, 12.6, 7
8.8, 0.23, 0.74, 3.2, 0.042, 15.0, 126.0, 0.9934, 3.02, 0.51, 11.2, 6
7.5, 0.23, 0.49, 7.7, 0.049, 61.0, 209.0, 0.9941, 3.14, 0.3, 11.1, 7
7.1, 0.36, 0.24, 1.8, 0.025, 32.0, 102.0, 0.9903, 3.34, 0.59, 12.8, 6
7.6, 0.31, 0.49, 13.4, 0.062, 50.0, 191.0, 0.9989, 3.22, 0.53, 9.0, 4
6.6, 0.55, 0.01, 2.7, 0.034, 56.0, 122.0, 0.9906, 3.15, 0.3, 11.9, 5
6.7, 0.41, 0.01, 2.8, 0.048, 39.0, 137.0, 0.9942, 3.24, 0.35, 9.5, 5
6.9, 0.34, 0.49, 7.3, 0.045, 61.0, 206.0, 0.9957, 3.09, 0.4, 9.0, 6
6.2, 0.2, 0.49, 1.6, 0.065, 17.0, 143.0, 0.9937, 3.22, 0.52, 9.2, 6
6.4, 0.37, 0.49, 13.3, 0.045, 53.0, 243.0, 0.9982, 3.14, 0.48, 8.5, 6
7.8, 0.49, 0.49, 7.0, 0.043, 29.0, 149.0, 0.9952, 3.21, 0.33, 10.0, 5
7.6, 0.47, 0.49, 13.0, 0.239, 42.0, 220.0, 0.9988, 2.96, 0.51, 9.2, 5
7.8, 0.21, 0.49, 1.2, 0.036, 20.0, 99.0, 0.99, 3.05, 0.28, 12.1, 7
6.9, 0.26, 0.49, 1.6, 0.058, 39.0, 166.0, 0.9965, 3.65, 0.52, 9.4, 4
7.6, 0.31, 0.49, 3.95, 0.044, 27.0, 131.0, 0.9912, 3.08, 0.67, 12.8, 7
7.8, 0.28, 0.49, 1.3, 0.046, 27.0, 142.0, 0.9936, 3.09, 0.59, 10.2, 5
7.0, 0.35, 0.3, 6.5, 0.028, 27.0, 87.0, 0.9936, 3.4, 0.42, 11.4, 7
6.9, 0.17, 0.22, 4.6, 0.064, 55.0, 152.0, 0.9952, 3.29, 0.37, 9.3, 6
6.1, 0.17, 0.27, 1.5, 0.056, 45.0, 135.0, 0.9924, 3.2, 0.43, 10.2, 6
6.1, 0.255, 0.44, 12.3, 0.045, 53.0, 197.0, 0.9967, 3.24, 0.54, 9.5, 6
6.6, 0.62, 0.2, 8.7, 0.046, 81.0, 224.0, 0.99605, 3.17, 0.44, 9.3, 5
6.6, 0.25, 0.35, 14.0, 0.069, 42.0, 163.0, 0.999, 3.56, 0.47, 9.8, 5
8.5, 0.21, 0.26, 9.25, 0.034, 73.0, 142.0, 0.9945, 3.05, 0.37, 11.4, 6
8.2, 0.36, 0.29, 7.6, 0.035, 37.0, 122.0, 0.9939, 3.16, 0.34, 12.0, 5
7.6, 0.3, 0.22, 10.2, 0.049, 57.0, 191.0, 0.9966, 3.08, 0.4, 9.3, 6
6.5, 0.34, 0.36, 11.0, 0.052, 53.0, 247.0, 0.9984, 3.44, 0.55, 9.3, 6
7.1, 0.25, 0.25, 1.6, 0.046, 50.0, 181.0, 0.9925, 3.2, 0.42, 11.0, 7
8.0, 0.19, 0.3, 2.0, 0.053, 48.0, 140.0, 0.994, 3.18, 0.49, 9.6, 6
7.6, 0.15, 0.4, 1.3, 0.036, 24.0, 112.0, 0.9932, 3.14, 0.76, 10.0, 5
6.8, 0.24, 0.31, 18.3, 0.046, 40.0, 142.0, 1.0, 3.3, 0.41, 8.7, 5
7.9, 0.26, 0.33, 10.3, 0.039, 73.0, 212.0, 0.9969, 2.93, 0.49, 9.5, 6
7.8, 0.34, 0.27, 1.2, 0.04, 25.0, 106.0, 0.9932, 3.01, 0.55, 10.4, 5
7.2, 0.36, 0.36, 5.7, 0.038, 26.0, 98.0, 0.9914, 2.93, 0.59, 12.5, 7
8.3, 0.23, 0.3, 2.1, 0.049, 21.0, 153.0, 0.9953, 3.09, 0.5, 9.6, 6
7.0, 0.12, 0.19, 4.9, 0.055, 27.0, 127.0, 0.9953, 3.29, 0.41, 9.4, 5
8.0, 0.25, 0.13, 17.2, 0.036, 49.0, 219.0, 0.9996, 2.96, 0.46, 9.7, 5
7.0, 0.12, 0.32, 7.2, 0.058, 22.0, 89.0, 0.9966, 3.29, 0.38, 9.2, 6
6.8, 0.31, 0.42, 6.9, 0.046, 50.0, 173.0, 0.9958, 3.19, 0.46, 9.0, 5
8.0, 0.23, 0.35, 9.2, 0.044, 53.0, 186.0, 0.997, 3.09, 0.56, 9.5, 7
7.6, 0.17, 0.35, 1.6, 0.047, 43.0, 154.0, 0.9934, 3.36, 0.69, 11.1, 6
8.0, 0.4, 0.33, 7.7, 0.034, 27.0, 98.0, 0.9935, 3.18, 0.41, 12.2, 7
7.0, 0.25, 0.56, 2.0, 0.035, 20.0, 95.0, 0.9918, 3.23, 0.53, 11.0, 6
7.6, 0.34, 0.39, 7.6, 0.04, 45.0, 215.0, 0.9965, 3.11, 0.53, 9.2, 6
6.5, 0.25, 0.2, 1.4, 0.024, 29.0, 101.0, 0.9916, 3.24, 0.54, 10.8, 6
5.7, 0.27, 0.32, 1.2, 0.046, 20.0, 155.0, 0.9934, 3.8, 0.41, 10.2, 6
8.6, 0.485, 0.29, 4.1, 0.026, 19.0, 101.0, 0.9918, 3.01, 0.38, 12.4, 5
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, 5
5.7, 0.46, 0.46, 1.4, 0.04, 31.0, 169.0, 0.9932, 3.13, 0.47, 8.8, 5
5.9, 0.17, 0.3, 1.4, 0.042, 25.0, 119.0, 0.9931, 3.68, 0.72, 10.5, 6
6.8, 0.36, 0.32, 1.6, 0.039, 10.0, 124.0, 0.9948, 3.3, 0.67, 9.6, 5
7.5, 0.33, 0.32, 11.1, 0.036, 25.0, 119.0, 0.9962, 3.15, 0.34, 10.5, 6
7.2, 0.25, 0.19, 8.0, 0.044, 51.0, 172.0, 0.9964, 3.16, 0.44, 9.2, 5
6.8, 0.28, 0.35, 2.3, 0.042, 16.0, 85.0, 0.9906, 3.19, 0.56, 12.4, 6
6.8, 0.32, 0.34, 6.0, 0.05, 5.0, 129.0, 0.9953, 3.19, 0.4, 9.1, 5
7.7, 0.23, 0.31, 10.7, 0.038, 59.0, 186.0, 0.9969, 3.12, 0.55, 9.5, 6
8.0, 0.16, 0.36, 1.5, 0.033, 14.0, 122.0, 0.9941, 3.2, 0.39, 10.3, 4
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, 5
9.1, 0.33, 0.38, 1.7, 0.062, 50.5, 344.0, 0.9958, 3.1, 0.7, 9.5, 5
7.1, 0.22, 0.32, 16.9, 0.056, 49.0, 158.0, 0.9998, 3.37, 0.38, 9.6, 6
7.2, 0.16, 0.26, 7.1, 0.054, 41.0, 224.0, 0.9966, 3.38, 0.55, 10.1, 5
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, 5
7.8, 0.29, 0.33, 8.75, 0.035, 33.0, 181.0, 0.9962, 3.11, 0.46, 10.7, 5
6.3, 0.24, 0.37, 1.8, 0.031, 6.0, 61.0, 0.9897, 3.3, 0.34, 12.2, 4
7.0, 0.35, 0.31, 1.8, 0.069, 15.0, 162.0, 0.9944, 3.18, 0.47, 9.4, 5
6.9, 0.32, 0.13, 7.8, 0.042, 11.0, 117.0, 0.996, 3.23, 0.37, 9.2, 5
7.7, 0.24, 0.31, 1.3, 0.047, 33.0, 106.0, 0.993, 3.22, 0.55, 10.8, 6
6.6, 0.32, 0.27, 10.9, 0.041, 37.0, 146.0, 0.9963, 3.24, 0.47, 10.0, 5
6.3, 0.3, 0.24, 6.6, 0.04, 38.0, 141.0, 0.995, 3.22, 0.47, 9.5, 5
