@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
5.5, 0.485, 0.0, 1.5, 0.065, 8.0, 103.0, 0.994, 3.63, 0.4, 9.7, 4
7.2, 0.31, 0.5, 13.3, 0.056, 68.0, 195.0, 0.9982, 3.01, 0.47, 9.2, 5
6.9, 0.19, 0.28, 5.0, 0.058, 14.0, 146.0, 0.9952, 3.29, 0.36, 9.1, 6
7.4, 0.39, 0.23, 7.0, 0.033, 29.0, 126.0, 0.994, 3.14, 0.42, 10.5, 5
6.1, 0.3, 0.56, 2.8, 0.044, 47.0, 179.0, 0.9924, 3.3, 0.57, 10.9, 7
6.1, 0.3, 0.56, 2.7, 0.046, 46.0, 184.0, 0.9924, 3.31, 0.57, 10.9, 6
5.2, 0.44, 0.04, 1.4, 0.036, 43.0, 119.0, 0.9894, 3.36, 0.33, 12.1, 8
7.0, 0.23, 0.36, 13.0, 0.051, 72.0, 177.0, 0.9972, 3.16, 0.49, 9.8, 5
6.8, 0.28, 0.4, 22.0, 0.048, 48.0, 167.0, 1.001, 2.93, 0.5, 8.7, 5
6.8, 0.26, 0.24, 7.8, 0.052, 54.0, 214.0, 0.9961, 3.13, 0.47, 8.9, 5
6.4, 0.21, 0.5, 11.6, 0.042, 45.0, 153.0, 0.9972, 3.15, 0.43, 8.8, 5
6.7, 0.13, 0.29, 5.3, 0.051, 31.0, 122.0, 0.9944, 3.44, 0.37, 9.7, 6
6.2, 0.25, 0.25, 1.4, 0.03, 35.0, 105.0, 0.9912, 3.3, 0.44, 11.1, 7
7.1, 0.25, 0.32, 10.3, 0.041, 66.0, 272.0, 0.9969, 3.17, 0.52, 9.1, 6
5.8, 0.24, 0.44, 3.5, 0.029, 5.0, 109.0, 0.9913, 3.53, 0.43, 11.7, 3
5.8, 0.24, 0.39, 1.5, 0.054, 37.0, 158.0, 0.9932, 3.21, 0.52, 9.3, 6
7.2, 0.29, 0.4, 13.6, 0.045, 66.0, 231.0, 0.9977, 3.08, 0.59, 9.6, 6
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, 7
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, 7
6.1, 0.41, 0.0, 1.6, 0.063, 36.0, 87.0, 0.9914, 3.27, 0.67, 10.8, 6
7.3, 0.41, 0.24, 6.8, 0.057, 41.0, 163.0, 0.9949, 3.2, 0.41, 9.9, 6
7.8, 0.25, 0.41, 3.7, 0.042, 37.0, 149.0, 0.9954, 3.36, 0.45, 10.0, 6
6.1, 0.125, 0.25, 3.3, 0.04, 10.0, 69.0, 0.9934, 3.54, 0.59, 10.1, 6
5.8, 0.27, 0.27, 12.3, 0.045, 55.0, 170.0, 0.9972, 3.28, 0.42, 9.3, 6
6.9, 0.33, 0.21, 1.0, 0.053, 39.0, 148.0, 0.9927, 3.12, 0.45, 9.4, 6
6.6, 0.905, 0.19, 0.8, 0.048, 17.0, 204.0, 0.9934, 3.34, 0.56, 10.0, 5
6.4, 0.31, 0.28, 1.5, 0.037, 12.0, 119.0, 0.9919, 3.32, 0.51, 10.4, 7
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, 7
6.3, 0.39, 0.35, 5.9, 0.04, 82.5, 260.0, 0.9941, 3.12, 0.66, 10.1, 5
6.4, 0.19, 0.42, 2.9, 0.032, 32.0, 83.0, 0.9908, 3.3, 0.41, 11.7, 6
7.3, 0.28, 0.36, 12.7, 0.04, 38.0, 140.0, 0.998, 3.3, 0.79, 9.6, 6
6.9, 0.2, 0.37, 6.2, 0.027, 24.0, 97.0, 0.992, 3.38, 0.49, 12.2, 7
6.7, 0.22, 0.37, 1.6, 0.028, 24.0, 102.0, 0.9913, 3.29, 0.59, 11.6, 7
6.6, 0.52, 0.44, 12.2, 0.048, 54.0, 245.0, 0.9975, 3.26, 0.54, 9.3, 6
7.1, 0.32, 0.32, 11.0, 0.038, 16.0, 66.0, 0.9937, 3.24, 0.4, 11.5, 3
6.3, 0.23, 0.31, 1.5, 0.022, 11.0, 82.0, 0.9892, 3.3, 0.4, 12.9, 7
5.9, 0.25, 0.19, 12.4, 0.047, 50.0, 162.0, 0.9973, 3.35, 0.38, 9.5, 5
6.8, 0.32, 0.21, 2.2, 0.044, 15.0, 68.0, 0.9932, 3.17, 0.39, 9.4, 6
6.2, 0.18, 0.38, 1.5, 0.028, 36.0, 117.0, 0.993, 3.47, 0.54, 9.7, 6
5.7, 0.335, 0.34, 1.0, 0.04, 13.0, 174.0, 0.992, 3.27, 0.66, 10.0, 5
6.8, 0.19, 0.58, 14.2, 0.038, 51.0, 164.0, 0.9975, 3.12, 0.48, 9.6, 6
5.2, 0.36, 0.02, 1.6, 0.031, 24.0, 104.0, 0.9896, 3.44, 0.35, 12.2, 6
6.4, 0.1, 0.35, 4.9, 0.048, 31.0, 103.0, 0.9947, 3.43, 0.79, 9.7, 6
7.4, 0.25, 0.36, 13.2, 0.067, 53.0, 178.0, 0.9976, 3.01, 0.48, 9.0, 6
7.9, 0.345, 0.51, 15.3, 0.047, 54.0, 171.0, 0.9987, 3.09, 0.51, 9.1, 5
7.2, 0.35, 0.34, 12.4, 0.051, 6.0, 37.0, 0.9944, 3.13, 0.39, 11.5, 6
7.0, 0.23, 0.33, 5.8, 0.04, 25.0, 136.0, 0.995, 3.19, 0.58, 9.5, 6
6.4, 0.45, 0.07, 1.1, 0.03, 10.0, 131.0, 0.9905, 2.97, 0.28, 10.8, 5
7.0, 0.32, 0.24, 6.2, 0.048, 31.0, 228.0, 0.9957, 3.23, 0.62, 9.4, 6
5.8, 0.31, 0.33, 1.2, 0.036, 23.0, 99.0, 0.9916, 3.18, 0.6, 10.5, 6
5.9, 0.14, 0.25, 4.5, 0.027, 34.0, 140.0, 0.9934, 3.49, 0.51, 10.8, 6
5.6, 0.35, 0.14, 5.0, 0.046, 48.0, 198.0, 0.9937, 3.3, 0.71, 10.3, 5
6.1, 0.28, 0.25, 12.9, 0.054, 34.0, 189.0, 0.9979, 3.25, 0.43, 9.0, 4
7.1, 0.32, 0.34, 14.5, 0.039, 46.0, 150.0, 0.995, 3.38, 0.5, 12.5, 8
5.7, 0.32, 0.38, 4.75, 0.033, 23.0, 94.0, 0.991, 3.42, 0.42, 11.8, 7
8.1, 0.46, 0.31, 1.7, 0.052, 50.0, 183.0, 0.9923, 3.03, 0.42, 11.2, 5
6.8, 0.22, 0.35, 5.5, 0.043, 21.0, 114.0, 0.9938, 3.3, 0.53, 10.7, 7
7.2, 0.28, 0.3, 10.7, 0.044, 61.0, 222.0, 0.9972, 3.14, 0.5, 9.1, 6
5.6, 0.25, 0.26, 3.6, 0.037, 18.0, 115.0, 0.9904, 3.42, 0.5, 12.6, 6
6.2, 0.31, 0.21, 6.3, 0.041, 50.0, 218.0, 0.9941, 3.15, 0.6, 10.0, 5
7.7, 0.42, 0.31, 9.2, 0.048, 22.0, 221.0, 0.9969, 3.06, 0.61, 9.2, 6
7.0, 0.27, 0.41, 18.75, 0.042, 34.0, 157.0, 1.0002, 2.96, 0.5, 9.1, 5
6.2, 0.21, 0.27, 1.7, 0.038, 41.0, 150.0, 0.9933, 3.49, 0.71, 10.5, 7
7.0, 0.2, 0.38, 8.1, 0.05, 42.0, 173.0, 0.99585, 3.3, 0.54, 9.8, 6
7.6, 0.3, 0.27, 10.6, 0.039, 31.0, 119.0, 0.99815, 3.27, 0.3, 9.3, 6
7.7, 0.34, 0.28, 11.0, 0.04, 31.0, 117.0, 0.99815, 3.27, 0.29, 9.2, 6
7.8, 0.27, 0.58, 11.2, 0.036, 44.0, 161.0, 0.9977, 3.06, 0.41, 8.9, 6
7.4, 0.24, 0.36, 2.0, 0.031, 27.0, 139.0, 0.99055, 3.28, 0.48, 12.5, 9
6.6, 0.22, 0.37, 15.4, 0.035, 62.0, 153.0, 0.99845, 3.02, 0.4, 9.3, 5
8.2, 0.38, 0.49, 13.6, 0.042, 58.0, 166.0, 0.99855, 3.1, 0.54, 9.4, 5
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, 7
6.2, 0.16, 0.54, 1.4, 0.126, 37.0, 110.0, 0.9932, 3.23, 0.37, 8.9, 6
8.8, 0.36, 0.44, 1.9, 0.04, 9.0, 121.0, 0.9953, 3.19, 0.48, 9.9, 6
7.3, 0.26, 0.31, 1.6, 0.04, 39.0, 173.0, 0.9918, 3.19, 0.51, 11.4, 6
6.5, 0.3, 0.32, 2.0, 0.044, 34.0, 90.0, 0.99185, 3.37, 0.68, 11.0, 7
6.1, 0.28, 0.35, 12.8, 0.048, 63.0, 229.0, 0.9975, 3.08, 0.4, 8.9, 5
5.9, 0.31, 0.3, 7.7, 0.047, 60.0, 206.0, 0.995, 3.2, 0.39, 9.6, 6
8.4, 0.19, 0.42, 1.6, 0.047, 9.0, 101.0, 0.994, 3.06, 0.65, 11.1, 4
6.3, 0.33, 0.2, 5.8, 0.04, 24.0, 144.0, 0.99425, 3.15, 0.63, 9.9, 5
8.0, 0.32, 0.26, 1.2, 0.05, 11.5, 88.0, 0.9946, 3.24, 0.37, 9.5, 4
7.7, 0.3, 0.32, 1.6, 0.037, 23.0, 124.0, 0.9919, 2.93, 0.33, 11.0, 6
7.0, 0.11, 0.32, 4.6, 0.057, 59.0, 144.0, 0.9956, 3.55, 0.44, 9.4, 7
7.7, 0.32, 0.62, 10.6, 0.036, 56.0, 153.0, 0.9978, 3.13, 0.44, 8.9, 6
7.9, 0.28, 0.41, 2.0, 0.044, 50.0, 152.0, 0.9934, 3.45, 0.49, 10.7, 8
6.1, 0.27, 0.44, 6.7, 0.041, 61.0, 230.0, 0.99505, 3.12, 0.4, 8.9, 5
6.3, 0.27, 0.46, 11.75, 0.037, 61.0, 212.0, 0.9971, 3.25, 0.53, 9.5, 6
8.5, 0.16, 0.35, 1.6, 0.039, 24.0, 147.0, 0.9935, 2.96, 0.36, 10.0, 5
7.3, 0.25, 0.39, 6.4, 0.034, 8.0, 84.0, 0.9942, 3.18, 0.46, 11.5, 5
7.6, 0.22, 0.34, 9.7, 0.035, 26.0, 143.0, 0.9965, 3.08, 0.49, 9.8, 6
8.3, 0.23, 0.43, 3.2, 0.035, 14.0, 101.0, 0.9928, 3.15, 0.36, 11.5, 5
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, 7
6.0, 0.19, 0.71, 1.5, 0.152, 9.0, 55.0, 0.9927, 3.12, 0.46, 9.8, 6
7.8, 0.27, 0.34, 1.6, 0.046, 27.0, 154.0, 0.9927, 3.05, 0.45, 10.5, 6
6.1, 0.16, 0.27, 12.6, 0.064, 63.0, 162.0, 0.9994, 3.66, 0.43, 8.9, 5
6.8, 0.34, 0.74, 2.8, 0.088, 23.0, 185.0, 0.9928, 3.51, 0.7, 12.0, 6
7.5, 0.19, 0.34, 2.6, 0.037, 33.0, 125.0, 0.9923, 3.1, 0.49, 11.1, 7
6.9, 0.2, 0.36, 1.5, 0.031, 38.0, 147.0, 0.9931, 3.35, 0.56, 11.0, 6
6.8, 0.15, 0.33, 4.7, 0.059, 31.0, 118.0, 0.9956, 3.43, 0.39, 9.0, 7
6.5, 0.29, 0.25, 10.6, 0.039, 32.0, 120.0, 0.9962, 3.31, 0.34, 10.1, 6
5.8, 0.29, 0.21, 2.6, 0.025, 12.0, 120.0, 0.9894, 3.39, 0.79, 14.0, 7
5.5, 0.32, 0.45, 4.9, 0.028, 25.0, 191.0, 0.9922, 3.51, 0.49, 11.5, 7
5.2, 0.24, 0.45, 3.8, 0.027, 21.0, 128.0, 0.992, 3.55, 0.49, 11.2, 8
9.2, 0.22, 0.4, 2.4, 0.054, 18.0, 151.0, 0.9952, 3.04, 0.46, 9.3, 4
7.4, 0.41, 0.34, 4.7, 0.042, 19.0, 127.0, 0.9953, 3.25, 0.42, 10.4, 5
9.2, 0.28, 0.46, 3.2, 0.058, 39.0, 133.0, 0.996, 3.14, 0.58, 9.5, 5
7.0, 0.17, 0.37, 5.7, 0.025, 29.0, 111.0, 0.9938, 3.2, 0.49, 10.8, 6
5.3, 0.395, 0.07, 1.3, 0.035, 26.0, 102.0, 0.992, 3.5, 0.35, 10.6, 6
6.1, 0.45, 0.27, 0.8, 0.039, 13.0, 82.0, 0.9927, 3.23, 0.32, 9.5, 5
7.5, 0.32, 0.37, 1.2, 0.048, 22.0, 184.0, 0.9938, 3.09, 0.43, 9.3, 5
7.0, 0.26, 0.46, 15.55, 0.037, 61.0, 171.0, 0.9986, 2.94, 0.35, 8.8, 6
8.0, 0.28, 0.42, 7.1, 0.045, 41.0, 169.0, 0.9959, 3.17, 0.43, 10.6, 5
8.0, 0.61, 0.38, 12.1, 0.301, 24.0, 220.0, 0.9993, 2.94, 0.48, 9.2, 5
5.9, 0.4, 0.32, 6.0, 0.034, 50.0, 127.0, 0.992, 3.51, 0.58, 12.5, 7
7.6, 0.28, 0.39, 1.2, 0.038, 21.0, 115.0, 0.994, 3.16, 0.67, 10.0, 6
7.2, 0.23, 0.39, 2.3, 0.033, 29.0, 102.0, 0.9908, 3.26, 0.54, 12.3, 7
6.6, 0.16, 0.29, 1.8, 0.05, 40.0, 147.0, 0.9912, 3.06, 0.44, 11.4, 7
7.3, 0.42, 0.38, 6.8, 0.045, 29.0, 122.0, 0.9925, 3.19, 0.37, 12.6, 7
6.4, 0.31, 0.4, 6.2, 0.04, 46.0, 169.0, 0.9953, 3.15, 0.46, 9.3, 6
7.0, 0.15, 0.34, 1.4, 0.039, 21.0, 177.0, 0.9927, 3.32, 0.62, 10.8, 5
6.8, 0.26, 0.33, 1.5, 0.047, 44.0, 167.0, 0.9928, 3.12, 0.44, 10.5, 6
6.2, 0.12, 0.26, 5.7, 0.044, 56.0, 158.0, 0.9951, 3.52, 0.37, 10.5, 6
6.8, 0.23, 0.4, 1.6, 0.047, 5.0, 133.0, 0.993, 3.23, 0.7, 11.4, 6
8.2, 0.22, 0.36, 6.8, 0.034, 12.0, 90.0, 0.9944, 3.01, 0.38, 10.5, 8
7.1, 0.26, 0.32, 5.9, 0.037, 39.0, 97.0, 0.9934, 3.31, 0.4, 11.6, 6
5.3, 0.165, 0.24, 1.1, 0.051, 25.0, 105.0, 0.9925, 3.32, 0.47, 9.1, 5
9.8, 0.25, 0.74, 10.0, 0.056, 36.0, 225.0, 0.9977, 3.06, 0.43, 10.0, 4
7.4, 0.25, 0.49, 1.1, 0.042, 35.0, 156.0, 0.9917, 3.13, 0.55, 11.3, 5
7.1, 0.29, 0.49, 1.2, 0.031, 32.0, 99.0, 0.9893, 3.07, 0.33, 12.2, 6
7.4, 0.25, 0.49, 1.1, 0.042, 35.0, 156.0, 0.9917, 3.13, 0.55, 11.3, 5
7.8, 0.43, 0.49, 13.0, 0.033, 37.0, 158.0, 0.9955, 3.14, 0.35, 11.3, 6
7.6, 0.52, 0.49, 14.0, 0.034, 37.0, 156.0, 0.9958, 3.14, 0.38, 11.8, 7
8.3, 0.21, 0.49, 19.8, 0.054, 50.0, 231.0, 1.0012, 2.99, 0.54, 9.2, 5
6.3, 0.27, 0.49, 1.2, 0.063, 35.0, 92.0, 0.9911, 3.38, 0.42, 12.2, 6
7.9, 0.11, 0.49, 4.5, 0.048, 27.0, 133.0, 0.9946, 3.24, 0.42, 10.6, 6
8.5, 0.17, 0.74, 3.6, 0.05, 29.0, 128.0, 0.9928, 3.28, 0.4, 12.4, 6
7.2, 0.4, 0.49, 1.1, 0.048, 11.0, 138.0, 0.9929, 3.01, 0.42, 9.3, 5
7.1, 0.85, 0.49, 8.7, 0.028, 40.0, 184.0, 0.9962, 3.22, 0.36, 10.7, 5
9.2, 0.18, 0.49, 1.5, 0.041, 39.0, 130.0, 0.9945, 3.04, 0.49, 9.8, 7
8.2, 0.24, 0.49, 9.3, 0.038, 52.0, 163.0, 0.9952, 3.02, 0.33, 10.6, 6
8.5, 0.15, 0.49, 1.5, 0.031, 17.0, 122.0, 0.9932, 3.03, 0.4, 10.3, 6
7.9, 0.12, 0.49, 5.2, 0.049, 33.0, 152.0, 0.9952, 3.18, 0.47, 10.6, 6
6.6, 0.19, 0.99, 1.2, 0.122, 45.0, 129.0, 0.9936, 3.09, 0.31, 8.7, 6
7.8, 0.3, 0.74, 1.8, 0.033, 33.0, 156.0, 0.991, 3.29, 0.52, 12.8, 6
6.6, 0.3, 0.74, 4.6, 0.041, 36.0, 159.0, 0.9946, 3.21, 0.45, 9.9, 5
7.8, 0.26, 0.49, 3.1, 0.045, 21.0, 116.0, 0.9931, 3.16, 0.35, 10.3, 5
6.4, 0.18, 0.74, 11.9, 0.046, 54.0, 168.0, 0.9978, 3.58, 0.68, 10.1, 5
7.0, 0.29, 0.49, 3.8, 0.047, 37.0, 136.0, 0.9938, 2.95, 0.4, 9.4, 6
6.4, 0.27, 0.49, 7.3, 0.046, 53.0, 206.0, 0.9956, 3.24, 0.43, 9.2, 6
6.2, 0.22, 0.49, 6.0, 0.029, 31.0, 128.0, 0.9928, 3.41, 0.36, 11.3, 8
9.0, 0.17, 0.49, 1.0, 0.039, 46.0, 131.0, 0.993, 3.09, 0.51, 10.5, 7
8.1, 0.3, 0.49, 12.3, 0.049, 50.0, 144.0, 0.9971, 3.09, 0.57, 10.2, 7
6.7, 0.21, 0.49, 1.4, 0.047, 30.0, 114.0, 0.9914, 2.92, 0.42, 10.8, 7
6.5, 0.13, 0.37, 1.0, 0.036, 48.0, 114.0, 0.9911, 3.41, 0.51, 11.5, 8
6.6, 0.27, 0.31, 5.3, 0.137, 35.0, 163.0, 0.9951, 3.2, 0.38, 9.3, 5
7.3, 0.26, 0.33, 17.85, 0.049, 41.5, 195.0, 1.0, 3.06, 0.44, 9.1, 7
7.0, 0.24, 0.3, 4.2, 0.04, 41.0, 213.0, 0.9927, 3.28, 0.49, 11.8, 6
6.7, 0.31, 0.42, 6.4, 0.057, 25.0, 148.0, 0.9955, 3.16, 0.45, 9.6, 5
7.5, 0.22, 0.33, 6.7, 0.036, 45.0, 138.0, 0.9939, 3.2, 0.68, 11.4, 6
9.2, 0.23, 0.3, 1.1, 0.031, 40.0, 99.0, 0.9929, 2.94, 0.3, 10.4, 6
7.5, 0.15, 0.38, 1.8, 0.054, 19.0, 101.0, 0.9946, 3.24, 0.44, 10.0, 5
6.9, 0.29, 0.23, 8.6, 0.056, 56.0, 215.0, 0.9967, 3.17, 0.44, 8.8, 5
9.4, 0.16, 0.3, 1.4, 0.042, 26.0, 176.0, 0.9954, 3.15, 0.46, 9.1, 5
6.7, 0.37, 0.41, 6.3, 0.061, 22.0, 149.0, 0.9953, 3.16, 0.47, 9.6, 6
9.4, 0.16, 0.23, 1.6, 0.042, 14.0, 67.0, 0.9942, 3.07, 0.32, 9.5, 5
8.8, 0.2, 0.43, 15.0, 0.053, 60.0, 184.0, 1.0008, 3.28, 0.79, 8.8, 6
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, 7
7.2, 0.5, 0.0, 0.8, 0.034, 46.0, 114.0, 0.9932, 3.19, 0.34, 9.2, 4
7.3, 0.19, 0.24, 6.3, 0.054, 34.0, 231.0, 0.9964, 3.36, 0.54, 10.0, 6
7.7, 0.44, 0.24, 11.2, 0.031, 41.0, 167.0, 0.9948, 3.12, 0.43, 11.3, 7
6.1, 0.34, 0.46, 4.7, 0.029, 21.0, 94.0, 0.991, 3.29, 0.62, 12.3, 6
8.0, 0.22, 0.28, 14.0, 0.053, 83.0, 197.0, 0.9981, 3.14, 0.45, 9.8, 6
7.3, 0.13, 0.31, 2.3, 0.054, 22.0, 104.0, 0.9924, 3.24, 0.92, 11.5, 7
8.0, 0.2, 0.36, 1.2, 0.032, 21.0, 78.0, 0.9921, 3.08, 0.37, 10.4, 6
7.2, 0.2, 0.61, 16.2, 0.043, 14.0, 103.0, 0.9987, 3.06, 0.36, 9.2, 6
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, 5
6.4, 0.22, 0.32, 7.9, 0.029, 34.0, 124.0, 0.9948, 3.4, 0.39, 10.2, 5
7.0, 0.53, 0.02, 1.0, 0.036, 39.0, 107.0, 0.993, 3.2, 0.32, 9.0, 5
7.2, 0.31, 0.41, 8.6, 0.053, 15.0, 89.0, 0.9976, 3.29, 0.64, 9.9, 6
7.1, 0.18, 0.26, 1.3, 0.041, 20.0, 71.0, 0.9926, 3.04, 0.74, 9.9, 6
6.3, 0.22, 0.57, 1.4, 0.208, 14.0, 96.0, 0.9932, 3.16, 0.43, 10.0, 6
6.8, 0.28, 0.36, 1.6, 0.04, 25.0, 87.0, 0.9924, 3.23, 0.66, 10.3, 6
6.3, 0.25, 0.44, 11.6, 0.041, 48.0, 195.0, 0.9968, 3.18, 0.52, 9.5, 5
7.4, 0.32, 0.55, 16.6, 0.056, 53.0, 238.0, 1.0017, 2.96, 0.58, 8.7, 6
6.3, 0.41, 0.3, 3.2, 0.03, 49.0, 164.0, 0.9927, 3.53, 0.79, 11.7, 7
7.6, 0.2, 0.3, 14.2, 0.056, 53.0, 212.5, 0.999, 3.14, 0.46, 8.9, 8
8.0, 0.22, 0.32, 10.4, 0.043, 63.0, 201.0, 0.997, 3.11, 0.53, 9.5, 6
7.4, 0.3, 0.22, 5.25, 0.053, 33.0, 180.0, 0.9926, 3.13, 0.45, 11.6, 6
7.0, 0.28, 0.33, 14.6, 0.043, 47.0, 168.0, 0.9994, 3.34, 0.67, 8.8, 6
7.3, 0.18, 0.31, 17.3, 0.055, 32.0, 197.0, 1.0002, 3.13, 0.46, 9.0, 6
9.5, 0.42, 0.41, 2.3, 0.034, 22.0, 145.0, 0.9951, 3.06, 0.52, 11.0, 6
7.4, 0.18, 0.34, 2.7, 0.03, 30.0, 107.0, 0.992, 2.97, 0.53, 11.0, 6
6.8, 0.34, 0.44, 6.6, 0.052, 28.0, 156.0, 0.9955, 3.14, 0.41, 9.6, 5
7.3, 0.29, 0.37, 8.3, 0.044, 45.0, 227.0, 0.9966, 3.12, 0.47, 9.0, 5
6.8, 0.28, 0.44, 11.5, 0.04, 58.0, 223.0, 0.9969, 3.22, 0.56, 9.5, 5
7.7, 0.28, 0.29, 4.3, 0.051, 25.0, 142.0, 0.9939, 3.16, 0.39, 10.2, 5
5.7, 0.32, 0.18, 1.4, 0.029, 26.0, 104.0, 0.9906, 3.44, 0.37, 11.0, 6
6.6, 0.27, 0.29, 5.3, 0.045, 57.0, 189.0, 0.9953, 3.31, 0.79, 9.8, 5
6.8, 0.36, 0.32, 1.6, 0.039, 10.0, 124.0, 0.9948, 3.3, 0.67, 9.6, 5
8.2, 0.17, 0.32, 1.5, 0.05, 17.0, 101.0, 0.994, 3.14, 0.58, 9.5, 5
6.0, 0.27, 0.15, 1.5, 0.056, 35.0, 128.0, 0.9936, 3.12, 0.45, 8.8, 5
7.2, 0.115, 0.3, 6.8, 0.056, 26.0, 105.0, 0.9954, 3.44, 0.4, 9.6, 6
7.0, 0.24, 0.34, 3.0, 0.035, 36.0, 102.0, 0.9905, 3.18, 0.43, 12.2, 6
9.9, 0.49, 0.23, 2.4, 0.087, 19.0, 115.0, 0.9948, 2.77, 0.44, 9.4, 6
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 229.0, 0.9986, 3.14, 0.49, 9.1, 7
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 212.0, 0.9986, 3.14, 0.49, 9.1, 7
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, 5
6.6, 0.25, 0.42, 11.3, 0.049, 77.0, 231.0, 0.9966, 3.24, 0.52, 9.5, 6
6.0, 0.28, 0.27, 2.3, 0.051, 23.0, 147.0, 0.994, 3.23, 0.67, 10.3, 6
7.7, 0.39, 0.34, 10.0, 0.056, 35.0, 178.0, 0.9974, 3.26, 0.6, 10.2, 5
7.0, 0.32, 0.35, 1.5, 0.039, 24.0, 125.0, 0.9918, 3.17, 0.64, 12.2, 6
6.9, 0.21, 0.33, 1.4, 0.056, 35.0, 136.0, 0.9938, 3.63, 0.78, 10.3, 6
8.1, 0.25, 0.38, 3.8, 0.051, 18.0, 129.0, 0.9928, 3.21, 0.38, 11.5, 6
8.0, 0.45, 0.28, 10.8, 0.051, 25.0, 157.0, 0.9957, 3.06, 0.47, 11.4, 7
7.6, 0.23, 0.26, 15.3, 0.067, 32.0, 166.0, 0.9986, 3.03, 0.44, 9.2, 4
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, 7
7.2, 0.23, 0.38, 6.1, 0.067, 20.0, 90.0, 0.99496, 3.17, 0.79, 9.7, 5
6.1, 0.15, 0.29, 6.2, 0.046, 39.0, 151.0, 0.99471, 3.6, 0.44, 10.6, 6
6.9, 0.44, 0.42, 8.5, 0.048, 10.0, 147.0, 0.9974, 3.32, 0.46, 9.5, 6
