@relation winequality-red
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
9.1, 0.45, 0.35, 2.4, 0.08, 23.0, 78.0, 0.9987, 3.38, 0.62, 9.5, 5
6.6, 0.84, 0.03, 2.3, 0.059, 32.0, 48.0, 0.9952, 3.52, 0.56, 12.3, 7
11.9, 0.39, 0.69, 2.8, 0.095, 17.0, 35.0, 0.9994, 3.1, 0.61, 10.8, 6
7.0, 0.23, 0.4, 1.6, 0.063, 21.0, 67.0, 0.9952, 3.5, 0.63, 11.1, 5
9.4, 0.3, 0.56, 2.8, 0.08, 6.0, 17.0, 0.9964, 3.15, 0.92, 11.7, 8
7.8, 0.52, 0.25, 1.9, 0.081, 14.0, 38.0, 0.9984, 3.43, 0.65, 9.0, 6
10.9, 0.21, 0.49, 2.8, 0.088, 11.0, 32.0, 0.9972, 3.22, 0.68, 11.7, 6
9.2, 0.43, 0.49, 2.4, 0.086, 23.0, 116.0, 0.9976, 3.23, 0.64, 9.5, 5
9.1, 0.22, 0.24, 2.1, 0.078, 1.0, 28.0, 0.999, 3.41, 0.87, 10.3, 6
9.5, 0.46, 0.49, 6.3, 0.064, 5.0, 17.0, 0.9988, 3.21, 0.73, 11.0, 6
13.0, 0.47, 0.49, 4.3, 0.085, 6.0, 47.0, 1.0021, 3.3, 0.68, 12.7, 6
11.5, 0.35, 0.49, 3.3, 0.07, 10.0, 37.0, 1.0003, 3.32, 0.91, 11.0, 6
12.3, 0.5, 0.49, 2.2, 0.089, 5.0, 14.0, 1.0002, 3.19, 0.44, 9.6, 5
12.0, 0.28, 0.49, 1.9, 0.074, 10.0, 21.0, 0.9976, 2.98, 0.66, 9.9, 7
6.6, 0.39, 0.49, 1.7, 0.07, 23.0, 149.0, 0.9922, 3.12, 0.5, 11.5, 6
8.5, 0.585, 0.18, 2.1, 0.078, 5.0, 30.0, 0.9967, 3.2, 0.48, 9.8, 6
13.2, 0.46, 0.52, 2.2, 0.071, 12.0, 35.0, 1.0006, 3.1, 0.56, 9.0, 6
8.3, 0.6, 0.13, 2.6, 0.085, 6.0, 24.0, 0.9984, 3.31, 0.59, 9.2, 6
8.8, 0.24, 0.54, 2.5, 0.083, 25.0, 57.0, 0.9983, 3.39, 0.54, 9.2, 5
13.2, 0.38, 0.55, 2.7, 0.081, 5.0, 16.0, 1.0006, 2.98, 0.54, 9.4, 5
7.5, 0.64, 0.0, 2.4, 0.077, 18.0, 29.0, 0.9965, 3.32, 0.6, 10.0, 6
8.3, 0.54, 0.24, 3.4, 0.076, 16.0, 112.0, 0.9976, 3.27, 0.61, 9.4, 5
7.3, 0.67, 0.05, 3.6, 0.107, 6.0, 20.0, 0.9972, 3.4, 0.63, 10.1, 5
8.3, 0.845, 0.01, 2.2, 0.07, 5.0, 14.0, 0.9967, 3.32, 0.58, 11.0, 4
15.9, 0.36, 0.65, 7.5, 0.096, 22.0, 71.0, 0.9976, 2.98, 0.84, 14.9, 5
8.6, 0.47, 0.47, 2.4, 0.074, 7.0, 29.0, 0.9979, 3.08, 0.46, 9.5, 5
10.8, 0.4, 0.41, 2.2, 0.084, 7.0, 17.0, 0.9984, 3.08, 0.67, 9.3, 6
9.0, 0.48, 0.32, 2.8, 0.084, 21.0, 122.0, 0.9984, 3.32, 0.62, 9.4, 5
9.0, 0.69, 0.0, 2.4, 0.088, 19.0, 38.0, 0.999, 3.35, 0.6, 9.3, 5
7.3, 0.51, 0.18, 2.1, 0.07, 12.0, 28.0, 0.99768, 3.52, 0.73, 9.5, 6
8.8, 0.42, 0.21, 2.5, 0.092, 33.0, 88.0, 0.99823, 3.19, 0.52, 9.2, 5
8.6, 0.63, 0.17, 2.9, 0.099, 21.0, 119.0, 0.998, 3.09, 0.52, 9.3, 5
7.3, 0.49, 0.1, 2.6, 0.068, 4.0, 14.0, 0.99562, 3.3, 0.47, 10.5, 5
12.9, 0.5, 0.55, 2.8, 0.072, 7.0, 24.0, 1.00012, 3.09, 0.68, 10.9, 6
7.5, 0.685, 0.07, 2.5, 0.058, 5.0, 9.0, 0.99632, 3.38, 0.55, 10.9, 4
11.6, 0.47, 0.44, 1.6, 0.147, 36.0, 51.0, 0.99836, 3.38, 0.86, 9.9, 4
6.7, 0.28, 0.28, 2.4, 0.012, 36.0, 100.0, 0.99064, 3.26, 0.39, 11.7, 7
11.1, 0.42, 0.47, 2.65, 0.085, 9.0, 34.0, 0.99736, 3.24, 0.77, 12.1, 7
7.2, 0.635, 0.07, 2.6, 0.077, 16.0, 86.0, 0.99748, 3.51, 0.54, 9.7, 5
9.1, 0.21, 0.37, 1.6, 0.067, 6.0, 10.0, 0.99552, 3.23, 0.58, 11.1, 7
9.0, 0.8, 0.12, 2.4, 0.083, 8.0, 28.0, 0.99836, 3.33, 0.65, 10.4, 6
10.1, 0.45, 0.23, 1.9, 0.082, 10.0, 18.0, 0.99774, 3.22, 0.65, 9.3, 6
8.7, 0.33, 0.38, 3.3, 0.063, 10.0, 19.0, 0.99468, 3.3, 0.73, 12.0, 7
7.4, 0.61, 0.01, 2.0, 0.074, 13.0, 38.0, 0.99748, 3.48, 0.65, 9.8, 5
8.9, 0.12, 0.45, 1.8, 0.075, 10.0, 21.0, 0.99552, 3.41, 0.76, 11.9, 7
9.5, 0.37, 0.52, 2.0, 0.088, 12.0, 51.0, 0.99613, 3.29, 0.58, 11.1, 6
9.0, 0.38, 0.41, 2.4, 0.103, 6.0, 10.0, 0.99604, 3.13, 0.58, 11.9, 7
7.7, 0.39, 0.12, 1.7, 0.097, 19.0, 27.0, 0.99596, 3.16, 0.49, 9.4, 5
7.1, 0.34, 0.28, 2.0, 0.082, 31.0, 68.0, 0.99694, 3.45, 0.48, 9.4, 5
8.9, 0.84, 0.34, 1.4, 0.05, 4.0, 10.0, 0.99554, 3.12, 0.48, 9.1, 6
7.6, 0.31, 0.34, 2.5, 0.082, 26.0, 35.0, 0.99356, 3.22, 0.59, 12.5, 7
7.3, 0.91, 0.1, 1.8, 0.074, 20.0, 56.0, 0.99672, 3.35, 0.56, 9.2, 5
7.1, 0.43, 0.17, 1.8, 0.082, 27.0, 51.0, 0.99634, 3.49, 0.64, 10.4, 5
9.3, 0.49, 0.36, 1.7, 0.081, 3.0, 14.0, 0.99702, 3.27, 0.78, 10.9, 6
8.9, 0.48, 0.53, 4.0, 0.101, 3.0, 10.0, 0.99586, 3.21, 0.59, 12.1, 7
8.9, 0.48, 0.53, 4.0, 0.101, 3.0, 10.0, 0.99586, 3.21, 0.59, 12.1, 7
8.0, 0.38, 0.44, 1.9, 0.098, 6.0, 15.0, 0.9956, 3.3, 0.64, 11.4, 6
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, 5
7.4, 0.49, 0.27, 2.1, 0.071, 14.0, 25.0, 0.99388, 3.35, 0.63, 12.0, 6
8.3, 0.53, 0.0, 1.4, 0.07, 6.0, 14.0, 0.99593, 3.25, 0.64, 10.0, 6
7.0, 0.69, 0.07, 2.5, 0.091, 15.0, 21.0, 0.99572, 3.38, 0.6, 11.3, 6
6.6, 0.5, 0.0, 1.8, 0.062, 21.0, 28.0, 0.99352, 3.44, 0.55, 12.3, 6
6.3, 0.47, 0.0, 1.4, 0.055, 27.0, 33.0, 0.9922, 3.45, 0.48, 12.3, 6
10.7, 0.4, 0.37, 1.9, 0.081, 17.0, 29.0, 0.99674, 3.12, 0.65, 11.2, 6
10.5, 0.43, 0.35, 3.3, 0.092, 24.0, 70.0, 0.99798, 3.21, 0.69, 10.5, 6
7.3, 0.4, 0.3, 1.7, 0.08, 33.0, 79.0, 0.9969, 3.41, 0.65, 9.5, 6
6.5, 0.34, 0.27, 2.8, 0.067, 8.0, 44.0, 0.99384, 3.21, 0.56, 12.0, 6
9.7, 0.42, 0.46, 2.1, 0.074, 5.0, 16.0, 0.99649, 3.27, 0.74, 12.3, 6
7.6, 0.36, 0.31, 1.7, 0.079, 26.0, 65.0, 0.99716, 3.46, 0.62, 9.5, 6
6.7, 0.64, 0.23, 2.1, 0.08, 11.0, 119.0, 0.99538, 3.36, 0.7, 10.9, 5
6.5, 0.885, 0.0, 2.3, 0.166, 6.0, 12.0, 0.99551, 3.56, 0.51, 10.8, 5
7.0, 0.745, 0.12, 1.8, 0.114, 15.0, 64.0, 0.99588, 3.22, 0.59, 9.5, 6
8.6, 0.42, 0.39, 1.8, 0.068, 6.0, 12.0, 0.99516, 3.35, 0.69, 11.7, 8
7.2, 0.36, 0.46, 2.1, 0.074, 24.0, 44.0, 0.99534, 3.4, 0.85, 11.0, 7
9.9, 0.72, 0.55, 1.7, 0.136, 24.0, 52.0, 0.99752, 3.35, 0.94, 10.0, 5
7.2, 0.36, 0.46, 2.1, 0.074, 24.0, 44.0, 0.99534, 3.4, 0.85, 11.0, 7
7.8, 0.7, 0.06, 1.9, 0.079, 20.0, 35.0, 0.99628, 3.4, 0.69, 10.9, 5
8.6, 0.635, 0.68, 1.8, 0.403, 19.0, 56.0, 0.99632, 3.02, 1.15, 9.3, 5
7.2, 0.57, 0.05, 2.3, 0.081, 16.0, 36.0, 0.99564, 3.38, 0.6, 10.3, 6
6.9, 0.41, 0.31, 2.0, 0.079, 21.0, 51.0, 0.99668, 3.47, 0.55, 9.5, 6
8.5, 0.4, 0.4, 6.3, 0.05, 3.0, 10.0, 0.99566, 3.28, 0.56, 12.0, 4
7.9, 0.765, 0.0, 2.0, 0.084, 9.0, 22.0, 0.99619, 3.33, 0.68, 10.9, 6
7.6, 1.58, 0.0, 2.1, 0.137, 5.0, 9.0, 0.99476, 3.5, 0.4, 10.9, 3
7.5, 0.63, 0.27, 2.0, 0.083, 17.0, 91.0, 0.99616, 3.26, 0.58, 9.8, 6
7.5, 0.63, 0.27, 2.0, 0.083, 17.0, 91.0, 0.99616, 3.26, 0.58, 9.8, 6
6.5, 0.52, 0.11, 1.8, 0.073, 13.0, 38.0, 0.9955, 3.34, 0.52, 9.3, 5
6.0, 0.5, 0.0, 1.4, 0.057, 15.0, 26.0, 0.99448, 3.36, 0.45, 9.5, 5
6.0, 0.5, 0.0, 1.4, 0.057, 15.0, 26.0, 0.99448, 3.36, 0.45, 9.5, 5
6.1, 0.34, 0.25, 1.8, 0.084, 4.0, 28.0, 0.99464, 3.36, 0.44, 10.1, 5
9.2, 0.54, 0.31, 2.3, 0.112, 11.0, 38.0, 0.99699, 3.24, 0.56, 10.9, 5
7.5, 0.58, 0.56, 3.1, 0.153, 5.0, 14.0, 0.99476, 3.21, 1.03, 11.6, 6
8.0, 0.6, 0.22, 2.1, 0.08, 25.0, 105.0, 0.99613, 3.3, 0.49, 9.9, 5
8.6, 0.685, 0.1, 1.6, 0.092, 3.0, 12.0, 0.99745, 3.31, 0.65, 9.55, 6
6.0, 0.51, 0.0, 2.1, 0.064, 40.0, 54.0, 0.995, 3.54, 0.93, 10.7, 6
6.6, 0.96, 0.0, 1.8, 0.082, 5.0, 16.0, 0.9936, 3.5, 0.44, 11.9, 6
10.0, 0.32, 0.59, 2.2, 0.077, 3.0, 15.0, 0.9994, 3.2, 0.78, 9.6, 5
7.8, 0.53, 0.01, 1.6, 0.077, 3.0, 19.0, 0.995, 3.16, 0.46, 9.8, 5
7.2, 0.37, 0.32, 2.0, 0.062, 15.0, 28.0, 0.9947, 3.23, 0.73, 11.3, 7
8.4, 0.29, 0.4, 1.7, 0.067, 8.0, 20.0, 0.99603, 3.39, 0.6, 10.5, 5
8.2, 0.28, 0.6, 3.0, 0.104, 10.0, 22.0, 0.99828, 3.39, 0.68, 10.6, 5
5.6, 0.54, 0.04, 1.7, 0.049, 5.0, 13.0, 0.9942, 3.72, 0.58, 11.4, 5
7.0, 0.55, 0.13, 2.2, 0.075, 15.0, 35.0, 0.9959, 3.36, 0.59, 9.7, 6
6.5, 0.63, 0.33, 1.8, 0.059, 16.0, 28.0, 0.99531, 3.36, 0.64, 10.1, 6
6.4, 0.36, 0.53, 2.2, 0.23, 19.0, 35.0, 0.9934, 3.37, 0.93, 12.4, 6
7.5, 0.52, 0.4, 2.2, 0.06, 12.0, 20.0, 0.99474, 3.26, 0.64, 11.8, 6
7.2, 0.39, 0.44, 2.6, 0.066, 22.0, 48.0, 0.99494, 3.3, 0.84, 11.5, 6
6.3, 0.51, 0.13, 2.3, 0.076, 29.0, 40.0, 0.99574, 3.42, 0.75, 11.0, 6
6.0, 0.31, 0.47, 3.6, 0.067, 18.0, 42.0, 0.99549, 3.39, 0.66, 11.0, 6
