@relation winequality-red
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
10.3, 0.5, 0.42, 2.0, 0.069, 21.0, 51.0, 0.9982, 3.16, 0.72, 11.5, 6
13.0, 0.32, 0.65, 2.6, 0.093, 15.0, 47.0, 0.9996, 3.05, 0.61, 10.6, 5
10.5, 0.28, 0.51, 1.7, 0.08, 10.0, 24.0, 0.9982, 3.2, 0.89, 9.4, 6
9.3, 0.27, 0.41, 2.0, 0.091, 6.0, 16.0, 0.998, 3.28, 0.7, 9.7, 5
9.2, 0.41, 0.5, 2.5, 0.055, 12.0, 25.0, 0.9952, 3.34, 0.79, 13.3, 7
12.5, 0.6, 0.49, 4.3, 0.1, 5.0, 14.0, 1.001, 3.25, 0.74, 11.9, 6
9.1, 0.22, 0.24, 2.1, 0.078, 1.0, 28.0, 0.999, 3.41, 0.87, 10.3, 6
9.9, 0.63, 0.24, 2.4, 0.077, 6.0, 33.0, 0.9974, 3.09, 0.57, 9.4, 5
9.2, 0.59, 0.24, 3.3, 0.101, 20.0, 47.0, 0.9988, 3.26, 0.67, 9.6, 5
6.2, 0.36, 0.24, 2.2, 0.095, 19.0, 42.0, 0.9946, 3.57, 0.57, 11.7, 6
10.6, 0.34, 0.49, 3.2, 0.078, 20.0, 78.0, 0.9992, 3.19, 0.7, 10.0, 6
11.1, 0.31, 0.49, 2.7, 0.094, 16.0, 47.0, 0.9986, 3.12, 1.02, 10.6, 7
9.0, 0.45, 0.49, 2.6, 0.084, 21.0, 75.0, 0.9987, 3.35, 0.57, 9.7, 5
11.4, 0.46, 0.5, 2.7, 0.122, 4.0, 17.0, 1.0006, 3.13, 0.7, 10.2, 5
8.8, 0.6, 0.29, 2.2, 0.098, 5.0, 15.0, 0.9988, 3.36, 0.49, 9.1, 5
6.7, 0.42, 0.27, 8.6, 0.068, 24.0, 148.0, 0.9948, 3.16, 0.57, 11.3, 6
13.3, 0.43, 0.58, 1.9, 0.07, 15.0, 40.0, 1.0004, 3.06, 0.49, 9.0, 5
10.6, 1.02, 0.43, 2.9, 0.076, 26.0, 88.0, 0.9984, 3.08, 0.57, 10.1, 6
7.0, 0.65, 0.02, 2.1, 0.066, 8.0, 25.0, 0.9972, 3.47, 0.67, 9.5, 6
7.8, 0.545, 0.12, 2.5, 0.068, 11.0, 35.0, 0.996, 3.34, 0.61, 11.6, 6
10.6, 1.025, 0.43, 2.8, 0.08, 21.0, 84.0, 0.9985, 3.06, 0.57, 10.1, 5
7.1, 0.66, 0.0, 3.9, 0.086, 17.0, 45.0, 0.9976, 3.46, 0.54, 9.5, 5
6.4, 0.57, 0.02, 1.8, 0.067, 4.0, 11.0, 0.997, 3.46, 0.68, 9.5, 5
7.3, 0.835, 0.03, 2.1, 0.092, 10.0, 19.0, 0.9966, 3.39, 0.47, 9.6, 5
9.0, 0.46, 0.23, 2.8, 0.092, 28.0, 104.0, 0.9983, 3.1, 0.56, 9.2, 5
7.8, 0.48, 0.68, 1.7, 0.415, 14.0, 32.0, 0.99656, 3.09, 1.06, 9.1, 6
7.5, 0.6, 0.32, 2.7, 0.103, 13.0, 98.0, 0.99938, 3.45, 0.62, 9.5, 5
9.4, 0.685, 0.26, 2.4, 0.082, 23.0, 143.0, 0.9978, 3.28, 0.55, 9.4, 5
10.0, 0.56, 0.24, 2.2, 0.079, 19.0, 58.0, 0.9991, 3.18, 0.56, 10.1, 6
7.4, 0.37, 0.43, 2.6, 0.082, 18.0, 82.0, 0.99708, 3.33, 0.68, 9.7, 6
7.7, 0.6, 0.0, 2.6, 0.055, 7.0, 13.0, 0.99639, 3.38, 0.56, 10.8, 5
9.4, 0.5, 0.34, 3.6, 0.082, 5.0, 14.0, 0.9987, 3.29, 0.52, 10.7, 6
7.7, 0.56, 0.08, 2.5, 0.114, 14.0, 46.0, 0.9971, 3.24, 0.66, 9.6, 6
7.0, 0.685, 0.0, 1.9, 0.099, 9.0, 22.0, 0.99606, 3.34, 0.6, 9.7, 5
10.4, 0.44, 0.42, 1.5, 0.145, 34.0, 48.0, 0.99832, 3.38, 0.86, 9.9, 3
7.2, 0.62, 0.06, 2.5, 0.078, 17.0, 84.0, 0.99746, 3.51, 0.53, 9.7, 5
6.8, 0.56, 0.22, 1.8, 0.074, 15.0, 24.0, 0.99438, 3.4, 0.82, 11.2, 6
7.1, 0.47, 0.0, 2.2, 0.067, 7.0, 14.0, 0.99517, 3.4, 0.58, 10.9, 4
7.2, 0.6, 0.04, 2.5, 0.076, 18.0, 88.0, 0.99745, 3.53, 0.55, 9.5, 5
6.8, 0.57, 0.0, 2.5, 0.072, 32.0, 64.0, 0.99491, 3.43, 0.56, 11.2, 6
8.3, 0.31, 0.39, 2.4, 0.078, 17.0, 43.0, 0.99444, 3.31, 0.77, 12.5, 7
10.0, 0.46, 0.44, 2.9, 0.065, 4.0, 8.0, 0.99674, 3.33, 0.62, 12.2, 6
9.4, 0.395, 0.46, 4.6, 0.094, 3.0, 10.0, 0.99639, 3.27, 0.64, 12.2, 7
5.3, 0.715, 0.19, 1.5, 0.161, 7.0, 62.0, 0.99395, 3.62, 0.61, 11.0, 5
10.2, 0.44, 0.58, 4.1, 0.092, 11.0, 24.0, 0.99745, 3.29, 0.99, 12.0, 7
8.9, 0.12, 0.45, 1.8, 0.075, 10.0, 21.0, 0.99552, 3.41, 0.76, 11.9, 7
7.6, 0.43, 0.4, 2.7, 0.082, 6.0, 11.0, 0.99538, 3.44, 0.54, 12.2, 6
6.4, 0.57, 0.12, 2.3, 0.12, 25.0, 36.0, 0.99519, 3.47, 0.71, 11.3, 7
6.6, 0.57, 0.02, 2.1, 0.115, 6.0, 16.0, 0.99654, 3.38, 0.69, 9.5, 5
8.8, 0.33, 0.41, 5.9, 0.073, 7.0, 13.0, 0.99658, 3.3, 0.62, 12.1, 7
7.0, 0.4, 0.32, 3.6, 0.061, 9.0, 29.0, 0.99416, 3.28, 0.49, 11.3, 7
12.2, 0.45, 0.49, 1.4, 0.075, 3.0, 6.0, 0.9969, 3.13, 0.63, 10.4, 5
10.0, 0.35, 0.45, 2.5, 0.092, 20.0, 88.0, 0.99918, 3.15, 0.43, 9.4, 5
8.9, 0.35, 0.4, 3.6, 0.11, 12.0, 24.0, 0.99549, 3.23, 0.7, 12.0, 7
8.9, 0.32, 0.31, 2.0, 0.088, 12.0, 19.0, 0.9957, 3.17, 0.55, 10.4, 6
8.0, 0.18, 0.37, 0.9, 0.049, 36.0, 109.0, 0.99007, 2.89, 0.44, 12.7, 6
8.0, 0.18, 0.37, 0.9, 0.049, 36.0, 109.0, 0.99007, 2.89, 0.44, 12.7, 6
7.2, 0.34, 0.21, 2.5, 0.075, 41.0, 68.0, 0.99586, 3.37, 0.54, 10.1, 6
8.1, 0.82, 0.0, 4.1, 0.095, 5.0, 14.0, 0.99854, 3.36, 0.53, 9.6, 5
9.3, 0.5, 0.36, 1.8, 0.084, 6.0, 17.0, 0.99704, 3.27, 0.77, 10.8, 6
11.6, 0.23, 0.57, 1.8, 0.074, 3.0, 8.0, 0.9981, 3.14, 0.7, 9.9, 6
11.1, 0.31, 0.53, 2.2, 0.06, 3.0, 10.0, 0.99572, 3.02, 0.83, 10.9, 7
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, 5
7.9, 0.3, 0.68, 8.3, 0.05, 37.5, 289.0, 0.99316, 3.01, 0.51, 12.3, 7
7.2, 0.38, 0.3, 1.8, 0.073, 31.0, 70.0, 0.99685, 3.42, 0.59, 9.5, 6
7.9, 0.19, 0.42, 1.6, 0.057, 18.0, 30.0, 0.994, 3.29, 0.69, 11.2, 6
7.9, 0.34, 0.42, 2.0, 0.086, 8.0, 19.0, 0.99546, 3.35, 0.6, 11.4, 6
9.2, 0.31, 0.36, 2.2, 0.079, 11.0, 31.0, 0.99615, 3.33, 0.86, 12.0, 7
8.4, 0.34, 0.42, 2.1, 0.072, 23.0, 36.0, 0.99392, 3.11, 0.78, 12.4, 6
10.8, 0.47, 0.43, 2.1, 0.171, 27.0, 66.0, 0.9982, 3.17, 0.76, 10.8, 6
6.5, 0.58, 0.0, 2.2, 0.096, 3.0, 13.0, 0.99557, 3.62, 0.62, 11.5, 4
5.9, 0.19, 0.21, 1.7, 0.045, 57.0, 135.0, 0.99341, 3.32, 0.44, 9.5, 5
7.2, 0.48, 0.07, 5.5, 0.089, 10.0, 18.0, 0.99684, 3.37, 0.68, 11.2, 7
8.0, 0.25, 0.43, 1.7, 0.067, 22.0, 50.0, 0.9946, 3.38, 0.6, 11.9, 6
8.2, 0.51, 0.24, 2.0, 0.079, 16.0, 86.0, 0.99764, 3.34, 0.64, 9.5, 6
7.3, 0.32, 0.23, 2.3, 0.066, 35.0, 70.0, 0.99588, 3.43, 0.62, 10.1, 5
10.0, 0.35, 0.47, 2.0, 0.061, 6.0, 11.0, 0.99585, 3.23, 0.52, 12.0, 6
6.6, 0.58, 0.0, 2.2, 0.1, 50.0, 63.0, 0.99544, 3.59, 0.68, 11.4, 6
8.5, 0.44, 0.5, 1.9, 0.369, 15.0, 38.0, 0.99634, 3.01, 1.1, 9.4, 5
6.7, 0.64, 0.23, 2.1, 0.08, 11.0, 119.0, 0.99538, 3.36, 0.7, 10.9, 5
7.7, 0.57, 0.21, 1.5, 0.069, 4.0, 9.0, 0.99458, 3.16, 0.54, 9.8, 6
9.0, 0.58, 0.25, 2.0, 0.104, 8.0, 21.0, 0.99769, 3.27, 0.72, 9.6, 5
10.2, 0.23, 0.37, 2.2, 0.057, 14.0, 36.0, 0.99614, 3.23, 0.49, 9.3, 4
9.8, 0.37, 0.39, 2.5, 0.079, 28.0, 65.0, 0.99729, 3.16, 0.59, 9.8, 5
9.8, 0.45, 0.38, 2.5, 0.081, 34.0, 66.0, 0.99726, 3.15, 0.58, 9.8, 5
10.4, 0.43, 0.5, 2.3, 0.068, 13.0, 19.0, 0.996, 3.1, 0.87, 11.4, 6
7.1, 0.46, 0.2, 1.9, 0.077, 28.0, 54.0, 0.9956, 3.37, 0.64, 10.4, 6
8.2, 0.635, 0.1, 2.1, 0.073, 25.0, 60.0, 0.99638, 3.29, 0.75, 10.9, 6
9.7, 0.69, 0.32, 2.5, 0.088, 22.0, 91.0, 0.9979, 3.29, 0.62, 10.1, 5
6.9, 0.57, 0.0, 2.8, 0.081, 21.0, 41.0, 0.99518, 3.41, 0.52, 10.8, 5
9.0, 0.6, 0.29, 2.0, 0.069, 32.0, 73.0, 0.99654, 3.34, 0.57, 10.0, 5
7.2, 0.62, 0.01, 2.3, 0.065, 8.0, 46.0, 0.99332, 3.32, 0.51, 11.8, 6
7.6, 0.645, 0.03, 1.9, 0.086, 14.0, 57.0, 0.9969, 3.37, 0.46, 10.3, 5
7.3, 0.43, 0.24, 2.5, 0.078, 27.0, 67.0, 0.99648, 3.6, 0.59, 11.1, 6
7.8, 0.5, 0.09, 2.2, 0.115, 10.0, 42.0, 0.9971, 3.18, 0.62, 9.5, 5
6.0, 0.49, 0.0, 2.3, 0.068, 15.0, 33.0, 0.99292, 3.58, 0.59, 12.5, 6
8.0, 0.64, 0.22, 2.4, 0.094, 5.0, 33.0, 0.99612, 3.37, 0.58, 11.0, 5
7.1, 0.62, 0.06, 1.3, 0.07, 5.0, 12.0, 0.9942, 3.17, 0.48, 9.8, 5
7.0, 0.6, 0.12, 2.2, 0.083, 13.0, 28.0, 0.9966, 3.52, 0.62, 10.2, 7
8.0, 0.5, 0.39, 2.6, 0.082, 12.0, 46.0, 0.9985, 3.43, 0.62, 10.7, 6
7.5, 0.4, 0.18, 1.6, 0.079, 24.0, 58.0, 0.9965, 3.34, 0.58, 9.4, 5
6.9, 0.63, 0.02, 1.9, 0.078, 18.0, 30.0, 0.99712, 3.4, 0.75, 9.8, 5
6.6, 0.58, 0.02, 2.0, 0.062, 37.0, 53.0, 0.99374, 3.35, 0.76, 11.6, 7
6.8, 0.59, 0.1, 1.7, 0.063, 34.0, 53.0, 0.9958, 3.41, 0.67, 9.7, 5
9.9, 0.5, 0.5, 13.8, 0.205, 48.0, 82.0, 1.00242, 3.16, 0.75, 8.8, 5
6.8, 0.81, 0.05, 2.0, 0.07, 6.0, 14.0, 0.99562, 3.51, 0.66, 10.8, 6
6.2, 0.52, 0.08, 4.4, 0.071, 11.0, 32.0, 0.99646, 3.56, 0.63, 11.6, 6
7.0, 0.57, 0.02, 2.0, 0.072, 17.0, 26.0, 0.99575, 3.36, 0.61, 10.2, 5
11.2, 0.4, 0.5, 2.0, 0.099, 19.0, 50.0, 0.99783, 3.1, 0.58, 10.4, 5
7.1, 0.68, 0.0, 2.3, 0.087, 17.0, 26.0, 0.99783, 3.45, 0.53, 9.5, 5
6.9, 0.63, 0.33, 6.7, 0.235, 66.0, 115.0, 0.99787, 3.22, 0.56, 9.5, 5
6.4, 0.38, 0.14, 2.2, 0.038, 15.0, 25.0, 0.99514, 3.44, 0.65, 11.1, 6
6.0, 0.58, 0.2, 2.4, 0.075, 15.0, 50.0, 0.99467, 3.58, 0.67, 12.5, 6
6.3, 0.55, 0.15, 1.8, 0.077, 26.0, 35.0, 0.99314, 3.32, 0.82, 11.6, 6
6.2, 0.6, 0.08, 2.0, 0.09, 32.0, 44.0, 0.9949, 3.45, 0.58, 10.5, 5
