@relation winequality-red
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
6.9, 0.49, 0.1, 2.3, 0.074, 12.0, 30.0, 0.9959, 3.42, 0.58, 10.2, 6
9.2, 0.52, 1.0, 3.4, 0.61, 32.0, 69.0, 0.9996, 2.74, 2.0, 9.4, 4
7.6, 0.55, 0.21, 2.2, 0.071, 7.0, 28.0, 0.9964, 3.28, 0.55, 9.7, 5
5.4, 0.835, 0.08, 1.2, 0.046, 13.0, 93.0, 0.9924, 3.57, 0.85, 13.0, 7
7.0, 0.42, 0.35, 1.6, 0.088, 16.0, 39.0, 0.9961, 3.34, 0.55, 9.2, 5
7.8, 0.44, 0.28, 2.7, 0.1, 18.0, 95.0, 0.9966, 3.22, 0.67, 9.4, 5
7.8, 0.735, 0.08, 2.4, 0.092, 10.0, 41.0, 0.9974, 3.24, 0.71, 9.8, 6
8.7, 0.625, 0.16, 2.0, 0.101, 13.0, 49.0, 0.9962, 3.14, 0.57, 11.0, 5
15.0, 0.21, 0.44, 2.2, 0.075, 10.0, 24.0, 1.00005, 3.07, 0.84, 9.2, 7
7.0, 0.975, 0.04, 2.0, 0.087, 12.0, 67.0, 0.99565, 3.35, 0.6, 9.4, 4
7.9, 0.37, 0.23, 1.8, 0.077, 23.0, 49.0, 0.9963, 3.28, 0.67, 9.3, 5
7.7, 0.27, 0.68, 3.5, 0.358, 5.0, 10.0, 0.9972, 3.25, 1.08, 9.9, 7
7.5, 0.53, 0.06, 2.6, 0.086, 20.0, 44.0, 0.9965, 3.38, 0.59, 10.7, 6
10.3, 0.53, 0.48, 2.5, 0.063, 6.0, 25.0, 0.9998, 3.12, 0.59, 9.3, 6
9.0, 0.46, 0.31, 2.8, 0.093, 19.0, 98.0, 0.99815, 3.32, 0.63, 9.5, 6
8.6, 0.47, 0.3, 3.0, 0.076, 30.0, 135.0, 0.9976, 3.3, 0.53, 9.4, 5
7.8, 0.62, 0.05, 2.3, 0.079, 6.0, 18.0, 0.99735, 3.29, 0.63, 9.3, 5
13.4, 0.27, 0.62, 2.6, 0.082, 6.0, 21.0, 1.0002, 3.16, 0.67, 9.7, 6
10.7, 0.46, 0.39, 2.0, 0.061, 7.0, 15.0, 0.9981, 3.18, 0.62, 9.5, 5
7.0, 0.685, 0.0, 1.9, 0.067, 40.0, 63.0, 0.9979, 3.6, 0.81, 9.9, 5
6.6, 0.815, 0.02, 2.7, 0.072, 17.0, 34.0, 0.9955, 3.58, 0.89, 12.3, 7
6.7, 0.75, 0.01, 2.4, 0.078, 17.0, 32.0, 0.9955, 3.55, 0.61, 12.8, 6
12.8, 0.615, 0.66, 5.8, 0.083, 7.0, 42.0, 1.0022, 3.07, 0.73, 10.0, 7
10.4, 0.575, 0.61, 2.6, 0.076, 11.0, 24.0, 1.0, 3.16, 0.69, 9.0, 5
7.4, 0.55, 0.22, 2.2, 0.106, 12.0, 72.0, 0.9959, 3.05, 0.63, 9.2, 5
11.4, 0.625, 0.66, 6.2, 0.088, 6.0, 24.0, 0.9988, 3.11, 0.99, 13.3, 6
8.3, 0.26, 0.42, 2.0, 0.08, 11.0, 27.0, 0.9974, 3.21, 0.8, 9.4, 6
8.4, 0.665, 0.61, 2.0, 0.112, 13.0, 95.0, 0.997, 3.16, 0.54, 9.1, 5
11.5, 0.59, 0.59, 2.6, 0.087, 13.0, 49.0, 0.9988, 3.18, 0.65, 11.0, 6
12.2, 0.48, 0.54, 2.6, 0.085, 19.0, 64.0, 1.0, 3.1, 0.61, 10.5, 6
8.0, 0.67, 0.3, 2.0, 0.06, 38.0, 62.0, 0.9958, 3.26, 0.56, 10.2, 6
11.9, 0.4, 0.65, 2.15, 0.068, 7.0, 27.0, 0.9988, 3.06, 0.68, 11.3, 6
6.8, 0.56, 0.03, 1.7, 0.084, 18.0, 35.0, 0.9968, 3.44, 0.63, 10.0, 6
8.9, 0.59, 0.39, 2.3, 0.095, 5.0, 22.0, 0.9986, 3.37, 0.58, 10.3, 5
11.6, 0.58, 0.66, 2.2, 0.074, 10.0, 47.0, 1.0008, 3.25, 0.57, 9.0, 3
11.4, 0.36, 0.69, 2.1, 0.09, 6.0, 21.0, 1.0, 3.17, 0.62, 9.2, 6
9.9, 0.35, 0.55, 2.1, 0.062, 5.0, 14.0, 0.9971, 3.26, 0.79, 10.6, 5
6.5, 0.39, 0.23, 8.3, 0.051, 28.0, 91.0, 0.9952, 3.44, 0.55, 12.1, 6
7.2, 0.34, 0.32, 2.5, 0.09, 43.0, 113.0, 0.9966, 3.32, 0.79, 11.1, 5
10.7, 0.4, 0.48, 2.1, 0.125, 15.0, 49.0, 0.998, 3.03, 0.81, 9.7, 6
7.6, 0.41, 0.49, 2.0, 0.088, 16.0, 43.0, 0.998, 3.48, 0.64, 9.1, 5
8.2, 0.42, 0.49, 2.6, 0.084, 32.0, 55.0, 0.9988, 3.34, 0.75, 8.7, 6
11.9, 0.38, 0.49, 2.7, 0.098, 12.0, 42.0, 1.0004, 3.16, 0.61, 10.3, 5
11.9, 0.38, 0.49, 2.7, 0.098, 12.0, 42.0, 1.0004, 3.16, 0.61, 10.3, 5
11.2, 0.66, 0.24, 2.5, 0.085, 16.0, 53.0, 0.9993, 3.06, 0.72, 11.0, 6
15.5, 0.645, 0.49, 4.2, 0.095, 10.0, 23.0, 1.00315, 2.92, 0.74, 11.1, 5
6.2, 0.36, 0.24, 2.2, 0.095, 19.0, 42.0, 0.9946, 3.57, 0.57, 11.7, 6
8.8, 0.47, 0.49, 2.9, 0.085, 17.0, 110.0, 0.9982, 3.29, 0.6, 9.8, 5
11.7, 0.49, 0.49, 2.2, 0.083, 5.0, 15.0, 1.0, 3.19, 0.43, 9.2, 5
9.9, 0.49, 0.58, 3.5, 0.094, 9.0, 43.0, 1.0004, 3.29, 0.58, 9.0, 5
8.9, 0.595, 0.41, 7.9, 0.086, 30.0, 109.0, 0.9998, 3.27, 0.57, 9.3, 5
12.7, 0.59, 0.45, 2.3, 0.082, 11.0, 22.0, 1.0, 3.0, 0.7, 9.3, 6
6.3, 0.36, 0.19, 3.2, 0.075, 15.0, 39.0, 0.9956, 3.56, 0.52, 12.7, 6
10.0, 0.58, 0.22, 1.9, 0.08, 9.0, 32.0, 0.9974, 3.13, 0.55, 9.5, 5
9.5, 0.59, 0.44, 2.3, 0.071, 21.0, 68.0, 0.9992, 3.46, 0.63, 9.5, 5
10.7, 0.43, 0.39, 2.2, 0.106, 8.0, 32.0, 0.9986, 2.89, 0.5, 9.6, 5
11.3, 0.34, 0.45, 2.0, 0.082, 6.0, 15.0, 0.9988, 2.94, 0.66, 9.2, 6
10.8, 0.4, 0.41, 2.2, 0.084, 7.0, 17.0, 0.9984, 3.08, 0.67, 9.3, 6
7.1, 0.65, 0.18, 1.8, 0.07, 13.0, 40.0, 0.997, 3.44, 0.6, 9.1, 5
7.0, 0.65, 0.02, 2.1, 0.066, 8.0, 25.0, 0.9972, 3.47, 0.67, 9.5, 6
8.4, 0.56, 0.04, 2.0, 0.082, 10.0, 22.0, 0.9976, 3.22, 0.44, 9.6, 5
8.9, 0.875, 0.13, 3.45, 0.088, 4.0, 14.0, 0.9994, 3.44, 0.52, 11.5, 5
7.7, 0.965, 0.1, 2.1, 0.112, 11.0, 22.0, 0.9963, 3.26, 0.5, 9.5, 5
7.2, 0.5, 0.18, 2.1, 0.071, 12.0, 31.0, 0.99761, 3.52, 0.72, 9.6, 6
6.3, 0.98, 0.01, 2.0, 0.057, 15.0, 33.0, 0.99488, 3.6, 0.46, 11.2, 6
8.8, 0.7, 0.0, 1.7, 0.069, 8.0, 19.0, 0.99701, 3.31, 0.53, 10.0, 6
9.3, 0.655, 0.26, 2.0, 0.096, 5.0, 35.0, 0.99738, 3.25, 0.42, 9.6, 5
6.5, 0.46, 0.14, 2.4, 0.114, 9.0, 37.0, 0.99732, 3.66, 0.65, 9.8, 5
8.8, 0.64, 0.17, 2.9, 0.084, 25.0, 130.0, 0.99818, 3.23, 0.54, 9.6, 5
6.7, 0.54, 0.13, 2.0, 0.076, 15.0, 36.0, 0.9973, 3.61, 0.64, 9.8, 5
7.1, 0.46, 0.14, 2.8, 0.076, 15.0, 37.0, 0.99624, 3.36, 0.49, 10.7, 5
7.8, 0.57, 0.09, 2.3, 0.065, 34.0, 45.0, 0.99417, 3.46, 0.74, 12.7, 8
5.9, 0.61, 0.08, 2.1, 0.071, 16.0, 24.0, 0.99376, 3.56, 0.77, 11.1, 6
7.6, 0.665, 0.1, 1.5, 0.066, 27.0, 55.0, 0.99655, 3.39, 0.51, 9.3, 5
9.3, 0.43, 0.44, 1.9, 0.085, 9.0, 22.0, 0.99708, 3.28, 0.55, 9.5, 5
5.8, 1.01, 0.66, 2.0, 0.039, 15.0, 88.0, 0.99357, 3.66, 0.6, 11.5, 6
7.1, 0.59, 0.01, 2.3, 0.08, 27.0, 43.0, 0.9955, 3.42, 0.58, 10.7, 6
8.3, 0.31, 0.39, 2.4, 0.078, 17.0, 43.0, 0.99444, 3.31, 0.77, 12.5, 7
7.4, 0.635, 0.1, 2.4, 0.08, 16.0, 33.0, 0.99736, 3.58, 0.69, 10.8, 7
8.4, 0.62, 0.12, 1.8, 0.072, 38.0, 46.0, 0.99504, 3.38, 0.89, 11.8, 6
9.4, 0.24, 0.33, 2.3, 0.061, 52.0, 73.0, 0.99786, 3.47, 0.9, 10.2, 6
6.6, 0.61, 0.01, 1.9, 0.08, 8.0, 25.0, 0.99746, 3.69, 0.73, 10.5, 5
10.1, 0.43, 0.4, 2.6, 0.092, 13.0, 52.0, 0.99834, 3.22, 0.64, 10.0, 7
10.2, 0.44, 0.42, 2.0, 0.071, 7.0, 20.0, 0.99566, 3.14, 0.79, 11.1, 7
10.4, 0.26, 0.48, 1.9, 0.066, 6.0, 10.0, 0.99724, 3.33, 0.87, 10.9, 6
7.2, 0.41, 0.3, 2.1, 0.083, 35.0, 72.0, 0.997, 3.44, 0.52, 9.4, 5
7.1, 0.34, 0.28, 2.0, 0.082, 31.0, 68.0, 0.99694, 3.45, 0.48, 9.4, 5
6.5, 0.4, 0.1, 2.0, 0.076, 30.0, 47.0, 0.99554, 3.36, 0.48, 9.4, 6
7.3, 0.55, 0.01, 1.8, 0.093, 9.0, 15.0, 0.99514, 3.35, 0.58, 11.0, 7
7.5, 0.57, 0.08, 2.6, 0.089, 14.0, 27.0, 0.99592, 3.3, 0.59, 10.4, 6
5.6, 0.605, 0.05, 2.4, 0.073, 19.0, 25.0, 0.99258, 3.56, 0.55, 12.9, 5
6.6, 0.52, 0.08, 2.4, 0.07, 13.0, 26.0, 0.99358, 3.4, 0.72, 12.5, 7
11.1, 0.31, 0.53, 2.2, 0.06, 3.0, 10.0, 0.99572, 3.02, 0.83, 10.9, 7
7.2, 0.35, 0.26, 1.8, 0.083, 33.0, 75.0, 0.9968, 3.4, 0.58, 9.5, 6
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, 5
7.2, 0.38, 0.3, 1.8, 0.073, 31.0, 70.0, 0.99685, 3.42, 0.59, 9.5, 6
8.7, 0.42, 0.45, 2.4, 0.072, 32.0, 59.0, 0.99617, 3.33, 0.77, 12.0, 6
6.6, 0.725, 0.09, 5.5, 0.117, 9.0, 17.0, 0.99655, 3.35, 0.49, 10.8, 6
7.1, 0.39, 0.12, 2.1, 0.065, 14.0, 24.0, 0.99252, 3.3, 0.53, 13.3, 6
8.8, 0.24, 0.35, 1.7, 0.055, 13.0, 27.0, 0.99394, 3.14, 0.59, 11.3, 7
8.5, 0.28, 0.35, 1.7, 0.061, 6.0, 15.0, 0.99524, 3.3, 0.74, 11.8, 7
10.0, 0.41, 0.45, 6.2, 0.071, 6.0, 14.0, 0.99702, 3.21, 0.49, 11.8, 7
8.3, 0.6, 0.25, 2.2, 0.118, 9.0, 38.0, 0.99616, 3.15, 0.53, 9.8, 5
6.7, 0.41, 0.43, 2.8, 0.076, 22.0, 54.0, 0.99572, 3.42, 1.16, 10.6, 6
8.2, 0.35, 0.33, 2.4, 0.076, 11.0, 47.0, 0.99599, 3.27, 0.81, 11.0, 6
8.8, 0.955, 0.05, 1.8, 0.075, 5.0, 19.0, 0.99616, 3.3, 0.44, 9.6, 4
7.2, 0.36, 0.46, 2.1, 0.074, 24.0, 44.0, 0.99534, 3.4, 0.85, 11.0, 7
6.6, 0.44, 0.15, 2.1, 0.076, 22.0, 53.0, 0.9957, 3.32, 0.62, 9.3, 5
6.8, 0.65, 0.02, 2.1, 0.078, 8.0, 15.0, 0.99498, 3.35, 0.62, 10.4, 6
7.2, 0.57, 0.05, 2.3, 0.081, 16.0, 36.0, 0.99564, 3.38, 0.6, 10.3, 6
7.1, 0.46, 0.2, 1.9, 0.077, 28.0, 54.0, 0.9956, 3.37, 0.64, 10.4, 6
7.0, 0.42, 0.19, 2.3, 0.071, 18.0, 36.0, 0.99476, 3.39, 0.56, 10.9, 5
7.2, 0.53, 0.14, 2.1, 0.064, 15.0, 29.0, 0.99323, 3.35, 0.61, 12.1, 6
5.7, 0.6, 0.0, 1.4, 0.063, 11.0, 18.0, 0.99191, 3.45, 0.56, 12.2, 6
6.8, 0.68, 0.09, 3.9, 0.068, 15.0, 29.0, 0.99524, 3.41, 0.52, 11.1, 4
7.5, 0.61, 0.26, 1.9, 0.073, 24.0, 88.0, 0.99612, 3.3, 0.53, 9.8, 5
7.0, 0.36, 0.21, 2.4, 0.086, 24.0, 69.0, 0.99556, 3.4, 0.53, 10.1, 6
9.9, 0.44, 0.46, 2.2, 0.091, 10.0, 41.0, 0.99638, 3.18, 0.69, 11.9, 6
9.1, 0.34, 0.42, 1.8, 0.058, 9.0, 18.0, 0.99392, 3.18, 0.55, 11.4, 5
9.1, 0.36, 0.39, 1.8, 0.06, 21.0, 55.0, 0.99495, 3.18, 0.82, 11.0, 7
7.4, 0.6, 0.26, 2.1, 0.083, 17.0, 91.0, 0.99616, 3.29, 0.56, 9.8, 6
7.5, 0.51, 0.02, 1.7, 0.084, 13.0, 31.0, 0.99538, 3.36, 0.54, 10.5, 6
7.2, 0.58, 0.03, 2.3, 0.077, 7.0, 28.0, 0.99568, 3.35, 0.52, 10.0, 5
7.2, 0.605, 0.02, 1.9, 0.096, 10.0, 31.0, 0.995, 3.46, 0.53, 11.8, 6
6.9, 0.54, 0.3, 2.2, 0.088, 9.0, 105.0, 0.99725, 3.25, 1.18, 10.5, 6
7.2, 0.33, 0.33, 1.7, 0.061, 3.0, 13.0, 0.996, 3.23, 1.1, 10.0, 8
8.1, 0.29, 0.36, 2.2, 0.048, 35.0, 53.0, 0.995, 3.27, 1.01, 12.4, 7
9.9, 0.57, 0.25, 2.0, 0.104, 12.0, 89.0, 0.9963, 3.04, 0.9, 10.1, 5
10.0, 0.32, 0.59, 2.2, 0.077, 3.0, 15.0, 0.9994, 3.2, 0.78, 9.6, 5
6.4, 0.53, 0.09, 3.9, 0.123, 14.0, 31.0, 0.9968, 3.5, 0.67, 11.0, 4
5.9, 0.44, 0.0, 1.6, 0.042, 3.0, 11.0, 0.9944, 3.48, 0.85, 11.7, 6
10.2, 0.54, 0.37, 15.4, 0.214, 55.0, 95.0, 1.00369, 3.18, 0.77, 9.0, 6
6.8, 0.915, 0.29, 4.8, 0.07, 15.0, 39.0, 0.99577, 3.53, 0.54, 11.1, 5
7.0, 0.59, 0.0, 1.7, 0.052, 3.0, 8.0, 0.996, 3.41, 0.47, 10.3, 5
6.8, 0.64, 0.03, 2.3, 0.075, 14.0, 31.0, 0.99545, 3.36, 0.58, 10.4, 6
6.8, 0.59, 0.1, 1.7, 0.063, 34.0, 53.0, 0.9958, 3.41, 0.67, 9.7, 5
7.3, 0.48, 0.32, 2.1, 0.062, 31.0, 54.0, 0.99728, 3.3, 0.65, 10.0, 7
5.3, 0.47, 0.11, 2.2, 0.048, 16.0, 89.0, 0.99182, 3.54, 0.88, 13.6, 7
7.7, 0.54, 0.26, 1.9, 0.089, 23.0, 147.0, 0.99636, 3.26, 0.59, 9.7, 5
6.6, 0.895, 0.04, 2.3, 0.068, 7.0, 13.0, 0.99582, 3.53, 0.58, 10.8, 6
6.5, 0.53, 0.06, 2.0, 0.063, 29.0, 44.0, 0.99489, 3.38, 0.83, 10.3, 6
6.8, 0.47, 0.08, 2.2, 0.064, 18.0, 38.0, 0.99553, 3.3, 0.65, 9.6, 6
7.1, 0.53, 0.07, 1.7, 0.071, 15.0, 24.0, 0.9951, 3.29, 0.66, 10.8, 6
7.9, 0.29, 0.49, 2.2, 0.096, 21.0, 59.0, 0.99714, 3.31, 0.67, 10.1, 6
6.2, 0.56, 0.09, 1.7, 0.053, 24.0, 32.0, 0.99402, 3.54, 0.6, 11.3, 5
