@relation winequality-red
@attribute FixedAcidity real[4.6,15.9]
@attribute VolatileAcidity real[0.12,1.58]
@attribute CitricAcid real[0.0,1.0]
@attribute ResidualSugar real[0.9,15.5]
@attribute Chlorides real[0.012,0.611]
@attribute FreeSulfurDioxide real[1.0,72.0]
@attribute TotalSulfurDioxide real[6.0,289.0]
@attribute Density real[0.99007,1.00369]
@attribute PH real[2.74,4.01]
@attribute Sulphates real[0.33,2.0]
@attribute Alcohol real[8.4,14.9]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
8.0, 0.42, 0.32, 2.5, 0.08, 26.0, 122.0, 0.99801, 3.22, 1.07, 9.7, 5
9.3, 0.36, 0.39, 1.5, 0.08, 41.0, 55.0, 0.99652, 3.47, 0.73, 10.9, 6
6.8, 0.56, 0.22, 1.8, 0.074, 15.0, 24.0, 0.99438, 3.4, 0.82, 11.2, 6
6.9, 0.51, 0.23, 2.0, 0.072, 13.0, 22.0, 0.99438, 3.4, 0.84, 11.2, 6
7.6, 0.63, 0.03, 2.0, 0.08, 27.0, 43.0, 0.99578, 3.44, 0.64, 10.9, 6
7.2, 0.66, 0.03, 2.3, 0.078, 16.0, 86.0, 0.99743, 3.53, 0.57, 9.7, 5
8.3, 1.02, 0.02, 3.4, 0.084, 6.0, 11.0, 0.99892, 3.48, 0.49, 11.0, 3
7.2, 0.54, 0.27, 2.6, 0.084, 12.0, 78.0, 0.9964, 3.39, 0.71, 11.0, 5
6.8, 0.41, 0.31, 8.8, 0.084, 26.0, 45.0, 0.99824, 3.38, 0.64, 10.1, 6
6.8, 0.41, 0.31, 8.8, 0.084, 26.0, 45.0, 0.99824, 3.38, 0.64, 10.1, 6
8.9, 0.12, 0.45, 1.8, 0.075, 10.0, 21.0, 0.99552, 3.41, 0.76, 11.9, 7
7.1, 0.56, 0.14, 1.6, 0.078, 7.0, 18.0, 0.99592, 3.27, 0.62, 9.3, 5
8.5, 0.66, 0.2, 2.1, 0.097, 23.0, 113.0, 0.99733, 3.13, 0.48, 9.2, 5
10.4, 0.26, 0.48, 1.9, 0.066, 6.0, 10.0, 0.99724, 3.33, 0.87, 10.9, 6
8.4, 0.59, 0.29, 2.6, 0.109, 31.0, 119.0, 0.99801, 3.15, 0.5, 9.1, 5
9.9, 0.35, 0.38, 1.5, 0.058, 31.0, 47.0, 0.99676, 3.26, 0.82, 10.6, 7
6.8, 0.36, 0.32, 1.8, 0.067, 4.0, 8.0, 0.9928, 3.36, 0.55, 12.8, 7
8.6, 0.83, 0.0, 2.8, 0.095, 17.0, 43.0, 0.99822, 3.33, 0.6, 10.4, 6
7.9, 0.31, 0.32, 1.9, 0.066, 14.0, 36.0, 0.99364, 3.41, 0.56, 12.6, 6
7.1, 0.59, 0.0, 2.1, 0.091, 9.0, 14.0, 0.99488, 3.42, 0.55, 11.5, 7
8.7, 0.41, 0.41, 6.2, 0.078, 25.0, 42.0, 0.9953, 3.24, 0.77, 12.6, 7
8.2, 0.64, 0.27, 2.0, 0.095, 5.0, 77.0, 0.99747, 3.13, 0.62, 9.1, 6
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, 5
8.5, 0.34, 0.4, 4.7, 0.055, 3.0, 9.0, 0.99738, 3.38, 0.66, 11.6, 7
8.6, 0.52, 0.38, 1.5, 0.096, 5.0, 18.0, 0.99666, 3.2, 0.52, 9.4, 5
7.4, 0.49, 0.27, 2.1, 0.071, 14.0, 25.0, 0.99388, 3.35, 0.63, 12.0, 6
5.8, 0.29, 0.26, 1.7, 0.063, 3.0, 11.0, 0.9915, 3.39, 0.54, 13.5, 6
7.4, 0.36, 0.34, 1.8, 0.075, 18.0, 38.0, 0.9933, 3.38, 0.88, 13.6, 7
7.0, 0.22, 0.3, 1.8, 0.065, 16.0, 20.0, 0.99672, 3.61, 0.82, 10.0, 6
5.1, 0.51, 0.18, 2.1, 0.042, 16.0, 101.0, 0.9924, 3.46, 0.87, 12.9, 7
8.5, 0.32, 0.42, 2.3, 0.075, 12.0, 19.0, 0.99434, 3.14, 0.71, 11.8, 7
6.5, 0.61, 0.0, 2.2, 0.095, 48.0, 59.0, 0.99541, 3.61, 0.7, 11.5, 6
7.1, 0.66, 0.0, 2.4, 0.052, 6.0, 11.0, 0.99318, 3.35, 0.66, 12.7, 7
7.7, 0.57, 0.21, 1.5, 0.069, 4.0, 9.0, 0.99458, 3.16, 0.54, 9.8, 6
8.8, 0.27, 0.46, 2.1, 0.095, 20.0, 29.0, 0.99488, 3.26, 0.56, 11.3, 6
8.1, 0.53, 0.22, 2.2, 0.078, 33.0, 89.0, 0.99678, 3.26, 0.46, 9.6, 6
5.1, 0.42, 0.0, 1.8, 0.044, 18.0, 88.0, 0.99157, 3.68, 0.73, 13.6, 7
7.6, 0.43, 0.29, 2.1, 0.075, 19.0, 66.0, 0.99718, 3.4, 0.64, 9.5, 5
7.1, 0.75, 0.01, 2.2, 0.059, 11.0, 18.0, 0.99242, 3.39, 0.4, 12.8, 6
8.3, 0.56, 0.22, 2.4, 0.082, 10.0, 86.0, 0.9983, 3.37, 0.62, 9.5, 5
7.4, 0.74, 0.07, 1.7, 0.086, 15.0, 48.0, 0.99502, 3.12, 0.48, 10.0, 5
7.1, 0.72, 0.0, 1.8, 0.123, 6.0, 14.0, 0.99627, 3.45, 0.58, 9.8, 5
6.3, 1.02, 0.0, 2.0, 0.083, 17.0, 24.0, 0.99437, 3.59, 0.55, 11.2, 4
8.2, 0.78, 0.0, 2.2, 0.089, 13.0, 26.0, 0.9978, 3.37, 0.46, 9.6, 4
7.5, 0.58, 0.2, 2.0, 0.073, 34.0, 44.0, 0.99494, 3.1, 0.43, 9.3, 5
9.8, 0.3, 0.39, 1.7, 0.062, 3.0, 9.0, 0.9948, 3.14, 0.57, 11.5, 7
6.6, 0.63, 0.0, 4.3, 0.093, 51.0, 77.5, 0.99558, 3.2, 0.45, 9.5, 5
6.6, 0.63, 0.0, 4.3, 0.093, 51.0, 77.5, 0.99558, 3.2, 0.45, 9.5, 5
7.4, 0.6, 0.26, 2.1, 0.083, 17.0, 91.0, 0.99616, 3.29, 0.56, 9.8, 6
6.6, 0.58, 0.02, 2.4, 0.069, 19.0, 40.0, 0.99387, 3.38, 0.66, 12.6, 6
7.6, 0.54, 0.02, 1.7, 0.085, 17.0, 31.0, 0.99589, 3.37, 0.51, 10.4, 6
8.2, 0.44, 0.24, 2.3, 0.063, 10.0, 28.0, 0.99613, 3.25, 0.53, 10.2, 6
6.6, 0.61, 0.0, 1.6, 0.069, 4.0, 8.0, 0.99396, 3.33, 0.37, 10.4, 4
8.7, 0.78, 0.51, 1.7, 0.415, 12.0, 66.0, 0.99623, 3.0, 1.17, 9.2, 5
6.4, 0.57, 0.14, 3.9, 0.07, 27.0, 73.0, 0.99669, 3.32, 0.48, 9.2, 5
6.2, 0.58, 0.0, 1.6, 0.065, 8.0, 18.0, 0.9966, 3.56, 0.84, 9.4, 5
6.9, 0.63, 0.02, 1.9, 0.078, 18.0, 30.0, 0.99712, 3.4, 0.75, 9.8, 5
6.5, 0.9, 0.0, 1.6, 0.052, 9.0, 17.0, 0.99467, 3.5, 0.63, 10.9, 6
10.0, 0.69, 0.11, 1.4, 0.084, 8.0, 24.0, 0.99578, 2.88, 0.47, 9.7, 5
6.8, 0.68, 0.21, 2.1, 0.07, 9.0, 23.0, 0.99546, 3.38, 0.6, 10.3, 5
7.5, 0.38, 0.57, 2.3, 0.106, 5.0, 12.0, 0.99605, 3.36, 0.55, 11.4, 6
7.1, 0.27, 0.6, 2.1, 0.074, 17.0, 25.0, 0.99814, 3.38, 0.72, 10.6, 6
7.1, 0.69, 0.04, 2.1, 0.068, 19.0, 27.0, 0.99712, 3.44, 0.67, 9.8, 5
6.9, 0.84, 0.21, 4.1, 0.074, 16.0, 65.0, 0.99842, 3.53, 0.72, 9.23333333333333, 6
6.9, 0.48, 0.2, 1.9, 0.082, 9.0, 23.0, 0.99585, 3.39, 0.43, 9.05, 4
6.8, 0.48, 0.25, 2.0, 0.076, 29.0, 61.0, 0.9953, 3.34, 0.6, 10.4, 5
7.1, 0.69, 0.08, 2.1, 0.063, 42.0, 52.0, 0.99608, 3.42, 0.6, 10.2, 6
7.3, 0.735, 0.0, 2.2, 0.08, 18.0, 28.0, 0.99765, 3.41, 0.6, 9.4, 5
7.8, 0.6, 0.26, 2.0, 0.08, 31.0, 131.0, 0.99622, 3.21, 0.52, 9.9, 5
7.8, 0.6, 0.26, 2.0, 0.08, 31.0, 131.0, 0.99622, 3.21, 0.52, 9.9, 5
6.2, 0.51, 0.14, 1.9, 0.056, 15.0, 34.0, 0.99396, 3.48, 0.57, 11.5, 6
7.3, 0.69, 0.32, 2.2, 0.069, 35.0, 104.0, 0.99632, 3.33, 0.51, 9.5, 5
