@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.366, 1.494, 1.248, -0.413, -0.182, 0
1.071, 0.938, 0.769, 0.346, 0.22, 0
0.113, 0.303, 0.498, 2.092, -0.919, 0
0.117, 0.509, 0.828, 0.749, 0.0, 1
2.513, 0.349, 0.845, 1.461, -0.371, 0
0.393, 1.401, 1.688, 1.137, -0.451, 1
2.638, 0.482, 0.179, 0.133, -0.052, 0
0.298, 1.13, 0.75, 1.29, -0.74, 1
3.294, 0.435, -0.123, 0.089, -0.053, 0
2.441, 1.09, -0.266, 0.204, 0.182, 0
0.999, 1.822, -0.428, -0.452, 0.447, 1
-0.09, 0.559, 1.184, 2.327, -1.0, 0
1.2, 1.449, 1.806, -0.52, -0.191, 1
0.733, 2.867, -0.516, -0.299, 0.915, 0
0.197, 1.125, 0.623, 1.191, 0.831, 1
3.025, -0.273, 0.17, 0.27, -0.095, 0
0.202, 0.672, 0.783, 1.99, -0.709, 0
3.287, 0.432, 0.511, 0.7, -0.245, 0
0.277, 1.607, 1.06, 0.436, 0.32, 0
1.674, 1.764, 1.365, -0.238, -0.118, 0
2.321, 0.483, 0.174, 0.106, 0.105, 0
0.342, 1.401, 2.404, -0.665, 0.0, 0
2.53, -0.211, 0.213, 0.152, -0.059, 0
2.061, 1.922, -0.293, 0.174, 0.114, 0
0.488, 2.179, 1.624, 0.58, -0.233, 0
1.151, 1.498, -0.238, -0.104, 0.086, 0
2.996, 0.619, 0.134, -0.067, -0.032, 0
-0.266, 0.638, 0.731, 1.742, 0.0, 1
1.042, 1.18, -0.264, -0.114, 0.091, 0
0.277, 1.333, 2.228, -0.536, 0.551, 0
1.147, 0.598, 1.717, 0.635, -0.248, 1
0.5, 0.501, 1.436, 1.989, -0.724, 0
1.103, 0.789, -0.123, 0.075, -0.059, 0
0.564, 3.093, 1.211, 0.63, -0.237, 0
3.052, 0.358, 1.173, -0.222, -0.102, 0
0.859, 3.003, -0.501, 0.827, -0.234, 0
0.607, 0.586, 1.667, 1.078, -0.395, 1
0.127, 0.605, 0.837, 0.873, -0.751, 1
0.47, 0.435, 1.759, 0.743, 0.422, 1
3.388, -0.334, 0.176, 0.112, -0.06, 0
0.5, 1.762, 1.223, 0.454, 0.18, 0
0.838, 1.825, -0.389, 0.296, -0.43, 0
0.821, 3.104, -0.475, 0.845, -0.233, 0
0.836, 1.403, -0.26, -0.336, 2.016, 0
0.331, 0.729, 0.666, 1.338, 1.339, 1
0.382, 0.701, 1.966, 1.669, 1.539, 1
0.435, 2.563, 1.044, 0.741, 0.0, 0
0.251, 0.474, 0.627, 1.311, 2.021, 1
1.858, 1.885, -0.416, 0.174, -0.221, 0
2.84, 1.351, 0.36, 0.679, -0.16, 0
0.053, 0.203, 0.194, 0.483, 0.0, 0
0.229, 1.09, -0.266, 0.525, 0.0, 0
0.173, 0.349, 0.624, 1.579, -1.115, 1
0.444, 1.556, 2.208, -0.526, -0.355, 1
0.493, 0.807, 2.059, -0.724, 0.521, 1
0.281, 1.699, 0.663, 0.266, -0.115, 0
0.252, 0.619, 2.605, 1.36, 1.06, 1
0.089, 0.511, 0.279, 0.573, 0.0, 1
0.222, 1.185, 0.632, 0.977, 1.181, 1
0.276, 0.534, 0.372, 1.3, 0.761, 1
1.322, 2.248, 1.092, 0.679, -0.187, 1
0.28, 0.56, 2.257, 0.949, 1.396, 1
1.445, 1.367, -0.285, -0.122, 0.107, 0
0.215, 1.196, 0.913, 1.121, -0.47, 0
2.203, -0.374, -0.128, -0.092, -0.065, 0
0.324, 1.31, 0.96, -0.298, 0.532, 0
2.348, 0.282, 0.143, 0.164, -0.065, 0
0.618, 2.822, -0.629, 0.446, 1.001, 0
1.047, 2.068, 1.532, -0.297, -0.138, 1
0.279, 0.592, 0.73, 1.236, 0.0, 0
0.697, 1.505, 1.004, -0.429, 1.618, 0
1.236, 1.94, -0.356, -0.177, -0.107, 0
2.203, 0.377, -0.094, 0.067, 0.048, 0
0.505, 2.669, -0.51, -0.296, 0.0, 0
0.708, 0.435, 0.905, -0.27, -0.098, 0
2.509, 0.944, 0.405, -0.107, -0.059, 0
3.356, -0.36, -0.132, -0.085, -0.072, 0
0.343, 1.65, 2.263, -0.612, 0.0, 0
0.336, 0.81, 0.796, 0.968, 0.921, 1
0.951, 0.414, 1.981, -0.633, 0.34, 1
0.769, 2.512, -0.416, 0.27, -0.232, 0
2.505, 0.469, 0.249, 0.092, 0.089, 0
0.186, 1.411, 1.129, 0.649, 0.0, 0
2.23, 0.488, 0.107, 0.102, -0.044, 0
0.216, 1.59, 1.132, 0.486, -0.201, 0
0.212, 1.587, -0.747, -0.339, -0.168, 0
0.161, 0.685, 0.912, 2.073, 0.0, 1
0.229, 1.178, 1.965, -0.581, 0.0, 0
0.177, 0.546, 0.556, 1.665, 1.184, 1
0.621, 0.433, 1.557, 0.719, 0.719, 1
2.614, 0.997, 0.347, 0.36, 0.297, 0
2.734, 0.495, -0.106, 0.07, 0.051, 0
0.909, 2.261, -0.479, -0.195, -0.109, 0
0.267, 1.948, 1.019, 0.563, 0.0, 0
0.544, 1.256, 1.727, 0.884, 1.175, 1
1.936, 0.557, -0.107, 0.14, -0.206, 0
1.056, 2.294, 1.553, -0.396, -0.163, 1
0.515, 1.952, 1.204, -0.345, -0.175, 0
0.742, 3.039, -0.471, -0.191, 0.189, 0
0.303, 1.696, 1.027, 0.449, -0.241, 0
0.478, 2.114, -0.458, -0.191, -0.116, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.364, 1.876, 2.619, -0.613, -0.267, 0
0.397, 0.967, 2.542, -0.79, -0.333, 0
0.528, 0.949, 1.6, -0.418, 1.071, 1
0.16, 0.468, 0.48, 0.798, 0.0, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.252, 2.769, -0.651, 0.331, 0.214, 0
0.137, 0.268, 0.41, 0.996, 1.737, 0
0.501, 1.934, -0.39, -0.211, -0.1, 0
0.099, 0.789, -0.833, 1.781, -0.602, 1
0.181, 0.48, -0.852, 1.305, -0.543, 0
1.667, 0.772, 0.16, 0.123, 0.089, 0
0.608, 2.829, -0.437, 0.247, -0.213, 0
0.706, 2.845, 0.779, -0.202, -0.111, 0
0.476, 2.249, 1.43, 0.691, -0.217, 0
0.341, 0.792, 2.458, -0.985, -0.459, 0
1.515, 2.574, -0.476, 0.396, 0.374, 0
0.504, 2.248, 1.15, 0.412, -0.189, 0
1.339, 1.765, 1.763, -0.355, -0.144, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
1.483, 1.798, 0.666, 0.92, 0.706, 0
0.289, 1.436, 2.611, -0.659, -0.315, 0
1.719, 0.6, -0.104, 0.089, 0.068, 0
3.639, 0.608, -0.138, -0.095, -0.056, 0
0.43, 2.588, 1.361, -0.372, -0.195, 0
-0.144, 1.292, 2.605, -0.826, -0.474, 0
0.392, 1.371, 2.552, -0.6, 0.559, 0
0.094, 0.392, 0.477, 1.763, 0.0, 1
1.508, 1.606, 0.657, 0.801, 0.942, 0
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
2.986, 0.818, -0.128, 0.094, 0.065, 0
0.857, 2.735, -0.45, -0.187, -0.199, 0
0.451, 2.116, -0.46, 0.391, 0.465, 1
0.904, 1.135, 1.596, -0.505, 0.859, 1
2.637, 0.482, 0.179, 0.133, -0.05, 0
3.75, -0.256, 0.24, 0.194, -0.071, 0
0.086, 0.464, 0.309, 0.495, 0.921, 0
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.716, 2.804, 1.443, -0.436, -0.201, 0
0.298, 1.241, 1.055, -0.314, -0.624, 0
2.406, -0.22, 0.216, 0.198, -0.066, 0
0.641, 1.284, 2.266, 1.508, -0.421, 1
1.527, 1.36, -0.303, -0.137, -0.092, 0
0.214, 1.433, 1.771, -0.542, 0.0, 0
0.433, 0.595, 0.98, 2.318, -0.762, 0
0.585, 0.629, 1.867, 0.911, -0.407, 1
1.568, 1.44, -0.223, 0.129, -0.079, 0
0.626, 2.637, -0.419, 0.264, -0.277, 0
0.435, 2.108, 2.029, -0.544, -0.262, 0
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.352, 1.531, 1.81, 0.97, 1.126, 0
0.597, 1.624, 1.5, -0.473, -0.197, 0
0.234, 0.359, 0.756, 1.917, 1.346, 1
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.845, 1.667, -0.561, -0.211, 0.0, 0
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.539, 2.962, 1.236, 0.588, -0.241, 0
0.35, 1.14, 1.252, 0.763, -0.211, 0
1.4, 1.535, 0.36, 0.265, 0.143, 0
0.288, 1.589, 2.961, -0.863, 0.0, 0
0.23, 1.214, 1.916, -0.55, -0.535, 0
1.908, 0.57, -0.108, 0.145, -0.193, 0
0.136, 0.458, 0.449, -0.51, 1.155, 1
0.268, 2.019, 1.212, 0.629, 0.0, 0
2.317, 0.282, 1.688, -0.397, 0.269, 0
0.143, 0.394, 0.731, 2.066, 0.0, 1
0.334, 1.01, 2.931, -0.842, 0.0, 0
1.312, 1.371, -0.298, -0.131, 0.076, 0
0.544, 0.698, 2.078, -0.483, 0.685, 1
0.286, 2.793, -0.459, 0.22, 0.156, 0
0.542, 2.204, -0.316, -0.17, 0.116, 0
0.411, 2.611, -0.561, 0.349, -0.162, 0
1.105, 2.762, 1.049, -0.25, -0.149, 1
0.128, 0.621, 1.433, 2.052, 0.0, 0
2.751, 0.365, -0.107, 0.091, 0.084, 0
1.557, 1.84, -0.232, -0.116, 0.096, 0
0.466, 2.707, -0.678, 0.617, 1.006, 0
1.441, 0.97, 0.396, 0.265, -0.164, 0
0.239, 1.807, 1.377, 0.992, -0.478, 0
1.464, 0.726, -0.13, 0.102, 0.091, 0
0.718, 1.183, 1.79, -0.473, -0.394, 1
0.241, 1.841, -0.429, 0.379, -0.141, 0
0.173, 0.497, 0.616, 1.917, -0.738, 1
0.117, 0.705, 0.671, 1.585, -0.878, 1
0.192, 1.598, 0.768, 0.319, 0.17, 0
0.969, 2.226, -0.436, -0.178, -0.124, 0
0.146, 0.532, 0.866, 1.36, -0.487, 1
2.559, 1.059, 1.477, -0.32, -0.123, 0
0.675, 0.849, 1.785, 0.753, 0.385, 0
0.25, 1.016, 2.009, -0.493, -0.262, 0
2.115, 1.061, -0.146, 0.115, -0.061, 0
0.403, 1.093, 2.39, -0.687, 0.0, 1
1.806, 1.66, -0.352, -0.111, 0.11, 0
0.909, 2.114, 0.864, -0.23, -0.106, 1
0.135, 0.483, 0.456, -0.493, 1.108, 1
1.366, 1.527, 1.842, -0.418, -0.15, 1
0.15, 0.424, 0.742, 1.839, 0.0, 0
0.16, 0.566, 1.141, -0.499, -0.534, 1
0.198, 1.65, 0.707, 0.333, 0.179, 0
0.643, 1.634, -0.268, -0.141, 0.0, 0
0.73, 2.527, 0.681, 0.426, -0.481, 0
0.125, 0.568, 0.883, 0.887, 0.0, 1
0.42, 1.985, -0.373, 0.448, 0.49, 0
0.353, 0.956, 0.749, 1.758, -0.72, 1
1.89, 1.009, 0.48, 0.366, -0.179, 0
0.788, 2.615, 1.061, 0.653, 0.542, 1
1.945, 1.221, 1.189, 1.071, -0.285, 0
0.076, 0.256, 0.232, 0.389, -0.342, 0
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.061, 0.277, 0.686, -0.248, -0.275, 1
0.293, 1.319, 1.76, 1.0, 1.248, 1
0.951, 2.365, -0.493, -0.183, -0.101, 1
0.921, 0.872, -0.178, -0.082, -0.075, 0
0.557, 2.04, 0.945, -0.511, 1.753, 0
0.536, 1.153, 1.271, -0.303, 0.253, 0
0.741, 1.431, 0.979, 0.473, 0.233, 0
1.825, 0.588, 0.146, 0.207, -0.123, 0
0.357, 0.901, 1.058, 1.343, 0.75, 1
0.253, 0.481, 1.122, -1.007, 2.337, 1
2.119, 1.064, -0.147, 0.116, -0.062, 0
0.2, 1.042, 0.604, 1.051, 0.0, 1
2.891, -0.298, -0.102, 0.079, -0.057, 0
1.638, 1.722, 1.509, -0.338, -0.16, 0
0.139, 0.635, 0.518, 0.514, 1.456, 1
0.416, 0.71, 2.024, 1.498, -0.592, 1
0.563, 1.967, 2.317, -0.589, -0.3, 0
0.841, 1.726, 0.504, 0.306, -0.309, 0
-0.195, 0.932, 1.388, -0.707, 0.988, 1
0.797, 1.249, 1.456, -0.451, -0.173, 1
0.274, 1.114, 1.446, 0.558, -0.384, 0
0.594, 1.964, 0.636, 1.778, -0.508, 0
1.053, 2.205, -0.379, -0.183, -0.118, 0
-0.22, 3.101, -0.64, -0.313, -0.165, 0
0.458, 0.924, 1.97, -0.625, 1.592, 1
0.14, 0.589, 1.323, 1.963, -0.621, 0
1.893, 0.464, 0.43, 0.257, 0.292, 0
0.374, 1.348, 1.521, 1.562, -0.498, 1
0.177, 1.241, 1.328, -0.472, -0.209, 0
0.301, 2.389, 0.648, -0.245, 0.238, 0
0.169, 0.729, 1.159, 1.954, -0.764, 1
0.342, 2.526, 0.737, -0.533, 0.0, 0
0.346, 0.925, 2.396, 1.064, 0.419, 0
0.193, 2.092, 1.05, -0.462, 0.0, 0
0.421, 0.674, 1.826, 0.894, 1.511, 1
0.401, -1.038, -1.317, -0.736, -0.35, 0
0.877, 0.813, -0.184, -0.065, 0.067, 0
1.749, 0.771, -0.15, 0.116, 0.084, 0
0.344, 0.931, 2.588, -1.01, -0.41, 0
-0.201, 1.086, 0.823, -0.403, 0.201, 0
0.182, 0.731, 1.465, 1.308, -0.537, 1
0.53, 0.45, 2.178, 0.994, 0.6, 1
0.162, 0.532, 0.652, 1.32, 1.052, 1
2.065, 0.703, -0.153, -0.079, 0.041, 0
1.067, 0.502, 1.841, 0.783, -0.249, 1
1.585, 1.36, -0.207, 0.117, 0.132, 0
2.239, -0.237, 0.416, 1.549, -0.453, 0
0.141, 0.297, 0.561, 1.412, 1.812, 1
0.74, 3.204, -0.77, 0.383, 0.183, 0
0.276, 1.265, 2.349, -0.651, 0.0, 1
1.2, 0.979, -0.232, 0.129, 0.101, 0
0.303, 1.571, 1.285, -0.488, 0.0, 0
0.367, 1.258, 1.592, 1.568, 0.0, 1
0.195, 0.425, 0.699, 1.953, 1.493, 1
0.109, 0.441, 0.876, 0.757, 0.0, 1
-0.054, 0.384, 0.379, 0.525, -0.853, 0
-0.259, 0.619, 0.87, 1.167, -1.013, 1
-0.087, -0.335, -0.82, -1.28, -0.787, 1
1.353, 3.078, 0.872, 0.348, 0.0, 0
0.139, 0.422, 0.463, 1.517, 0.961, 1
0.126, 0.476, 1.238, 2.343, 0.0, 0
0.65, 1.237, 1.356, 0.992, 1.502, 1
0.596, 0.187, 1.576, 0.863, -0.569, 1
0.807, 2.062, -0.51, -0.187, -0.112, 0
0.25, 2.692, -0.599, 0.624, 1.298, 0
0.264, 0.581, 0.84, -0.575, 1.967, 0
0.879, 0.72, 1.949, 1.896, -0.52, 1
0.199, 0.548, 2.208, -0.621, 0.324, 0
0.368, 1.698, 0.81, 0.372, 0.0, 0
0.245, 1.677, 1.511, 0.508, 0.0, 0
0.252, 2.304, 0.993, 0.561, 0.251, 0
0.234, 1.108, 1.884, -0.552, 0.0, 0
0.456, 1.419, 2.22, -0.713, 0.0, 0
0.602, 2.25, -0.543, -0.199, -0.121, 0
0.162, 0.558, 0.615, 2.347, -0.777, 0
1.519, 1.395, -0.232, 0.133, -0.081, 0
0.125, 0.295, 0.459, 0.62, -0.96, 0
-0.076, 1.072, 2.581, -0.699, 0.0, 0
2.186, 1.421, -0.367, -0.121, -0.085, 0
3.056, 0.572, 1.055, -0.219, -0.093, 0
0.336, 2.902, -0.662, 0.552, 1.028, 0
0.816, 0.855, 0.197, 0.084, 0.085, 0
2.925, 0.506, -0.129, 0.137, -0.057, 0
0.302, 3.129, -0.561, 0.289, 0.196, 0
0.541, 0.493, 0.741, 1.654, -0.626, 1
0.434, 0.671, 1.898, 1.02, 0.347, 0
3.067, 0.419, -0.117, 0.084, -0.054, 0
2.051, 1.306, -0.168, 0.18, -0.062, 0
0.12, 0.398, 0.845, 2.126, -0.77, 1
0.698, 1.875, -0.351, 0.173, -0.081, 0
0.252, 1.139, 3.111, -0.832, 0.0, 0
0.591, 1.23, 1.482, 0.806, 1.528, 1
2.915, 0.596, 0.294, -0.075, 0.066, 0
0.964, 1.478, 1.244, 0.845, 1.184, 1
0.383, 0.394, 1.807, 1.108, -0.72, 1
0.103, 0.427, 0.643, 1.374, 0.984, 1
0.63, 1.0, 1.738, 1.238, 1.264, 1
0.499, 2.983, -0.67, 0.396, -0.158, 0
0.714, 1.3, 1.784, -0.571, -0.206, 0
3.229, 0.401, 0.451, 0.717, -0.291, 0
0.637, 3.102, -0.465, -0.27, -0.21, 0
2.772, -0.26, -0.115, -0.086, 0.134, 0
0.094, 0.508, 1.107, 2.071, -0.789, 0
0.738, 1.981, -0.297, 0.193, -0.118, 0
2.342, 0.498, 0.256, 0.1, 0.076, 0
1.284, 2.927, -0.485, -0.241, -0.213, 0
0.998, 2.334, -0.467, -0.223, -0.137, 0
0.965, 2.072, 1.305, 0.583, 0.856, 0
0.619, 3.052, 0.601, 0.951, -0.329, 0
0.629, 2.626, -0.606, -0.245, -0.158, 0
0.628, 2.801, 0.76, 0.493, 0.981, 0
0.544, 2.081, 0.904, 0.603, -0.404, 1
0.265, 1.666, 0.753, 0.37, 0.0, 0
0.245, 0.624, 2.375, 1.077, 0.457, 0
0.096, 0.62, 1.14, 1.164, 0.0, 1
0.219, 2.564, 0.733, 0.347, 0.227, 0
1.033, 1.105, -0.254, -0.101, 0.0, 0
0.154, 0.804, 1.77, -0.782, 0.0, 0
0.272, 0.719, 0.413, 1.061, -0.518, 1
0.363, 0.774, 2.429, 1.578, -0.523, 0
0.073, 0.357, 0.324, 0.477, 0.0, 0
0.692, 2.444, -0.529, -0.199, 0.0, 0
0.279, 1.213, 2.769, -0.858, -0.372, 0
0.584, 0.843, 1.965, 0.939, 1.358, 1
0.615, 3.089, -0.4, 1.046, -0.334, 0
0.402, 0.659, 1.536, 1.769, -0.693, 1
0.899, 2.96, -0.474, -0.203, -0.144, 0
0.382, 0.975, 2.027, 1.022, 0.527, 0
0.365, 1.946, -0.279, -0.137, -0.091, 0
0.096, 0.526, -1.117, 1.757, 0.0, 0
3.677, 0.393, -0.159, -0.093, -0.059, 0
2.24, -0.237, 0.416, 1.551, -0.454, 0
1.004, 2.024, 0.606, 1.205, -0.397, 0
0.187, 1.346, 1.791, 0.679, 0.0, 0
0.715, 0.847, 1.805, 2.094, -0.621, 1
0.209, 0.433, 0.623, 1.429, 2.012, 1
0.168, 0.704, 0.758, 1.268, 1.578, 1
2.035, 1.325, 0.513, 0.373, -0.135, 0
0.227, 0.978, -0.604, 2.218, -1.008, 1
0.303, 2.881, -0.481, 0.221, 0.157, 0
0.354, 1.005, 1.607, 0.835, -0.338, 1
0.469, 2.577, 1.527, 0.771, -0.241, 0
2.235, 0.97, 0.341, 0.366, 0.617, 0
0.16, 1.252, 1.345, 0.436, -0.179, 0
1.528, 0.54, 0.179, 0.149, 0.07, 0
0.517, 1.118, 2.514, 1.132, -0.358, 1
0.834, 2.73, -0.45, -0.19, -0.123, 0
1.305, 1.404, -0.301, -0.152, -0.109, 0
0.328, 1.107, 1.964, 0.776, -0.247, 0
0.257, 1.15, 1.834, -0.751, -0.301, 0
0.369, 1.788, 1.134, -0.448, 0.0, 0
0.287, 0.99, 1.566, 0.904, 0.0, 1
2.879, 0.341, 0.274, 0.148, -0.076, 0
1.247, 1.233, 2.209, -0.468, -0.183, 0
0.131, 0.482, 0.482, 0.916, 0.899, 0
0.174, 0.719, 1.091, 1.546, -0.581, 1
0.598, 1.598, 2.13, 0.708, -0.255, 1
0.236, 0.373, 0.415, 1.402, 2.043, 0
2.318, 0.281, 1.688, -0.397, 0.269, 0
1.722, 0.517, 2.305, -0.586, -0.218, 0
1.706, 1.949, -0.259, -0.09, -0.075, 0
1.362, 1.413, 0.587, 1.699, -0.434, 0
3.067, -0.27, 0.438, 0.21, -0.082, 0
0.259, 0.725, 0.86, 1.092, 0.0, 0
1.183, 1.857, -0.264, -0.114, 0.095, 0
0.371, 2.963, -0.437, 1.227, -0.389, 1
0.445, 0.809, 2.027, 1.442, 0.0, 1
0.12, 0.715, 0.427, 0.846, 0.0, 1
0.307, 2.908, -0.479, -0.19, 0.205, 0
0.297, 0.626, 2.667, 0.974, 0.522, 1
3.367, 0.66, 0.941, -0.242, -0.095, 0
0.146, 0.627, 0.454, 0.294, 0.915, 1
0.279, 1.373, 1.137, 0.453, 0.0, 0
-0.121, 1.064, 2.83, -0.798, 0.0, 0
0.588, 0.442, 2.201, 1.255, 1.27, 1
0.362, 2.848, -0.601, 0.483, 0.694, 0
0.195, 1.537, 1.311, 0.581, 0.0, 0
0.539, 1.666, 1.935, 1.431, -0.431, 1
0.497, 2.586, -0.581, 0.292, -0.18, 0
2.45, 1.212, -0.162, -0.081, 0.082, 0
0.741, 2.844, 0.937, 0.512, 0.602, 0
2.936, 0.788, -0.128, 0.093, 0.061, 0
1.487, 1.554, 0.739, 0.305, 0.337, 0
0.316, 1.224, 1.043, 0.494, -0.539, 0
0.662, 1.514, 1.835, 0.661, -0.229, 0
0.258, 0.378, 1.122, 1.364, -0.784, 1
0.083, 0.291, 0.288, 0.54, 0.0, 0
0.442, 0.976, 2.113, -0.532, -0.387, 0
3.731, 0.623, -0.17, -0.083, -0.057, 0
0.775, 1.66, 0.962, 0.452, 0.246, 0
0.158, 0.531, 0.944, 1.576, -0.531, 0
2.76, 0.279, 0.185, 0.21, -0.075, 0
0.704, 0.988, 1.688, 1.48, -1.12, 1
1.163, 1.911, 0.643, -0.211, -0.202, 0
1.141, 0.732, 0.151, 0.088, 0.089, 0
0.959, 2.559, -0.49, 0.956, -0.299, 0
0.207, 0.729, 1.062, 1.448, -0.469, 0
0.181, 0.678, 1.223, 1.745, -0.508, 1
0.55, 2.399, 1.564, -0.498, 0.0, 0
2.428, 0.981, 0.294, 0.24, 0.441, 0
0.4, 0.994, 2.373, -0.643, -0.369, 0
2.203, 1.252, 0.461, 0.438, -0.234, 0
0.494, 2.247, 0.988, 1.177, -0.411, 1
-0.044, 0.19, -0.186, -0.344, -0.488, 1
-0.225, 2.158, -0.463, -0.259, 0.0, 0
0.201, 0.734, 0.887, -0.34, 1.24, 1
2.18, 1.275, 0.459, 0.427, -0.234, 0
