@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.508, 2.003, 0.67, 0.273, 0.237, 0
0.397, 1.067, 1.781, 1.328, 1.095, 1
0.297, 0.556, 0.522, 1.111, -1.014, 1
1.644, 1.654, 0.502, 1.395, -0.389, 0
2.457, 0.732, 0.172, 0.092, -0.046, 0
0.158, 0.825, 1.925, -0.892, -0.4, 0
1.084, 0.767, -0.153, 0.078, 0.079, 0
0.352, 0.541, 2.17, 0.79, 0.371, 1
0.374, 0.712, 1.286, 0.826, 0.543, 1
0.627, 1.375, -0.372, -0.163, -0.075, 0
0.985, 2.644, 0.805, 0.394, -0.171, 1
0.324, 2.576, -0.491, 0.543, -0.183, 0
0.836, 2.098, 0.519, 0.29, -0.207, 0
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.993, 1.201, 1.998, 0.768, 0.428, 1
0.26, 2.668, 0.663, 0.708, 0.0, 0
-0.163, -0.321, -0.732, 1.244, -0.684, 0
0.723, 3.151, -0.514, 0.284, -0.198, 0
0.248, 0.601, 0.681, 0.993, 1.2, 1
0.238, 0.454, 1.589, 1.38, 0.692, 0
0.257, 0.317, 0.61, 2.224, -0.794, 0
2.409, 0.29, 0.153, 0.162, -0.061, 0
1.129, 1.229, -0.224, -0.089, -0.056, 0
0.37, 0.488, 1.665, 2.657, -0.785, 1
0.472, 0.956, 1.583, -0.356, -0.173, 0
1.004, 2.024, 0.606, 1.205, -0.397, 0
0.579, 2.812, 0.757, 0.495, 0.699, 1
-0.194, 2.018, 0.89, 0.504, 0.0, 0
0.365, 1.607, 1.354, -0.462, 0.0, 0
0.348, 0.475, 0.973, 2.294, -0.962, 0
2.667, 0.33, 0.189, 0.226, -0.08, 0
2.236, 1.288, 0.45, 0.442, -0.23, 0
0.421, 1.589, 0.578, -0.226, -0.113, 0
0.179, 1.111, 1.985, -0.639, -0.268, 0
2.493, 0.265, -0.095, 0.081, -0.047, 0
0.185, 1.416, 2.055, 0.872, 0.0, 0
0.149, 0.536, 0.941, 1.808, -0.623, 1
0.128, 0.338, 0.32, 0.777, 1.814, 0
0.1, 0.28, 0.501, -0.186, 0.529, 0
0.269, 0.579, 0.86, -0.589, 1.974, 0
0.34, 1.823, 0.536, 0.273, -0.137, 0
0.606, 2.201, 1.476, 1.27, -0.276, 1
0.216, 0.732, 0.77, 1.698, 0.843, 1
0.307, 0.499, 1.35, 1.557, 1.779, 1
2.829, 1.492, -0.281, 0.337, 0.359, 0
0.323, 1.76, 1.394, -0.406, -0.241, 0
0.332, 1.406, 1.79, -0.444, -0.255, 0
0.46, 1.935, 1.194, 0.607, -0.212, 0
0.251, 1.268, 0.739, 0.863, 0.0, 1
0.974, 1.071, -0.194, -0.079, -0.058, 0
0.524, 2.625, 0.931, 0.481, -0.194, 0
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.31, 1.211, 0.923, 2.254, -0.569, 1
2.063, 0.734, 0.317, 0.488, -0.447, 0
1.376, 1.472, -0.29, 0.24, -0.172, 0
2.744, 0.524, 1.465, -0.331, -0.129, 0
2.993, 0.385, 1.248, -0.301, -0.118, 0
0.27, 1.184, 2.32, -0.609, 0.0, 0
0.52, 1.97, 0.55, 0.248, -0.141, 0
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.231, 1.25, 1.936, -0.53, -0.497, 0
0.164, 0.706, 1.122, 1.936, -0.614, 0
0.302, 3.331, -0.664, 0.32, -0.172, 0
0.292, 0.317, 0.71, 1.238, 0.913, 1
0.922, 2.122, -0.391, 0.327, 0.186, 0
0.503, 0.813, 1.844, 0.772, 1.597, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
0.851, 2.024, 0.903, 0.524, 0.634, 1
0.5, 2.247, -0.468, -0.176, -0.099, 0
1.246, 2.402, -0.509, -0.18, 0.0, 0
0.315, 2.086, -0.505, 0.343, -0.136, 0
1.0, 1.795, 0.35, 0.242, -0.164, 0
0.161, 0.548, 0.966, 1.674, -0.52, 0
0.577, 1.909, -0.372, -0.189, -0.148, 0
0.724, 3.408, -0.449, -0.215, 0.169, 0
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.717, 0.72, 2.504, -0.794, 0.427, 0
0.174, 0.854, 0.867, 0.584, -0.46, 1
1.258, 0.737, -0.127, 0.091, 0.065, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
1.101, 3.092, -0.626, 0.28, 0.162, 0
0.172, 0.473, 0.679, 1.616, -0.756, 1
0.698, 2.407, 1.776, 0.749, -0.224, 1
2.03, 0.636, -0.098, 0.078, 0.056, 0
0.535, 1.65, 1.336, 1.805, -0.458, 1
0.651, 1.128, 1.883, -0.506, 0.417, 0
1.392, 1.958, 0.902, 0.615, 1.069, 1
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.126, 0.732, 2.17, 0.872, -0.346, 0
0.486, 3.553, -0.57, -0.26, -0.159, 0
1.253, 2.393, -0.461, 0.23, 0.16, 0
3.53, -0.29, 0.154, -0.071, -0.046, 0
1.264, 2.951, -0.463, -0.179, -0.133, 0
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.286, 0.602, 2.168, 1.21, 0.553, 0
0.403, -0.648, 2.077, -0.693, 0.832, 1
1.191, 2.041, -0.367, 0.237, 0.216, 0
0.122, 0.827, 0.475, 1.191, 0.0, 1
0.653, 2.511, -0.388, 0.247, -0.266, 0
0.965, 1.935, 0.837, 1.316, -0.404, 0
0.316, 0.67, 2.039, 0.978, 1.835, 1
0.231, 1.764, 1.438, 1.052, -0.489, 0
0.565, 1.167, 1.552, -0.516, 1.483, 1
0.195, 0.854, 1.671, 0.779, 0.477, 1
0.265, 1.313, 2.753, -0.78, 0.0, 0
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.144, 0.448, 0.543, 0.775, 0.0, 0
3.227, 0.521, -0.127, -0.08, -0.039, 0
0.418, 2.138, 1.839, 0.707, -0.337, 0
0.145, 0.332, 0.467, -0.794, 0.0, 0
0.77, 1.607, 0.427, 0.183, -0.079, 0
2.302, 0.619, -0.093, 0.086, 0.052, 0
0.312, 0.847, 0.564, 1.911, -0.682, 0
0.214, 0.929, 2.404, 1.093, 0.513, 0
0.17, 0.46, 0.684, -0.74, 0.0, 0
0.185, 0.484, 0.789, 1.838, 0.0, 0
0.513, 0.545, 1.953, 0.979, -0.547, 1
0.175, 0.964, 2.055, -0.756, -0.625, 0
0.321, 0.648, 0.388, 1.075, 0.0, 1
0.225, 2.497, -0.567, 0.278, 0.175, 0
3.597, 0.63, 0.352, 0.407, -0.137, 0
0.929, 0.343, 1.27, 1.584, 1.263, 1
0.381, 2.045, -0.306, -0.163, -0.091, 0
3.119, -0.267, -0.101, -0.069, -0.059, 0
0.816, 1.456, 0.507, -0.189, 0.0, 0
1.21, 1.967, 1.315, 0.986, -0.323, 1
0.651, 2.527, 0.904, 0.336, 0.0, 0
1.116, 2.206, 1.501, -0.407, -0.147, 1
0.638, 2.498, -0.387, 0.243, -0.301, 0
0.376, 1.33, 2.043, 0.818, 0.969, 1
2.935, 0.724, 1.313, -0.259, -0.104, 0
1.303, 2.465, 0.634, 0.761, -0.31, 1
0.279, 1.209, 2.547, -0.772, -0.377, 0
0.305, 1.632, -0.338, -0.131, -0.088, 0
-0.125, 1.458, 1.659, 0.643, 0.0, 0
0.25, 0.958, 0.713, 2.169, 0.0, 1
-0.178, 1.89, 1.988, -0.65, -0.243, 0
0.386, 1.497, 1.213, 0.493, 0.254, 0
0.164, 0.946, 2.589, -0.668, 0.0, 0
0.668, 2.159, -0.382, -0.154, 0.117, 0
1.176, 2.254, -0.343, 0.226, 0.156, 0
0.806, 1.226, 1.88, 1.044, 0.721, 1
0.44, 0.526, 1.648, 1.108, 1.932, 1
2.655, 0.577, 0.211, 0.835, -0.374, 0
0.464, 2.4, 2.177, -0.387, -0.207, 1
0.258, 0.894, 2.718, -0.68, -0.338, 0
0.2, 0.565, 1.0, 1.958, -0.605, 0
0.289, 1.159, 0.777, 0.379, 0.333, 0
2.167, 0.312, -0.077, 0.074, -0.104, 0
0.107, 0.392, 0.376, 0.874, 1.125, 0
0.197, 0.705, 1.65, 1.02, -0.52, 1
0.252, 0.687, 0.823, 1.845, 0.0, 1
0.455, 0.43, 1.707, 1.484, 1.698, 1
0.74, 2.32, -0.321, 0.208, 0.15, 0
0.362, 0.399, 1.622, 1.423, 0.671, 1
0.146, 0.402, 0.495, -0.677, 1.775, 0
0.14, 0.58, 1.436, 1.811, -0.513, 0
0.459, 0.709, 2.144, 1.706, -0.58, 1
3.168, 0.722, 0.277, -0.205, 0.589, 0
0.118, 0.263, 0.533, 1.373, 1.235, 0
3.004, -0.317, 0.165, 0.126, 0.093, 0
0.853, 0.786, -0.195, -0.065, 0.062, 0
-0.044, 0.533, 1.324, 1.615, 0.0, 0
1.09, 1.973, -0.415, 0.189, -0.112, 0
0.361, 0.686, 2.173, 0.775, 0.733, 1
1.93, 0.936, 0.46, 1.76, -0.348, 0
0.792, 2.117, -0.322, 0.234, 0.161, 0
0.15, 0.391, 0.778, 2.21, -0.693, 1
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.096, 0.344, 0.316, 0.476, -0.469, 0
0.155, 0.391, 0.628, 0.626, 1.369, 0
0.203, 0.532, 0.642, 0.922, 2.4, 0
0.651, 2.655, 0.991, 0.575, -0.228, 0
0.406, 1.016, 1.186, 2.047, 0.0, 1
0.135, 0.436, -0.691, 1.634, 1.761, 0
0.486, 2.458, -0.453, -0.202, 0.0, 0
1.171, 1.334, -0.216, -0.094, 0.087, 0
0.08, 0.263, 0.868, 0.476, -0.479, 1
0.324, 1.044, 1.513, 1.037, 0.666, 1
0.47, 0.566, 2.063, 1.201, 0.704, 1
1.091, 0.86, 1.686, 0.658, -0.263, 1
0.885, 0.328, 1.847, 0.751, 0.387, 1
1.393, 2.061, 1.372, 0.577, -0.16, 1
2.09, 0.618, -0.098, 0.068, -0.039, 0
0.601, 1.861, -0.414, -0.225, 0.0, 0
0.504, 2.877, -0.717, 0.385, -0.161, 0
0.935, 1.688, 0.593, 0.627, -0.207, 1
0.305, 0.94, 1.637, -0.982, 1.584, 1
0.311, 2.065, -0.493, 0.34, 0.0, 0
0.253, 0.872, 2.363, -0.585, -0.327, 1
0.883, 2.215, -0.452, 0.337, -0.215, 0
0.178, 1.152, 1.846, -0.477, -0.201, 0
0.183, 0.928, 2.273, 0.965, 0.0, 0
0.278, 1.8, 1.051, 0.468, -0.191, 0
0.353, 0.827, 1.318, 0.986, -0.473, 1
0.223, 0.75, 2.305, 1.019, 1.273, 1
0.335, 2.761, -0.515, 1.349, -0.331, 1
0.144, 0.875, 1.999, 1.127, -0.534, 0
0.802, 1.88, 2.01, -0.49, 0.0, 0
0.192, 0.519, 2.598, -0.678, 0.399, 0
1.207, 1.576, -0.268, 0.337, 1.366, 0
2.444, 0.273, 0.139, 0.156, -0.062, 0
3.209, 0.79, 0.242, 0.703, -0.28, 0
0.618, 0.567, 1.996, 1.247, 1.241, 1
0.339, 1.547, 1.298, -0.443, 0.0, 0
0.267, 1.344, 0.978, 0.492, -0.16, 0
0.229, 0.802, 1.485, -0.791, 1.559, 1
0.487, 1.592, 1.754, 0.688, -0.41, 0
0.124, 0.398, 0.432, 1.031, 0.0, 0
0.486, 1.176, 0.879, 1.356, -0.58, 1
3.184, 0.486, -0.108, -0.064, -0.038, 0
1.645, 0.571, 2.275, -0.58, -0.221, 0
1.534, 1.45, 0.538, 1.677, -0.396, 0
0.251, 1.02, 2.104, -0.668, -0.246, 0
0.188, 0.75, 0.797, 1.287, -0.606, 0
0.207, 0.799, 1.264, 2.152, -0.641, 0
0.16, 1.022, 1.933, -0.625, -0.261, 0
0.291, 1.161, 2.308, 0.877, -0.369, 0
0.369, 0.48, 1.833, 1.151, 0.58, 1
3.161, -0.243, 0.211, -0.086, 0.085, 0
0.743, 1.288, 1.955, -0.426, 0.343, 0
0.539, 2.612, 0.964, 0.511, -0.192, 0
0.368, 3.033, -0.68, 0.476, 0.682, 0
2.725, 0.297, 0.192, 0.222, -0.084, 0
0.808, 1.869, 2.019, -0.532, 0.0, 0
0.083, 0.35, 0.414, 0.72, 0.0, 0
1.363, 1.396, -0.304, -0.127, 0.073, 0
1.801, 0.853, 1.353, 0.85, 0.525, 0
0.912, 0.79, 0.893, 1.416, 0.563, 1
2.614, 0.392, 0.284, 0.206, -0.256, 0
0.211, 1.402, 2.503, -0.768, -0.337, 0
1.204, 1.729, -0.281, 0.175, -0.086, 0
1.117, 2.852, 0.805, -0.284, -0.154, 1
0.317, 0.745, 1.503, 1.61, 1.167, 0
0.985, 1.104, 1.78, 0.679, -0.277, 0
0.75, 1.367, 1.504, -0.44, -0.162, 1
0.25, 0.5, 2.194, 0.831, 0.616, 0
0.325, 1.077, 1.168, 0.769, -0.206, 0
0.135, 0.43, 0.436, -0.241, 0.0, 1
0.553, 2.923, -0.427, -0.215, 0.19, 0
2.692, 0.278, 0.123, 0.118, -0.056, 0
0.518, 2.759, 0.91, -0.312, -0.166, 0
1.594, 0.578, 0.174, 0.153, 0.075, 0
0.704, 0.966, -0.262, 0.146, -0.097, 0
2.467, 1.238, -0.275, 0.149, 0.28, 0
3.083, 0.501, -0.135, 0.102, 0.074, 0
3.629, 1.018, -0.144, -0.048, -0.042, 0
0.101, 0.476, 1.097, 2.347, 0.0, 0
0.412, 1.815, 1.17, 0.509, 0.0, 0
1.083, 0.58, 1.967, 1.264, 1.061, 1
0.189, 0.533, 0.612, 1.954, 0.987, 0
0.251, 0.964, 1.656, -0.753, 1.305, 1
0.127, 0.455, 1.162, 2.31, 0.0, 0
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.331, 2.723, -0.524, -0.269, -0.134, 0
1.538, 0.562, -0.089, 0.084, 0.071, 0
0.337, 1.325, 1.531, 0.701, -0.457, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.306, 1.004, 2.947, -0.928, 0.0, 0
3.505, 1.089, 0.334, 0.296, 0.126, 0
0.299, 1.503, 2.744, -0.632, 0.0, 0
0.444, 1.333, 2.26, 1.261, -0.565, 1
0.539, 0.711, 1.794, 1.127, 1.429, 1
0.133, 0.487, 0.98, -0.558, 0.643, 1
0.153, 0.55, 1.112, 1.995, -0.851, 1
0.545, 2.094, 1.311, 0.607, -0.2, 1
0.393, 1.749, 1.55, -0.431, -0.253, 0
0.142, 0.335, 0.546, 1.116, 1.674, 0
0.935, 2.334, -0.451, 0.253, -0.131, 0
0.194, 0.652, 1.007, 1.213, -0.438, 1
3.451, -0.296, 0.682, 0.204, -0.071, 0
0.228, 0.844, 1.007, 2.52, -0.974, 1
0.509, 2.083, -0.318, 0.189, 0.219, 0
0.076, 0.356, 0.355, 0.497, 1.253, 0
0.218, 0.331, 0.468, 1.11, 1.845, 1
1.914, 2.572, -0.413, 0.373, -0.166, 0
0.317, 1.318, 1.996, -0.616, 0.472, 0
1.601, 2.2, 1.09, 0.576, -0.168, 0
0.388, 0.955, 2.328, -0.656, -0.296, 0
2.747, 0.745, -0.119, -0.066, 0.05, 0
0.233, 0.473, 1.178, 1.742, 0.843, 0
1.318, 2.763, -0.478, -0.173, -0.125, 0
0.738, 1.888, 0.451, 0.261, -0.261, 0
2.474, 0.334, 0.207, 0.208, -0.063, 0
0.824, 1.346, 0.779, 0.365, 0.839, 1
0.137, 0.894, 2.211, -0.765, 0.0, 0
0.253, 1.317, 1.506, -0.454, -0.214, 0
0.983, 1.849, -0.384, -0.181, -0.116, 1
2.217, -0.195, 0.139, 0.103, 0.09, 0
2.877, 0.52, -0.129, 0.13, -0.057, 0
0.592, 2.258, -0.442, 0.295, -0.231, 0
0.66, 1.695, 0.99, 0.264, 0.15, 0
1.014, 0.491, 1.761, 0.847, -0.239, 1
0.371, 0.961, 2.531, -0.704, -0.379, 0
0.302, 2.12, -0.337, -0.184, -0.11, 0
0.212, 0.656, 0.907, 1.481, 0.0, 0
0.569, 0.909, 2.019, -0.531, -0.226, 1
0.948, 2.4, -0.397, 0.42, 1.126, 0
0.202, 1.502, 2.04, 0.897, 0.0, 0
0.553, 0.38, 1.665, 0.714, 0.69, 1
0.314, 1.186, 1.595, 1.327, -0.623, 1
0.225, 0.852, 0.534, 1.811, -1.058, 1
1.757, 0.972, 0.866, 1.579, -0.449, 0
0.452, 2.425, 1.323, 0.685, 0.0, 0
0.597, 1.132, 1.895, -0.601, -0.231, 1
0.114, 0.591, 0.939, 0.909, 0.0, 1
1.132, 1.404, -0.221, -0.1, 0.087, 0
3.246, 0.823, -0.159, 0.086, -0.076, 0
0.551, 1.145, 2.271, 0.668, -0.272, 0
1.626, 2.0, -0.385, 0.288, 0.81, 0
0.145, 0.51, 1.109, 1.566, 0.0, 1
0.295, 1.164, 2.828, -0.662, 0.0, 0
1.517, 1.41, -0.229, 0.134, -0.08, 0
3.0, 0.438, 0.136, 0.112, 0.112, 0
2.035, 1.726, 0.717, -0.165, 0.153, 0
0.376, 1.259, 2.226, -0.598, 0.0, 0
1.687, 1.914, -0.315, -0.148, -0.101, 0
1.528, 0.54, 0.179, 0.149, 0.07, 0
0.614, 1.697, -0.442, -0.163, -0.105, 0
0.22, 1.291, 2.661, -0.639, -0.415, 0
2.02, 0.615, -0.1, 0.079, 0.054, 0
0.09, 0.681, 0.261, 0.769, 0.0, 1
0.293, 2.304, 1.019, 0.505, -0.259, 0
1.54, 2.122, -0.36, -0.388, 0.815, 0
0.058, 0.207, -0.126, -0.348, 1.112, 0
0.189, 1.102, 2.21, -0.87, 0.507, 0
2.555, -0.242, 0.208, 0.188, -0.095, 0
-0.165, -0.917, 2.187, -0.856, -0.516, 0
2.556, 0.718, 0.37, -0.085, -0.063, 0
2.397, 0.416, 0.25, -0.078, 0.075, 0
1.068, 1.601, -0.283, -0.132, -0.066, 0
1.565, 0.495, 0.123, 0.11, -0.18, 0
0.596, 1.555, 1.434, 0.699, 1.074, 1
0.246, 0.683, 2.489, -0.781, 0.376, 0
1.7, 2.193, 0.514, 0.222, -0.132, 0
1.889, 1.009, 0.479, 0.366, -0.179, 0
1.341, 1.174, -0.283, -0.098, 0.077, 0
0.272, 0.821, 1.667, 0.89, -0.377, 1
1.925, 0.892, 0.355, 0.315, 1.147, 0
0.071, 0.312, 0.521, 0.439, 0.422, 0
0.146, 0.786, 0.39, 0.702, 0.91, 0
0.182, 1.094, 0.858, 1.275, -0.485, 0
1.139, 2.421, 1.189, 0.572, -0.191, 1
0.279, 0.67, 1.702, 1.477, -0.447, 0
0.517, 1.205, 2.199, -0.573, -0.233, 0
0.543, 0.486, 0.788, 1.553, -0.668, 1
0.364, 0.859, 2.071, -0.622, -0.32, 0
0.58, 1.224, 1.911, 1.786, -0.516, 1
0.563, 2.583, -0.387, -0.17, -0.124, 0
0.598, 1.583, -0.355, -0.152, -0.075, 0
-0.181, 0.649, 1.491, -0.833, -0.411, 0
0.483, 2.622, 0.749, 0.834, 0.691, 1
2.234, 0.546, 0.171, 0.094, 0.069, 0
0.116, 0.485, 0.917, 1.673, 0.0, 0
0.296, 0.73, 2.632, -0.761, 0.493, 1
0.376, 1.218, 1.497, 0.859, -0.372, 1
0.72, 0.502, 0.87, 2.021, -0.563, 0
0.328, 0.656, 0.838, 2.117, 1.779, 1
-0.147, 1.393, 1.573, -0.543, 0.0, 0
0.189, 0.363, 0.528, -0.789, 1.537, 0
0.582, 3.252, -0.511, 0.702, -0.25, 0
0.422, 3.294, -0.51, -0.203, -0.133, 0
2.628, 0.845, 0.402, 0.299, 0.703, 0
1.179, 1.328, -0.231, -0.093, -0.064, 0
0.232, 2.627, 0.687, 1.597, -0.482, 0
0.136, 0.214, 0.237, 0.45, 0.847, 1
3.568, -0.29, 0.157, -0.071, -0.044, 0
0.892, 1.534, -0.287, -0.118, -0.069, 0
0.211, 1.473, 1.838, 0.714, 0.0, 0
0.881, 1.29, 1.726, 1.098, 0.834, 1
1.052, 2.559, -0.349, -0.147, 0.173, 0
0.985, 1.684, -0.277, -0.146, 0.113, 0
0.245, 0.727, 1.122, 1.739, -0.781, 1
0.564, 2.68, 0.947, 0.763, 0.722, 1
0.199, 1.02, 0.958, 1.156, 0.0, 0
0.2, 0.684, 0.57, 2.185, -1.039, 1
3.66, 0.423, 0.357, 0.362, -0.11, 0
0.634, 2.292, 0.884, -0.353, 0.193, 0
3.561, -0.277, 0.179, -0.077, 0.066, 0
2.4, 0.627, 0.19, 0.172, -0.1, 0
0.152, 0.428, 0.846, 2.32, -0.756, 0
0.52, 3.048, 0.992, 0.453, 0.0, 0
0.464, 3.041, -0.547, -0.242, -0.15, 0
0.248, 0.947, 2.06, -0.911, 1.519, 1
2.196, 0.269, 0.513, 1.841, -0.528, 0
0.66, 1.695, 0.99, -0.264, 0.15, 0
0.165, 0.496, 0.467, 0.781, 0.0, 0
0.886, 1.913, -0.327, 0.195, -0.126, 0
0.403, 2.671, -0.537, 0.357, -0.154, 0
0.677, 1.848, -0.429, 0.329, -0.357, 0
1.165, 0.903, 1.661, 0.648, -0.264, 1
0.419, 1.303, 0.851, 0.463, -0.148, 0
0.111, 0.332, 0.453, -0.514, -0.893, 0
0.432, 1.071, 2.327, -0.592, -0.313, 0
3.399, 0.577, -0.143, -0.079, -0.047, 0
1.639, 1.796, -0.345, 0.406, 1.027, 0
