@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.081, 0.552, 0.265, 0.6, 0.0, 1
0.179, 1.489, 1.166, 0.601, 0.0, 0
0.646, 0.378, 1.547, 0.796, 0.72, 1
0.288, 1.931, 1.916, -0.618, 0.0, 0
0.847, 1.717, 0.516, 0.312, -0.322, 0
1.052, 2.272, -0.433, -0.186, 0.744, 0
0.143, 0.184, 0.869, -0.496, -0.817, 1
0.399, 3.177, -0.509, -0.212, -0.141, 0
0.103, 0.459, 0.986, 0.0, 0.0, 0
0.432, 0.961, 1.246, 0.865, 2.116, 1
2.321, 0.872, 0.503, 1.212, -0.375, 0
0.199, 0.584, 1.436, 0.621, 1.315, 1
0.851, 2.025, 0.903, 0.524, 0.634, 1
1.21, 1.811, 0.896, 0.463, 0.301, 0
1.509, 1.501, 0.56, 1.513, -0.407, 0
1.144, 2.693, -0.415, -0.174, -0.104, 0
0.613, 1.064, 1.877, -0.556, -0.302, 1
0.103, 0.597, 0.979, 2.278, -0.879, 1
0.593, 2.197, 1.393, -0.351, -0.151, 0
2.063, 0.363, -0.091, 0.09, -0.052, 0
0.273, 2.686, -0.421, 0.465, 1.47, 0
0.12, 0.719, -1.064, 2.032, -1.019, 0
0.285, 0.786, 0.953, -0.399, 0.0, 1
2.089, 0.672, -0.1, 0.078, 0.065, 0
0.128, 0.598, 1.368, 0.634, 0.0, 0
2.163, 0.875, 0.376, -0.095, -0.06, 0
0.257, 1.734, 0.932, 0.734, -0.291, 0
1.007, 2.844, -0.424, 0.422, 0.617, 0
0.088, 0.611, 0.697, 2.181, 0.0, 0
0.456, 1.513, 2.206, -0.545, 0.0, 0
0.103, 0.411, 0.718, -0.632, 1.311, 1
2.898, -0.254, 0.12, 0.135, -0.06, 0
0.412, 3.66, -0.606, -0.343, -0.159, 0
0.278, 0.809, -0.855, 1.768, -0.699, 1
2.203, 1.252, 0.462, 0.437, -0.235, 0
0.528, 3.087, -0.664, -0.29, -0.186, 0
0.098, 0.335, 0.508, 1.478, 0.0, 0
3.133, 0.656, 0.181, 0.117, -0.067, 0
1.515, 1.091, -0.152, -0.072, 0.068, 0
0.657, 0.49, 0.812, 2.008, -0.561, 0
1.482, 1.573, 0.795, 0.349, 0.318, 0
1.312, 1.38, 0.337, -0.154, -0.075, 0
0.518, 0.45, 1.335, 1.317, 2.015, 1
0.312, 1.078, 1.058, 1.277, 0.0, 1
0.441, 2.011, 0.847, 0.308, 0.0, 0
0.475, 2.938, -0.677, -0.248, -0.149, 0
0.334, 1.312, 0.99, 0.464, -0.201, 0
2.654, 1.16, 0.396, 0.394, 0.218, 0
0.666, 1.858, 1.334, -0.432, -0.502, 0
0.269, 1.522, 1.144, -0.469, 0.338, 0
0.796, 0.545, 1.334, 2.268, -0.653, 0
0.221, 1.392, 1.834, -0.615, -0.266, 0
2.981, 0.531, -0.134, -0.093, -0.058, 0
0.231, 0.885, 1.375, -0.405, -0.198, 1
0.762, 1.413, 0.5, 0.195, -0.081, 0
0.495, 2.202, -0.38, -0.156, -0.088, 0
0.898, 1.405, -0.344, -0.113, 0.0, 0
0.425, 3.034, -0.423, -0.182, 0.178, 0
2.314, 0.674, -0.091, -0.059, 0.048, 0
0.369, 3.048, 0.828, 0.7, 0.0, 0
0.718, 2.29, -0.316, -0.155, 0.12, 0
0.215, 0.588, 0.602, 0.68, 0.0, 0
0.626, 3.136, 0.601, 0.879, -0.316, 0
0.36, 0.689, 2.035, 1.434, 1.627, 1
1.157, 2.585, -0.426, 0.701, 0.552, 0
0.414, 1.584, 1.4, 0.571, -0.458, 0
0.499, 0.901, -0.659, -0.638, 0.313, 1
0.4, 1.26, 1.809, 0.906, 0.799, 1
0.359, 0.566, 1.358, 0.719, 0.838, 0
3.043, -0.317, 0.15, -0.072, -0.053, 0
0.126, 0.68, 0.408, 0.754, 1.24, 1
1.533, 1.529, -0.416, 0.391, -0.578, 1
2.242, 1.108, -0.148, 0.11, -0.056, 0
0.611, 1.37, 2.296, -0.706, -0.255, 1
0.161, 0.884, 0.821, 1.944, -0.676, 0
0.658, 1.518, 1.368, 1.077, 1.151, 1
3.598, -0.319, -0.143, 0.078, -0.054, 0
0.89, 1.42, -0.319, -0.097, 0.09, 0
0.715, 2.722, -0.493, -0.281, 1.049, 0
1.009, 2.476, -0.405, 0.426, 1.02, 0
0.186, 1.112, 0.9, 1.309, -0.495, 0
0.119, 0.639, 0.531, 0.549, 2.261, 0
0.226, 0.837, 2.81, -0.819, -0.392, 1
0.445, 0.875, 1.472, 1.0, 1.207, 1
2.938, 0.357, 1.369, -0.287, -0.131, 0
0.838, 0.258, 1.82, 0.769, 0.428, 1
0.133, 0.503, 1.141, 0.981, 0.826, 0
0.344, 1.121, 2.403, 1.178, -0.41, 0
0.936, 2.178, 1.747, -0.368, -0.145, 0
2.866, 0.545, 0.379, 0.959, -0.256, 0
0.691, 0.817, 2.021, -0.679, -0.683, 1
3.059, -0.314, -0.104, 0.078, -0.051, 0
0.627, 3.389, -0.475, -0.251, 0.372, 0
2.585, 0.471, -0.133, -0.075, 0.119, 0
0.138, 0.34, 0.451, 1.308, 0.0, 0
1.058, 1.379, 1.66, 1.283, -0.444, 1
0.865, 1.165, 1.29, -0.395, -0.22, 0
0.167, 0.752, 1.922, 0.984, 0.0, 0
0.562, 1.018, 1.647, -0.43, 0.918, 1
0.468, 2.591, -0.455, -0.238, -0.121, 0
1.057, 0.866, -0.132, 0.073, 0.076, 0
0.683, 1.423, -0.355, -0.169, -0.257, 0
0.462, 2.713, 0.884, 0.481, 0.242, 0
0.25, 0.344, 0.711, 2.158, 0.0, 0
2.935, -0.233, -0.109, 0.077, 0.063, 0
0.255, 1.0, 2.106, -0.959, -0.365, 0
0.259, 0.583, 0.601, -0.363, 1.546, 0
0.415, 2.713, -0.637, 0.789, 0.885, 0
0.603, 2.469, 0.961, 1.279, -0.361, 1
1.932, 0.888, -0.324, 0.439, -0.329, 0
0.666, 3.208, -0.503, -0.23, 0.349, 0
0.335, 0.705, 0.587, 1.756, -1.04, 1
0.516, 1.19, 0.935, 0.766, -0.709, 1
0.749, 1.506, -0.321, -0.115, 0.079, 0
3.576, -0.319, -0.124, 0.095, -0.065, 0
0.815, 0.845, 0.194, 0.082, 0.084, 0
1.251, 0.944, -0.18, 0.093, 0.0, 0
1.081, 1.791, -0.267, -0.111, 0.103, 0
0.159, 1.123, 1.377, -0.459, -0.178, 0
0.345, 1.261, 1.718, 1.312, -0.712, 1
1.622, 1.335, -0.202, 0.13, 0.151, 0
0.907, 1.676, 0.617, 0.197, -0.13, 0
1.558, 0.539, -0.087, 0.08, 0.062, 0
2.315, 0.831, -0.138, 0.081, 0.098, 0
1.696, 1.867, -0.27, 0.139, 0.158, 0
0.662, 2.223, 1.825, -0.417, -0.239, 0
0.381, 0.994, 1.96, 1.183, 0.648, 0
2.606, -0.26, -0.133, -0.078, 0.108, 0
0.434, 0.381, 0.882, 0.984, 1.251, 0
0.553, 2.15, 0.948, 0.39, 0.192, 0
0.098, 0.526, 1.126, 0.0, 0.0, 0
2.174, 1.091, -0.128, 0.105, 0.076, 0
2.545, 0.316, -0.103, 0.087, 0.062, 0
1.838, 0.583, -0.084, 0.091, 0.062, 0
1.158, 0.988, -0.194, 0.094, 0.061, 0
0.811, 2.098, 0.834, 1.39, -0.433, 0
0.928, 2.511, -0.43, 0.97, -0.284, 1
1.405, 2.724, -0.447, 0.423, 0.299, 0
0.89, 2.261, -0.527, -0.224, 0.154, 0
2.328, 0.651, -0.112, 0.131, -0.051, 0
1.839, 0.735, 0.208, 0.143, -0.075, 0
3.266, -0.23, 0.174, 0.113, -0.117, 0
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.383, 1.876, 0.687, 0.306, 0.0, 0
0.514, 2.276, -0.549, -0.189, 0.132, 0
2.533, 0.267, 0.133, 0.16, -0.064, 0
0.344, 1.503, 0.948, -0.319, 0.459, 0
0.29, 0.831, 1.73, 0.87, 0.0, 0
0.54, 3.144, -0.665, -0.261, 0.0, 0
0.119, 0.483, 0.629, 2.132, -0.659, 0
0.332, 1.139, 1.262, 0.825, 0.0, 0
0.453, 1.44, 2.064, -0.478, 0.375, 0
0.49, 0.722, -1.086, -0.999, -0.785, 1
0.337, 1.919, 0.578, 0.274, 0.113, 0
0.448, 0.675, 1.287, 1.033, 2.068, 1
0.726, 1.023, 0.354, -0.1, 0.069, 0
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.156, 1.334, 1.158, 0.556, -0.214, 0
0.516, 1.952, 1.204, -0.345, -0.176, 0
0.207, 0.87, 0.664, 2.123, -0.786, 1
2.493, 0.61, 0.189, 0.163, 0.102, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
2.453, 0.888, 0.384, 0.375, 0.429, 0
0.257, 0.57, 1.962, 1.559, 0.547, 0
0.525, 1.543, 1.83, 1.724, -0.479, 1
0.562, 3.04, -0.641, -0.265, -0.188, 0
0.832, 2.759, -0.452, -0.184, -0.13, 0
0.16, 0.566, -1.3, -0.748, -0.354, 1
0.228, 1.38, 1.297, 0.535, -0.219, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
1.757, 0.972, 0.866, 1.579, -0.45, 0
-0.191, -0.863, -0.927, -0.577, -0.297, 0
1.362, 1.3, 0.486, 0.385, -0.276, 0
0.328, 1.144, 0.872, 1.914, -0.704, 1
0.387, 1.253, 2.328, -0.772, 0.0, 0
0.687, 2.34, 0.641, 0.404, -0.406, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.349, 0.653, 2.448, -0.73, 0.393, 0
0.174, 0.619, 1.468, 1.262, 0.0, 0
1.724, 2.823, -0.384, -0.127, -0.075, 0
0.776, 1.633, 1.504, 0.733, 0.619, 1
0.102, 0.551, 0.521, -0.624, 2.719, 0
0.135, 0.267, 0.421, 1.007, 1.695, 0
0.497, 0.378, 1.876, 2.463, -0.698, 1
-0.146, 2.06, 1.0, 0.441, 0.0, 0
0.309, 2.579, -0.51, -0.213, -0.305, 0
0.315, 1.189, 2.53, -0.638, -0.517, 1
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.301, 2.09, 0.976, 0.867, -0.439, 0
0.363, 0.4, 0.848, 1.914, -0.623, 0
0.478, 2.033, 2.162, -0.682, 0.0, 0
0.494, 1.763, 1.245, 0.454, 0.188, 0
1.379, 1.73, 0.37, 0.171, -0.074, 0
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.055, 0.259, 0.32, -0.469, 0.0, 0
0.562, 0.458, 1.509, 0.664, 0.622, 1
0.303, 1.407, 1.523, -0.434, -0.216, 0
0.554, 0.741, 2.498, -0.842, -0.405, 1
0.106, 0.608, 0.827, 2.548, -1.1, 0
3.658, -0.285, 0.157, -0.082, -0.092, 0
0.102, 0.514, 0.336, 0.813, 0.0, 1
0.295, 1.018, 1.938, 1.108, 1.46, 1
1.246, 1.129, 1.964, 0.569, 0.291, 0
2.13, 1.266, 0.434, 0.484, 0.764, 0
0.289, 1.721, 1.009, 2.044, -0.563, 0
0.914, 1.734, 0.614, -0.217, -0.11, 1
0.368, 0.889, 2.206, 1.105, 0.432, 0
2.025, 1.044, 0.368, -0.076, -0.047, 0
0.967, 2.689, -0.413, -0.337, 0.813, 0
1.46, 0.796, 0.449, -0.114, -0.066, 0
1.29, 1.92, -0.346, 0.27, -0.174, 0
0.335, 1.056, 1.936, 0.866, -0.264, 0
-0.268, 0.813, -1.164, 1.662, 0.0, 1
3.516, -0.361, 0.173, 0.084, 0.069, 0
0.727, 2.657, 1.16, 0.417, -0.19, 0
0.667, 3.055, -0.507, -0.226, -0.128, 0
-0.199, 1.723, -1.007, -0.641, -0.315, 0
0.19, 0.449, 0.561, 1.624, -0.781, 1
0.674, 2.122, 0.877, -0.249, -0.126, 0
2.807, 0.776, 0.292, 0.191, 0.561, 0
0.212, 0.585, 0.688, 1.343, 1.256, 1
0.507, 1.163, 0.873, 0.814, -0.73, 1
1.29, 2.79, -0.443, -0.266, -0.17, 0
3.01, 0.67, 0.18, 0.122, 0.067, 0
0.886, 2.959, -0.421, -0.184, -0.124, 0
0.275, 1.133, 1.375, -0.478, 0.0, 0
2.631, 1.024, 0.564, 0.812, 0.315, 0
0.345, 0.688, 0.766, 2.2, 1.909, 1
1.793, 1.773, 0.742, 1.043, -0.324, 0
1.432, 2.759, -0.477, -0.179, -0.121, 0
0.279, 2.745, -0.406, 0.231, 0.161, 0
0.254, 0.422, 1.865, 1.307, 1.838, 1
-0.554, 1.179, -0.698, -0.294, -0.148, 0
0.265, 1.442, 0.681, 0.306, 0.115, 0
-0.106, 0.548, 1.397, 0.0, 0.0, 0
3.438, 0.434, 0.275, 0.618, -0.157, 0
0.936, 2.239, 0.778, 1.064, 0.411, 0
0.409, 2.816, -0.408, -0.24, -0.165, 0
0.157, 0.642, 0.459, 0.761, 0.0, 1
2.657, 0.441, -0.115, -0.08, 0.066, 0
1.841, 0.911, 0.342, 0.199, -0.323, 0
0.717, 1.183, 1.79, -0.473, -0.394, 1
2.064, 1.895, 0.839, -0.229, 0.164, 0
0.304, 1.152, 2.568, -0.646, -0.638, 1
0.872, 2.166, 0.597, -0.248, 1.372, 0
1.12, 1.599, 0.512, 0.329, -0.275, 0
0.594, 0.557, 2.291, 1.121, 0.557, 1
0.098, 0.381, 0.279, -0.469, 0.0, 0
3.58, 0.496, 0.327, 0.344, -0.119, 0
2.424, -0.251, 0.513, 1.239, -0.32, 0
0.278, 0.632, 1.103, 1.443, -0.624, 0
2.746, 0.554, 1.133, -0.278, -0.145, 0
0.421, 1.073, 1.838, 1.101, 0.0, 1
0.083, 0.282, 0.248, 0.402, 0.0, 0
0.34, 0.664, 2.174, 1.207, 1.763, 1
1.294, 1.194, -0.215, 0.114, 0.095, 0
2.141, 0.78, -0.144, 0.084, 0.088, 0
1.181, 1.305, 0.699, 1.809, -0.499, 0
0.34, 1.238, 1.114, 0.45, -0.544, 0
0.229, 0.649, 0.876, 2.198, -1.007, 1
0.274, 0.88, 1.883, 1.361, -0.453, 0
0.913, 2.728, -0.394, 0.492, 0.686, 0
0.341, 3.256, -0.561, 0.3, 0.194, 0
0.371, 1.254, 1.56, 0.698, -0.355, 1
0.328, 1.369, 2.046, 1.131, 1.141, 1
-0.801, 0.884, -0.289, 0.341, -0.452, 0
-0.117, -0.583, 1.747, -1.156, 0.0, 0
1.3, 1.38, 1.811, -0.522, -0.189, 1
1.645, 0.57, 2.274, -0.58, -0.221, 0
0.21, 0.454, 0.517, -0.731, 0.0, 1
0.201, 0.714, 1.576, 1.345, 1.486, 1
0.145, 1.035, 0.63, 1.289, 0.0, 1
0.114, 0.615, -0.664, 2.074, -0.841, 1
0.854, 2.146, -0.363, 0.312, -0.199, 0
0.423, 1.251, 1.84, -0.554, -0.524, 1
0.123, 0.586, 0.849, 2.496, -0.797, 0
2.51, 0.295, 0.176, 0.215, -0.068, 0
0.429, 1.794, -0.342, -0.179, -0.119, 0
1.702, 1.179, 1.153, 0.712, -0.547, 1
1.013, 1.817, 1.977, -0.461, -0.174, 1
0.483, 2.187, 1.504, 0.606, -0.255, 0
2.793, 0.285, 1.283, -0.314, 0.297, 0
0.172, 0.638, 1.644, 0.85, -0.454, 1
0.153, 0.563, 0.462, 0.703, 0.0, 1
0.146, 0.557, 0.918, 1.846, -0.459, 1
0.561, 3.107, -0.531, 0.303, 0.445, 0
0.479, 3.332, -0.631, -0.292, -0.152, 0
0.12, 0.773, 0.493, 1.222, -0.679, 1
3.183, 0.633, 0.315, 0.488, -0.181, 0
0.233, 0.824, 2.218, -0.694, 0.388, 0
0.181, 0.721, 0.527, 0.791, 0.0, 1
1.529, 1.078, -0.154, -0.072, 0.066, 0
0.828, 2.41, 1.261, 0.484, -0.155, 1
0.716, 1.75, 0.852, 0.226, 0.132, 0
0.11, 0.787, 1.749, -0.741, 0.434, 0
1.313, 1.111, -0.243, 0.106, -0.065, 0
0.411, 0.834, 0.82, 1.409, 0.0, 1
0.429, 0.815, 1.23, 1.691, -0.496, 0
1.141, 2.816, -0.424, 0.33, 0.0, 0
1.138, 2.163, -0.383, 0.261, -0.189, 0
0.807, 1.647, 1.476, 1.16, -0.411, 1
0.243, 1.234, 1.436, -0.554, -0.275, 0
0.319, 1.171, 0.956, 1.831, -0.771, 1
0.556, 0.612, 2.482, 0.969, 0.477, 1
0.802, 3.022, -0.647, 0.588, 0.287, 0
2.216, 0.504, 0.159, 0.099, -0.089, 0
0.159, 0.701, 1.044, 2.069, -0.623, 0
0.111, 0.59, 0.694, 2.544, 0.0, 0
0.911, 1.413, 1.862, 1.071, -0.4, 1
0.864, 2.73, -0.456, -0.199, -0.122, 0
0.195, 1.464, 1.667, 0.714, -0.627, 0
0.292, 1.056, 2.459, -0.652, -0.338, 0
0.307, 2.799, 0.713, 0.388, -0.305, 0
0.235, 0.368, 0.404, 1.219, 2.13, 0
-0.202, 2.328, 0.991, 0.592, 0.0, 0
0.446, 0.769, 1.029, 1.576, -0.504, 1
0.624, 1.052, 1.45, 1.287, 1.331, 1
0.361, 2.402, 1.027, -0.654, 1.309, 0
1.237, 1.274, -0.234, -0.1, -0.061, 0
1.203, 1.319, 0.321, 0.196, 0.163, 0
1.518, 1.187, 0.444, 0.248, -0.18, 0
0.069, -0.166, 0.428, -0.408, 0.0, 1
1.814, 1.24, -0.234, 0.129, 0.093, 0
1.177, 2.212, 1.194, 0.66, -0.401, 0
0.151, 0.509, 0.505, -0.312, 0.944, 1
0.238, 1.615, 1.22, -0.487, 0.0, 0
0.17, 0.581, 1.363, 1.124, 0.0, 0
0.979, 1.247, 0.73, 1.861, -0.517, 0
0.266, 0.593, 0.835, -0.569, 1.956, 0
1.126, 0.909, 2.506, -0.595, -0.353, 1
1.021, 0.494, 1.73, 0.887, -0.244, 1
0.591, 1.121, 1.492, -0.657, 1.705, 1
1.117, 2.55, -0.458, -0.222, -0.135, 0
0.511, 1.961, 1.2, -0.342, 0.0, 0
0.175, 0.414, 0.364, 1.345, -0.857, 1
1.988, 1.974, 0.622, -0.18, -0.101, 0
1.322, 1.284, 2.042, -0.441, -0.179, 1
0.284, 1.424, 2.617, -0.685, -0.308, 0
3.097, 0.575, 0.228, 0.275, -0.077, 0
0.596, 0.496, 1.501, 0.652, 0.705, 1
1.083, 0.761, -0.153, 0.076, 0.055, 0
0.21, 1.452, 0.79, 0.63, 0.0, 0
0.316, 0.783, 0.865, 1.369, 1.196, 1
3.348, -0.276, -0.111, -0.07, -0.053, 0
0.738, 0.57, 2.037, -0.591, 0.39, 1
0.287, 1.607, 1.656, 1.297, -0.484, 1
1.162, 0.738, 0.243, 0.208, -0.088, 0
1.041, 1.631, 0.505, 0.34, -0.262, 0
2.99, 0.309, -0.154, -0.171, -0.13, 0
0.21, 0.606, 0.22, 1.168, 1.434, 1
1.57, 1.472, -0.265, -0.09, 0.08, 0
2.648, 0.638, -0.146, 0.08, -0.035, 0
0.825, 1.944, -0.342, 0.167, 0.0, 0
0.339, 1.855, 0.577, 0.288, 0.139, 0
0.377, 1.73, 0.729, 0.345, 0.189, 0
0.085, 0.387, 0.661, 0.6, -0.456, 0
0.182, 0.418, 1.202, 1.724, -0.667, 0
0.354, 1.407, 1.046, 1.962, 0.0, 1
0.238, 0.967, -0.338, -0.368, 0.421, 0
0.554, 1.308, 2.1, 0.99, 1.002, 1
0.386, 0.998, 2.518, -0.665, -0.302, 0
0.49, 3.202, -0.624, -0.301, 0.0, 0
1.857, 1.13, -0.19, -0.068, 0.064, 0
3.772, -0.274, 0.155, -0.08, -0.077, 0
0.438, 3.303, -0.411, -0.186, -0.166, 0
0.085, 0.346, 0.602, 0.454, 0.0, 0
0.593, 2.737, 0.856, -0.336, 1.173, 0
0.237, 0.789, 1.023, 2.106, -0.857, 1
2.275, 0.69, 0.114, 0.103, 0.072, 0
0.533, 3.131, -0.44, -0.27, -0.308, 0
0.642, 2.75, 0.852, 0.322, 0.188, 0
0.324, 1.719, 0.651, 0.254, -0.137, 0
1.482, 1.502, 0.527, 0.413, -0.19, 0
0.42, 2.529, -0.399, 0.237, -0.162, 0
1.063, 1.705, -0.291, -0.277, 1.781, 0
-0.829, -1.062, -0.541, 0.403, 0.837, 0
0.279, 1.511, 1.188, -0.466, 0.327, 0
0.873, 1.694, 1.54, -0.52, -0.207, 1
0.311, 1.393, 2.473, -0.666, 0.0, 0
0.736, 2.7, -0.486, 0.255, -0.22, 0
0.842, 1.87, -0.342, 0.327, -0.338, 0
0.107, 0.622, 1.23, 0.944, 0.0, 1
0.421, 3.022, -0.477, -0.188, -0.211, 0
0.314, 0.497, 1.792, 0.866, 1.159, 0
0.762, 3.061, -0.456, -0.209, 0.159, 0
2.056, 1.155, 0.301, 0.227, -0.065, 0
-0.085, 0.562, 0.929, 0.957, -0.724, 1
0.641, 1.983, 0.845, -0.238, -0.123, 0
0.292, 1.029, 2.387, -0.663, -0.352, 0
1.645, 0.996, 0.502, -0.137, -0.052, 0
0.173, 0.63, 1.636, 0.917, -0.425, 1
0.095, 0.413, 0.818, 1.258, 0.0, 0
0.47, 0.637, 1.772, 1.189, 1.476, 1
0.148, 0.495, 1.125, 0.907, 0.82, 0
0.357, 1.663, 0.541, -0.196, -0.119, 0
0.46, 3.218, 1.191, 0.71, -0.206, 1
0.35, 1.186, 2.138, -0.584, -0.272, 0
2.198, 0.512, 0.109, 0.095, -0.048, 0
1.021, 2.361, -0.378, 0.228, -0.162, 0
3.603, 0.538, 0.434, -0.097, -0.057, 0
0.45, 3.288, -0.631, 0.424, 0.0, 0
0.348, 0.602, 2.488, -0.748, 0.714, 1
0.437, 0.561, 1.314, 1.811, -0.512, 0
0.713, 2.688, 1.468, -0.438, -0.199, 0
0.975, 1.07, 2.241, -0.61, -0.294, 1
0.155, 0.799, 1.515, 1.596, 0.0, 0
0.215, 0.549, 1.037, 1.732, 0.0, 0
0.257, 1.155, 2.326, -0.601, 0.0, 0
0.976, 2.689, 0.747, 0.853, -0.263, 0
2.059, 1.637, 0.746, -0.169, 0.157, 0
1.014, 0.492, 1.761, 0.847, -0.24, 1
0.1, 0.508, 0.479, 1.837, 0.0, 1
0.269, 1.497, 2.217, -0.727, 0.566, 0
0.284, 1.945, 1.864, 0.609, 0.0, 0
0.399, 0.824, 2.574, -0.686, 0.621, 0
0.626, 2.343, -0.449, -0.212, -0.12, 0
0.36, 2.56, -0.671, -0.568, 1.369, 0
0.538, 0.834, 2.371, -0.72, 0.73, 1
2.059, 1.344, -0.213, -0.103, -0.061, 0
0.734, 2.346, 1.115, -0.346, -0.17, 0
0.155, 1.232, 0.554, 1.047, 1.079, 1
-0.426, -0.741, 1.046, -0.53, -0.32, 1
0.643, 2.529, 0.955, 0.423, 0.218, 0
0.238, 0.899, 1.439, 2.113, 0.0, 0
1.126, 2.533, -0.339, 0.183, -0.11, 0
0.902, 2.825, -0.413, -0.171, -0.128, 0
0.286, 1.386, 1.226, 0.468, 0.277, 0
0.289, 0.806, 1.815, -0.756, -0.331, 0
0.352, 0.733, 2.174, 1.247, 1.489, 1
0.624, 1.283, 1.273, 0.79, 1.38, 1
0.567, 0.908, 1.465, -0.616, -0.492, 1
0.25, 0.849, 0.589, 1.753, 0.0, 1
0.184, 0.556, 0.534, 1.136, 0.0, 1
0.69, 0.606, 1.739, 1.305, 0.579, 1
2.234, 0.711, 0.395, -0.215, 0.438, 0
-0.059, 0.345, 0.581, -0.648, -1.246, 0
1.631, 1.369, -0.275, 0.218, 0.161, 0
1.825, 2.402, -0.333, -0.143, -0.097, 0
0.643, 1.066, 2.15, 1.371, -0.557, 1
2.705, 0.539, -0.143, -0.084, 0.138, 0
0.355, 1.988, 1.185, 0.51, -0.366, 1
1.413, 2.811, 0.737, -0.216, -0.131, 0
0.308, 1.441, 1.887, -0.593, 0.0, 0
0.147, 0.789, 0.396, 0.672, -0.934, 0
0.246, 0.603, 0.553, 1.518, 1.325, 0
0.274, 0.75, 0.942, 0.397, 0.78, 1
0.171, 0.958, 2.044, -0.762, -0.596, 0
1.499, 0.69, -0.089, -0.053, 0.039, 0
-0.137, 0.587, -1.131, -0.668, -0.544, 1
1.209, 1.761, -0.29, 0.176, -0.094, 0
0.367, 0.768, 1.073, 1.582, -0.785, 1
0.162, 0.451, 0.517, 0.79, 0.0, 1
